geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00077179,59.6,35.3,4.4,0.7,0
E00077180,55,29.8,13,2.3,0
E00077181,52.3,32.8,12.5,2.3,0
E00077183,49.6,35.6,12.6,1.5,0.7
E00077184,45.7,27.2,19.2,6.6,1.3
E00077185,47.7,32.6,17.4,2.3,0
E00077186,49,39.7,9.9,1.3,0
E00077187,43,28.9,19.5,8.6,0
E00077188,39,33.2,21,6.8,0
E00077189,46,27.3,18.2,8,0.6
E00077190,45.2,39.7,10.3,4.8,0
E00077191,54.8,32.3,11.3,0.8,0.8
E00077192,48,37.4,9.6,5.1,0
E00077193,50.8,33.1,9.7,5.6,0.8
E00077194,59.2,30.3,7.9,2,0.7
E00077195,51.2,34.6,14.2,0,0
E00077196,53.4,38.3,7.5,0.8,0
E00077197,59.7,30.4,7.7,2.2,0
E00077198,54.5,30.9,10.6,3.3,0.8
E00077199,53.3,23.7,17,5.9,0
E00077200,55.6,29.4,12.7,2.4,0
E00077201,54.5,35.7,9.8,0,0
E00077202,46.6,26.7,14.3,11.8,0.6
E00077203,41.6,28.9,20.2,6.9,2.3
E00077204,49.4,33.5,14.8,1.7,0.6
E00077205,46.2,32.3,15.2,6.3,0
E00077206,56.3,33.8,7.9,1.3,0.7
E00077207,36.7,36.7,18.3,8.3,0
E00077208,55.5,28.5,10.9,5.1,0
E00077209,47.6,37.3,13,2.2,0
E00077210,37.6,39.4,19.4,2.9,0.6
E00077211,31.4,35.3,22.2,9.8,1.3
E00077212,29.2,39.6,20.1,7.8,3.2
E00077213,50.2,28.5,15.8,4.5,0.9
E00077214,32.9,39.4,19.4,7.1,1.2
E00077217,39.3,34.4,19,6.1,1.2
E00077218,34.2,31.6,24.1,9.5,0.6
E00077220,23.7,32.1,30.5,11.5,2.3
E00077221,34,36.7,25.2,2.7,1.4
E00077222,42.3,33,16.5,6.6,1.6
E00077223,37.8,33.9,18.9,8.7,0.8
E00077224,52.2,32.7,13.3,1.8,0
E00077225,46.5,33.3,15.8,4.4,0
E00077226,41.1,42.1,11.2,5.6,0
E00077227,47.6,36.7,13.9,1.2,0.6
E00077229,41.3,37.8,16.9,4.1,0
E00077230,29,37.6,18.3,10.8,4.3
E00077231,28.2,34.2,23.9,10.3,3.4
E00077232,28.6,36.4,21.4,10.7,2.9
E00077233,30.9,38.2,25.5,5.5,0
E00077234,30.3,34.5,16,19.3,0
E00077235,21.1,27.6,30.3,17.1,3.9
E00077236,26.7,33.3,25,10.8,4.2
E00077237,19.5,36,29.3,9.1,6.1
E00077239,33.6,23.5,27.5,12.8,2.7
E00077240,17.5,28.6,21.4,22.2,10.3
E00077241,33.6,31.5,22.8,10.1,2
E00077242,24.4,34.1,26.3,11.7,3.4
E00077244,37.4,31.9,22.1,8.6,0
E00077245,59.3,26.4,12.9,1.4,0
E00077246,35.4,35.4,27.3,2,0
E00077247,51.1,32.8,12.9,2.7,0.5
E00077248,38.2,27.9,25.5,6.7,1.8
E00077249,54.1,34.9,10.3,0.7,0
E00077250,52,35,11,2,0
E00077251,49.6,30.6,12.4,7.4,0
E00077252,47.4,35.4,11,4.8,1.4
E00077255,48.2,35.5,12.7,3.6,0
E00077256,22.2,46.6,20.6,8.5,2.1
E00077258,40.5,37.1,16.1,5.9,0.5
E00077259,38.3,32.6,17.1,10.4,1.6
E00077260,42.9,39.6,13,4.5,0
E00077262,57.9,31.7,10.4,0,0
E00077264,35.1,42.7,17.5,3.5,1.2
E00077265,33.1,36.6,19.3,9,2.1
E00077266,51.4,33.6,10.7,4.2,0
E00077267,23.1,45.4,23.1,8.3,0
E00077268,47.2,32.2,13.9,4.4,2.2
E00077269,46.7,42.6,7.4,3.3,0
E00077270,42.6,40.4,11.3,5.7,0
E00077271,57.3,31.1,9.1,2.4,0
E00077273,42.8,34.8,15.2,5.1,2.2
E00077274,46.5,30.6,12.4,7.1,3.5
E00077275,66.3,28.5,5.2,0,0
E00077276,52.3,34.2,9.9,3.6,0
E00077277,39.7,35.9,14.1,7.1,3.2
E00077278,42.7,36.6,17.1,2.4,1.2
E00077279,44,32.7,18.7,4,0.7
E00077280,55.6,31,9.7,3.7,0
E00077281,52.6,34.1,11.6,1.7,0
