geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00077179,89.5,4.2,6.3
E00077180,93.5,1.1,5.4
E00077181,90.3,3.5,6.2
E00077183,80.5,2.6,16.9
E00077184,75.9,2.2,21.8
E00077185,73.4,5.9,20.6
E00077186,75.4,2.5,22.1
E00077187,80.3,2.5,17.2
E00077188,68.8,2.8,28.4
E00077189,85.9,1.9,12.2
E00077190,83.1,3.3,13.6
E00077191,87.5,3.4,9.1
E00077192,80.7,2.9,16.4
E00077193,91.4,1.8,6.8
E00077194,83.3,3.3,13.4
E00077195,81.3,4.8,13.9
E00077196,81.2,2.5,16.3
E00077197,84.4,4.4,11.2
E00077198,88.6,4.2,7.2
E00077199,86,2.3,11.7
E00077200,94.7,1,4.3
E00077201,90.3,2.7,7
E00077202,84.4,4.4,11.2
E00077203,85.7,3.3,11
E00077204,79.2,2.2,18.6
E00077205,81.5,1.9,16.6
E00077206,84.8,2,13.2
E00077207,79.3,1.6,19.2
E00077208,92.5,0.9,6.6
E00077209,89.9,2.5,7.7
E00077210,74.1,3.4,22.5
E00077211,79.2,4,16.8
E00077212,66.1,4.3,29.6
E00077213,65.5,4.6,29.9
E00077214,73.5,4,22.5
E00077217,67.9,4.9,27.2
E00077218,69.1,1.6,29.3
E00077220,85.1,1.4,13.6
E00077221,57.6,5.3,37.2
E00077222,58.3,5.1,36.6
E00077223,64.4,3.2,32.4
E00077224,87,1.3,11.7
E00077225,62.1,4,33.9
E00077226,79.2,1,19.8
E00077227,77.2,5.3,17.5
E00077229,57.3,4.1,38.6
E00077230,71.2,3.4,25.4
E00077231,66,4.5,29.6
E00077232,63.5,5.6,30.9
E00077233,77.9,2.5,19.6
E00077234,67.8,5.2,27
E00077235,87.7,2.9,9.4
E00077236,72.8,0.7,26.5
E00077237,72,2.7,25.3
E00077239,53.2,2.2,44.6
E00077240,73.2,4.8,22
E00077241,65.2,5.5,29.3
E00077242,64.7,4.1,31.2
E00077244,86.8,1.9,11.3
E00077245,79.5,4.6,15.8
E00077246,78,2.7,19.3
E00077247,81,3.6,15.4
E00077248,83,2.2,14.8
E00077249,66.1,4,29.9
E00077250,80,3.6,16.4
E00077251,70.5,3.1,26.3
E00077252,73.6,5.2,21.2
E00077255,52.1,2.6,45.3
E00077256,62,6.3,31.6
E00077258,37.8,6.1,56.1
E00077259,59.1,2.9,38
E00077260,37.8,5,57.2
E00077262,59.4,6,34.6
E00077264,58,6,36.1
E00077265,56.1,2.4,41.5
E00077266,58.1,4,38
E00077267,79.5,4.7,15.8
E00077268,57.9,4.2,38
E00077269,78.8,0.5,20.7
E00077270,68.9,3.2,27.9
E00077271,79.3,4.1,16.6
E00077273,88,0.8,11.2
E00077274,69.4,4.6,25.9
E00077275,72.1,2.5,25.4
E00077276,64.5,6,29.5
E00077277,76.8,3.5,19.7
E00077278,85.1,1.5,13.4
E00077279,60.7,3.8,35.5
E00077280,73.5,4.3,22.2
E00077281,56.4,4.8,38.8
E00077282,75.4,2.1,22.5
E00077283,64,1.7,34.3
E00077284,77,3,20.1
E00077285,74.6,4.9,20.5
E00077286,74.5,5.4,20.1
E00077287,77,2.1,20.8
E00077288,78.1,4.4,17.5
E00077289,75.4,2.5,22
E00077292,74.9,2.3,22.8
E00077293,74.3,4.9,20.8
E00077294,64.9,6.2,29
E00077295,70.6,3,26.4
E00077296,70.1,2.7,27.2
E00077297,69.4,2,28.6
E00077298,74.5,3.7,21.8
E00077299,70.9,2.8,26.3
E00077301,60.8,2.1,37
E00077302,69.6,4.3,26.1
E00077303,65.6,3.4,31
E00077304,68.2,3.5,28.3
E00077305,68.3,2.2,29.6
E00077306,71.1,3.1,25.9
E00077307,65.8,4.2,30
E00077308,59,2.6,38.3
E00077309,67.2,5.6,27.3
E00077310,88.8,3.3,7.9
E00077311,83.1,1.2,15.7
E00077312,68,1.9,30.1
E00077313,81.9,3.8,14.3
E00077314,72,2.8,25.2
E00077315,87.6,0.7,11.7
E00077316,94.6,1.3,4.2
E00077317,98.1,1.2,0.8
E00077318,93,2,5
