geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00049242,34.7,50,14.7,0.7,0
E00049243,12.9,55.5,29,2.6,0
E00049244,43.2,27.2,24,4.8,0.8
E00049245,27.5,36.6,32.1,3.1,0.8
E00049246,57.8,19.8,17.2,4.3,0.9
E00049247,16.1,39.2,42,2.1,0.7
E00049248,54,27.4,18.6,0,0
E00049249,48.8,38.8,9.9,2.5,0
E00049250,15.5,58.5,23.9,0.7,1.4
E00049251,32.3,35.5,25,7.3,0
E00049252,13,40.6,39.1,7.2,0
E00049253,7.1,32.7,59,1.3,0
E00049254,39.1,36.5,20.9,1.7,1.7
E00049255,36.9,36.2,25.4,1.5,0
E00049256,45.4,40,14.6,0,0
E00049257,27.6,42.1,29.7,0.7,0
E00049258,33.9,37.1,25.8,3.2,0
E00049259,12.3,30.4,50.3,5.8,1.2
E00049260,32.6,45.5,20.9,0.5,0.5
E00049261,31.6,34.6,26.3,5.3,2.3
E00049262,8.4,51.3,31.4,8.9,0
E00049263,13.6,40.9,41.6,2.6,1.3
E00049264,19.6,39.1,36.2,4.3,0.7
E00049265,47.2,26.4,20,4.8,1.6
E00049266,2.9,62,32.8,2.2,0
E00049267,24,44.2,24.7,4.5,2.6
E00049268,22,47.5,29.8,0.7,0
E00049269,29.3,50,19.6,1.1,0
E00049270,51.9,31.8,14.7,1.6,0
E00049271,56.8,34.2,9,0,0
E00049272,45.8,36.7,13.3,4.2,0
E00049273,48,33.3,16.3,1.6,0.8
E00049274,34.7,49.3,12.7,2.7,0.7
E00049275,20.6,49.1,27.4,2.3,0.6
E00049276,39.7,43.1,17.2,0,0
E00049277,33.8,26.9,39.3,0,0
E00049278,50.5,46.7,2.8,0,0
E00049279,63,27.6,7.9,1.6,0
E00049280,52.1,33.9,10.7,2.5,0.8
E00049281,26.8,46.3,24.2,2.7,0
E00049282,21.1,40.4,31.6,7,0
E00049538,54.2,33.3,10.7,1.1,0.6
E00049539,67.5,17.5,14.9,0,0
E00049540,35.7,38.9,23,2.4,0
E00049542,17.6,35.9,35.9,6.1,4.6
E00049543,27.6,46.6,22.4,0.9,2.6
E00049545,22.3,36.7,35.3,3.6,2.2
E00049547,45.6,40.4,13.2,0.7,0
E00049548,41.8,38.8,18.7,0.7,0
E00049549,49.3,39.3,10,1.3,0
E00049551,49.2,32.5,15.8,2.5,0
E00049552,12.2,32.7,50.3,4.1,0.7
E00049553,37.6,47.1,14,1.3,0
E00049554,50.7,36,12,1.3,0
E00049556,39.4,37.4,20,3.2,0
E00049558,13.4,46.5,36.6,3.5,0
E00049559,25.7,42.6,27.2,4.4,0
E00049560,37.5,20,39.2,2.5,0.8
E00049561,17.1,29.3,49.3,2.9,1.4
E00049562,25,50,25,0,0
E00049563,31.3,31.3,30,6,1.3
E00049564,27.8,33.9,32.2,4.3,1.7
E00049565,27.7,42.6,24.3,5.4,0
E00049566,24.7,45.5,27,2.8,0
E00049567,17.1,32.6,45,4.7,0.8
E00049569,28.2,38.2,26.4,7.3,0
E00049570,52.1,31.5,14.4,1.4,0.7
E00049572,15.5,20.4,59.2,4.9,0
E00049573,55,31.7,12.5,0,0.8
E00049574,34.4,41.2,21.4,3.1,0
E00049575,22.7,33.7,36.6,6.4,0.6
E00049577,51.9,19.8,27.4,0.9,0
E00049578,50,15.7,32.8,1.5,0
E00049579,55.8,36.7,5.8,1.7,0
E00049580,57.1,31.7,10.3,0.8,0
E00049581,59.5,26.2,14.3,0,0
E00049583,51.7,28.7,17.5,2.1,0
E00049584,79.7,17.2,1.6,1.6,0
E00049585,24.9,34.1,38.7,2.3,0
E00049586,74.8,22,3.3,0,0
E00049587,49.6,36.3,11.5,2.7,0
E00049588,59.8,28.2,12,0,0
E00049589,51.3,33.6,11.5,3.5,0
E00049590,55.3,25,18.4,1.3,0
E00049591,37.9,46.4,14.4,1.3,0
E00049592,20.3,59.4,18.8,1.4,0
E00049593,19.8,37,40.7,2.5,0
E00049594,70.4,25.9,2.8,0.9,0
E00049595,44.2,30.8,24.2,0.8,0
E00049596,59,33.3,7.7,0,0
E00049597,55,34.9,10.1,0,0
E00049598,60.2,32.4,5.6,1.9,0
E00049599,59.4,30.2,9.4,0.9,0
E00049601,70.3,20.7,9,0,0
E00049603,57.4,20.9,19.4,2.3,0
E00049604,75,16.7,8.3,0,0
E00049606,37.4,25.7,33,3.4,0.6
E00049611,44.1,44.1,10.2,1.6,0
E00049612,50.6,30.8,17.3,1.3,0
E00049616,53.5,34.2,12.3,0,0
E00049617,72.3,20,7.7,0,0
E00049618,44.8,43.4,11.7,0,0
E00049619,74,19.8,6.1,0,0
E00049620,46.6,38.9,13.7,0,0.8
E00049621,22.7,47,23.7,5.6,1
E00049622,28.1,47.4,23,1.5,0
E00049623,48.9,30.5,19.1,0.8,0.8
E00049624,23.6,36.4,30,10,0
E00049625,26.6,30.1,37.8,4.9,0.7
E00049626,57.9,28.6,13.5,0,0
E00049627,52.1,33.1,14.9,0,0
E00049628,54.5,30,13.6,1.8,0
E00049629,73.4,21.1,5.5,0,0
E00049630,54.3,29.5,15.5,0.8,0
E00049631,57.7,25.4,16.2,0,0.7
E00049632,60.3,29.8,9.9,0,0
E00049633,61.4,28.3,9.4,0.8,0
E00049634,29.5,37.3,30.1,0.6,2.4
E00049635,44.1,39.8,16.1,0,0
E00049636,29.8,29.8,34.2,5.3,0.9
E00049637,42.8,38.4,15.9,2.9,0
E00049638,49.2,36.9,13.1,0.8,0
E00049639,53.9,36.5,8.7,0.9,0
E00049640,43,38.6,17.5,0.9,0
E00049641,50,40,9.1,0.9,0
E00049642,44.2,38.5,16.7,0.6,0
E00049643,55,28.7,15.5,0.8,0
E00049644,34.7,22.8,38.6,4,0
E00049645,55.8,26.9,16.3,1,0
E00049646,74.5,18.2,7.3,0,0
E00049647,67.3,23.4,8.4,0.9,0
E00049648,17.8,37.6,39.6,5,0
E00049649,35,45.8,15.8,1.7,1.7
E00049650,28.7,27.9,41,2.5,0
E00049651,12.6,33,51.5,1.9,1
E00049652,29.2,41.7,22.9,4.2,2.1
E00049735,30.1,32.6,32.1,2.1,3.1
E00049744,38.7,33.1,23.2,1.4,3.5
E00049745,44.7,28.1,21.1,5.3,0.9
E00049746,30.7,37.8,27.6,3.1,0.8
E00049747,42.4,41.7,14.4,1.5,0
E00049749,41.1,26.6,27.4,4,0.8
E00049751,44.4,32.5,17.9,5.3,0
E00049763,24.4,23.7,34.4,9.2,8.4
E00049771,23.4,36.5,27.7,9.5,2.9
E00049773,17.7,43,31.6,5.1,2.5
E00049886,31.1,17,50.4,1.5,0
E00049887,51.1,35.1,12.2,0.8,0.8
E00049888,32.7,40.7,21.2,5.3,0
E00049889,35.3,40.4,22.1,2.2,0
E00049890,39.3,34.1,25.6,0.9,0
E00049891,27.2,36.4,32.5,3.3,0.7
E00049892,10,41.6,39.5,8.4,0.5
E00049893,25.9,50.8,17.8,4.6,1
E00049894,31.7,34.5,27.3,5,1.4
E00049895,38.8,24.5,25.9,7.9,2.9
E00049896,24.5,43.2,29.5,2.2,0.7
E00049897,48.8,33.9,14.2,1.6,1.6
E00049898,39.3,36.1,24.1,0,0.5
E00049899,36.1,36.1,25.4,2.5,0
E00049900,38.7,19.8,36.8,4.7,0
E00049901,14.4,44.2,37.5,3.8,0
E00049902,24.6,44.3,24.6,6.6,0
E00049903,46,31.4,18.2,4.4,0
E00049904,36,38.4,21.6,4,0
E00049905,30.9,29.3,39,0.8,0
E00049906,25.8,49,21.3,3.9,0
E00049907,10.4,51.4,33.3,3.5,1.4
E00049908,31.9,34,29.8,4.3,0
E00049909,11.7,29.1,58.1,1.1,0
E00049910,22,29.6,44,2.5,1.9
E00049911,19.5,21.1,58.6,0.8,0
E00049912,29.6,36.2,32.2,1.3,0.7
E00049913,54.9,28,12.8,2.4,1.8
E00049914,26.3,44.6,26.3,2.9,0
E00049915,38.1,36.9,21.9,3.1,0
E00049916,22.6,26.3,44.4,5.3,1.5
E00049917,43.8,36.3,17.1,2.7,0
E00049918,46,37.3,15.9,0.8,0
E00049919,50.4,38.8,10.9,0,0
E00049920,32.7,51.9,14.4,1,0
E00049921,21.1,36.6,41.5,0.8,0
E00049922,20.9,39.6,39.1,0.4,0
E00049923,39.7,26,29,3.8,1.5
E00049924,47.6,33.9,14.5,3.2,0.8
E00049925,20.7,36.6,40.2,1.8,0.6
E00049926,52.7,36.3,10.3,0.7,0
E00049927,29.4,29.4,39.5,1.7,0
E00049928,36.4,39.7,18.2,3.3,2.5
E00049930,32.1,42,19.8,3.8,2.3
E00049931,35.1,34.2,28.8,0.9,0.9
E00049932,56.3,30.6,12.5,0,0.7
E00049933,21.8,48.9,23.3,4.5,1.5
E00049935,17.7,33.1,46.2,3.1,0
E00049937,60,24.8,14.4,0,0.8
E00049938,27.4,41.6,23.9,7.1,0
E00049939,14,40.4,44.9,0,0.7
E00049940,33.3,41.7,20.8,3.3,0.8
E00049941,32,38.7,24,5.3,0
E00049955,59.3,27.1,11.9,1.7,0
E00049956,28,37.1,26.5,6.8,1.5
E00049957,19.4,28.8,48.8,3.1,0
E00049958,32.8,30.5,31.3,3.1,2.3
E00049959,27.5,49.3,17.4,5.1,0.7
E00049960,22.2,46.8,23,7.9,0
E00049961,50,32.6,15.9,0,1.4
E00049962,49.8,36.8,11.3,2.2,0
E00049963,23.8,51.6,19.8,4,0.8
E00049964,41,44.8,12.7,1.5,0
E00049966,37.2,38.5,20.9,3.4,0
E00050226,10.7,31.3,48.9,7.6,1.5
E00050236,21.4,36.6,33.1,7.6,1.4
E00050237,22,44.1,28,5.9,0
E00050238,20.2,44.5,29.4,4.2,1.7
E00050239,15.6,25.4,50,4.1,4.9
E00050240,14.5,44.2,34.8,6.5,0
E00050241,35.8,39,17.1,6.5,1.6
E00050242,38.6,35.5,22.7,3.2,0
E00050243,16.9,43.2,33.9,5.9,0
E00050244,11.5,31.1,51.6,4.9,0.8
E00050245,15.1,27,46.8,9.5,1.6
E00050246,38.5,36.1,17.2,7.4,0.8
E00050248,42.6,44.9,12.5,0,0
E00050249,12.2,20.6,63.4,3.8,0
E00050250,24.4,44.4,30,1.3,0
E00050251,38.7,46.6,11.8,2.5,0.5
E00050252,9.4,22.5,68.1,0,0
E00050253,26.2,38.1,31,3.2,1.6
E00050254,42.2,37.1,16.4,3.4,0.9
E00050255,30.2,32.1,30.2,4.7,2.8
E00050256,12.3,44.5,39.7,2.7,0.7
E00050257,18.6,39.8,38.1,2.5,0.8
E00050258,24.1,41.1,26.8,4.5,3.6
E00050259,29.6,44.4,21.3,4.6,0
E00050260,11.1,43.5,38.9,6.5,0
E00050344,37.1,26.5,35.6,0.8,0
E00050345,31.9,35.5,28.3,2.9,1.4
E00050347,45.9,39,11,4.1,0
E00050348,18.6,27.6,51.7,2.1,0
E00050349,19.6,31.3,35.7,8.9,4.5
E00050351,28.1,27.5,33.1,5,6.3
