geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00049242,96.6,0.7,0,2.7
E00049243,94.8,3.9,0.6,0.6
E00049244,89.9,4.7,4.7,0.8
E00049245,94.7,2.3,0.8,2.3
E00049246,94.8,3.5,0,1.7
E00049247,92.4,2.1,1.4,4.2
E00049248,97.4,1.8,0,0.9
E00049249,96.7,1.7,0,1.7
E00049250,95.7,0.7,0.7,2.9
E00049251,92.1,4,0.8,3.2
E00049252,95.7,2.9,0.7,0.7
E00049253,94.8,1.9,0.6,2.6
E00049254,93,4.3,0,2.6
E00049255,92.4,3.8,0,3.8
E00049256,98.4,0,0,1.6
E00049257,90.5,4.1,2,3.4
E00049258,95.9,4.1,0,0
E00049259,81.8,5.9,3.5,8.8
E00049260,94.1,2.7,0.5,2.7
E00049261,89.5,7.5,2.3,0.8
E00049262,84.4,5.2,2.1,8.3
E00049263,96.1,2.6,0,1.3
E00049264,94.9,3.6,0,1.5
E00049265,92.1,4.7,0.8,2.4
E00049266,91.2,1.5,1.5,5.9
E00049267,91.6,5.2,0.6,2.6
E00049268,97.9,1.4,0,0.7
E00049269,96.7,1.6,0.5,1.1
E00049270,95.3,3.1,0,1.6
E00049271,98.2,0.9,0,0.9
E00049272,99.1,0,0.9,0
E00049273,99.2,0,0,0.8
E00049274,99.3,0.7,0,0
E00049275,94.8,2.3,0.6,2.3
E00049276,94.8,4.3,0,0.9
E00049277,98.6,0.7,0,0.7
E00049278,97.2,0,0,2.8
E00049279,95.3,2.3,0.8,1.6
E00049280,99.2,0,0.8,0
E00049281,92,2,0.7,5.3
E00049282,93.9,1.7,1.7,2.6
E00049538,95.5,2.8,0.6,1.1
E00049539,93.9,2.6,0,3.5
E00049540,97.6,2.4,0,0
E00049542,81.4,13.2,3.1,2.3
E00049543,88.7,6.1,0,5.2
E00049545,86.3,9.4,0.7,3.6
E00049547,95.5,3,0.7,0.7
E00049548,94.8,2.2,0,3
E00049549,97.3,0.7,0,2
E00049551,92.4,4.2,0,3.4
E00049552,93.2,5.4,0,1.4
E00049553,95.5,1.9,0,2.5
E00049554,94.6,2.7,0.7,2
E00049556,86.5,5.2,1.9,6.5
E00049558,92.4,4.2,0.7,2.8
E00049559,85.9,6.7,1.5,5.9
E00049560,85.8,3.3,3.3,7.5
E00049561,87.9,8.5,1.4,2.1
E00049562,89.3,2.5,1.9,6.3
E00049563,90.5,2,0.7,6.8
E00049564,84.5,6,2.6,6.9
E00049565,98.6,0,0,1.4
E00049566,95.5,2.8,0,1.7
E00049567,89.3,7.6,0.8,2.3
E00049569,94.5,3.6,0.9,0.9
E00049570,93.2,2,2,2.7
E00049572,97.2,0.7,0,2.1
E00049573,94.2,1.7,1.7,2.5
E00049574,95.3,3.1,0.8,0.8
E00049575,75.9,8.6,1.7,13.8
E00049577,97.2,1.9,0,0.9
E00049578,100,0,0,0
E00049579,97.5,1.7,0,0.8
E00049580,98.4,1.6,0,0
E00049581,99.2,0.8,0,0
E00049583,97.9,2.1,0,0
E00049584,96.9,2.4,0,0.8
E00049585,97.1,0.6,0.6,1.8
E00049586,96.7,0.8,0,2.4
E00049587,98.2,1.8,0,0
E00049588,98.2,0.9,0,0.9
E00049589,96.5,0.9,0,2.7
E00049590,96.7,2.6,0,0.7
E00049591,98.7,0,0,1.3
E00049592,96.6,0.5,0,2.9
E00049593,97.5,0.8,0,1.7
E00049594,98.1,0,0,1.9
E00049595,97.5,1.7,0,0.8
E00049596,100,0,0,0
E00049597,98.4,0.8,0,0.8
E00049598,99.1,0,0,0.9
E00049599,96.2,1.9,1,1
E00049601,95.9,2.1,0.7,1.4
E00049603,96.9,2.3,0,0.8
E00049604,98.3,1.7,0,0
E00049606,98.3,0.6,0,1.1
E00049611,94.3,0.8,0,4.9
E00049612,95.5,1.9,1.3,1.3
E00049616,98.3,0.9,0,0.9
E00049617,96.9,2.3,0.8,0
E00049618,98.6,1.4,0,0
E00049619,99.2,0,0,0.8
E00049620,99.2,0.8,0,0
E00049621,85.9,10.1,0.5,3.5
E00049622,97,2.2,0,0.7
E00049623,93.1,5.3,0.8,0.8
E00049624,90,7.9,0,2.1
E00049625,93.7,2.8,1.4,2.1
E00049626,96.9,3.1,0,0
E00049627,100,0,0,0
E00049628,100,0,0,0
E00049629,99.1,0.9,0,0
E00049630,96.9,3.1,0,0
E00049631,97.9,0.7,0,1.4
E00049632,99.2,0.8,0,0
E00049633,98.4,0.8,0,0.8
E00049634,92.4,3.5,2.4,1.8
E00049635,99.2,0.8,0,0
E00049636,96.5,2.6,0.9,0
E00049637,97.1,2.2,0,0.7
E00049638,99.2,0.8,0,0
E00049639,98.3,0.9,0,0.9
E00049640,96.5,1.7,0,1.7
E00049641,99.1,0.9,0,0
E00049642,99.4,0.6,0,0
E00049643,97.7,1.6,0,0.8
E00049644,97,0,0,3
E00049645,98,2,0,0
E00049646,98.2,0.9,0,0.9
E00049647,99,1,0,0
E00049648,96,4,0,0
E00049649,89.3,3.3,2.5,4.9
E00049650,95.9,0.8,0.8,2.5
E00049651,92.2,2.9,0,4.9
E00049652,88.3,6.2,0.7,4.8
E00049735,87,8.3,1,3.6
E00049744,85.9,9.2,0,4.9
E00049745,73,20,3.5,3.5
E00049746,86,3.9,2.3,7.8
E00049747,91.5,7.7,0,0.8
E00049749,96,2.4,0,1.6
E00049751,96.7,2,0.7,0.7
E00049763,59.5,24.4,1.5,14.5
E00049771,73,14.6,2.2,10.2
E00049773,79.5,16,0.6,3.8
E00049886,98.5,0,0,1.5
E00049887,99.3,0.7,0,0
E00049888,97.3,1.8,0.9,0
E00049889,91.9,4.4,0.7,2.9
E00049890,97.1,1.9,0,1
E00049891,94.7,4,0,1.3
E00049892,95.8,2.6,0,1.6
E00049893,91.2,5.2,1,2.6
E00049894,88.4,8.7,0.7,2.2
E00049895,92.8,7.2,0,0
E00049896,92.8,4.3,0,2.9
E00049897,95.3,2.3,0,2.3
E00049898,95.9,2.6,0.5,1
E00049899,96.7,0,0,3.3
E00049900,97.2,0.9,1.9,0
E00049901,95.2,1.9,0,2.9
E00049902,95.9,1.6,0.8,1.6
E00049903,92.7,5.1,0,2.2
E00049904,95.3,2.4,0,2.4
E00049905,98.4,1.6,0,0
E00049906,97.4,0,0,2.6
E00049907,98.6,1.4,0,0
E00049908,94.7,3.2,1.1,1.1
E00049909,98.9,0.6,0,0.6
E00049910,96.2,1.9,0,1.9
E00049911,95.3,0.8,0.8,3.1
E00049912,100,0,0,0
E00049913,97.6,1.2,1.2,0
E00049914,94.9,2.3,1.1,1.7
E00049915,96.2,2.5,0,1.3
E00049916,91,3.7,0.7,4.5
E00049917,96.6,2.1,0,1.4
E00049918,97.6,1.6,0,0.8
E00049919,96.2,0,0,3.8
E00049920,96.2,2.9,0,1
E00049921,96.8,0,0,3.2
E00049922,99.1,0.4,0,0.4
E00049923,96.2,0.8,0,3.1
E00049924,94.4,2.4,0,3.2
E00049925,95.8,1.8,0.6,1.8
E00049926,99.3,0.7,0,0
E00049927,96.7,0,0,3.3
E00049928,90,5.8,1.7,2.5
E00049930,89.6,6.7,0,3.7
E00049931,97.3,0.9,0.9,0.9
E00049932,95.8,2.8,0,1.4
E00049933,94,4.5,0,1.5
E00049935,98.5,1.5,0,0
E00049937,97.6,2.4,0,0
E00049938,98.2,0,1.8,0
