geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00049242,97.2,2.5,0.3
E00049243,96.4,2.6,1
E00049244,94.2,2.5,3.4
E00049245,96.3,2.6,1.1
E00049246,92.3,5.4,2.3
E00049247,88.4,9.3,2.3
E00049248,98.6,1,0.3
E00049249,97.8,0.4,1.8
E00049250,94.5,4.4,1.1
E00049251,94.1,4.5,1.4
E00049252,97.4,1.9,0.6
E00049253,92.5,6.7,0.7
E00049254,95.2,2.1,2.7
E00049255,94.2,4.1,1.7
E00049256,98.2,1.5,0.3
E00049257,90.5,4.9,4.6
E00049258,97.8,1.1,1.1
E00049259,85.8,8.9,5.4
E00049260,93.7,3,3.2
E00049261,92.5,4.7,2.9
E00049262,86.5,7,6.5
E00049263,94,4.5,1.5
E00049264,97,2.4,0.6
E00049265,92.4,4.4,3.2
E00049266,90.2,6.7,3.1
E00049267,90.8,6.7,2.5
E00049268,98.7,1.3,0
E00049269,96.8,2.7,0.5
E00049270,97.9,1.4,0.7
E00049271,99.6,0.4,0
E00049272,99.3,0,0.7
E00049273,99,0.7,0.3
E00049274,99.7,0.3,0
E00049275,96.8,2.9,0.3
E00049276,97,2.6,0.4
E00049277,98.9,1.1,0
E00049278,97,3,0
E00049279,97.4,2.6,0
E00049280,99.7,0.3,0
E00049281,94,5.4,0.6
E00049282,93.8,4.5,1.7
E00049538,97.9,0.9,1.3
E00049539,97.3,1.1,1.5
E00049540,96.4,2.6,1.1
E00049542,88.2,8,3.7
E00049543,89.2,6.3,4.4
E00049545,88.7,8.2,3.2
E00049547,96,3.4,0.6
E00049548,94.4,4.6,0.9
E00049549,97.4,2.6,0
E00049551,95.1,4.9,0
E00049552,94,4,2
E00049553,95,4.1,0.9
E00049554,93.1,5.6,1.3
E00049556,88.9,6.2,4.9
E00049558,91.3,5.2,3.5
E00049559,88,6.6,5.4
E00049560,85.3,9.1,5.7
E00049561,90.6,6.8,2.6
E00049562,88,9.3,2.7
E00049563,89.4,6.2,4.4
E00049564,85,13.1,1.9
E00049565,98.3,0.6,1.1
E00049566,96.7,2.2,1.1
E00049567,94.9,3.8,1.3
E00049569,96.1,2.7,1.2
E00049570,92.8,6.4,0.9
E00049572,96.9,3.1,0
E00049573,96.3,2.8,0.9
E00049574,95.7,2.7,1.7
E00049575,79.1,12,8.9
E00049577,98.8,0.8,0.4
E00049578,100,0,0
E00049579,98.5,1.5,0
E00049580,99.4,0.6,0
E00049581,99.7,0,0.3
E00049583,99.4,0.3,0.3
E00049584,98.3,1.7,0
E00049585,97.6,1.7,0.7
E00049586,96.2,2.4,1.4
E00049587,99.3,0.7,0
E00049588,97.9,1.7,0.3
E00049589,94.4,4.5,1
E00049590,98.5,1,0.5
E00049591,98.4,1,0.7
E00049592,97.1,2.9,0
E00049593,98.3,1.4,0.2
E00049594,98.8,0.4,0.8
E00049595,97.2,2,0.8
E00049596,100,0,0
