geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00049242,85.4,3.9,10.6
E00049243,80.7,3.2,16.1
E00049244,75,1.5,23.5
E00049245,77.5,3.5,18.9
E00049246,73,5.2,21.9
E00049247,66.5,7.5,25.9
E00049248,80.3,1.7,18
E00049249,84.5,1.7,13.8
E00049250,78.4,5.5,16.1
E00049251,76.7,4.5,18.7
E00049252,70,2.1,27.8
E00049253,70.4,5.3,24.3
E00049254,75.3,0.9,23.8
E00049255,78.2,5.1,16.7
E00049256,83.3,1.4,15.3
E00049257,71.4,8.8,19.7
E00049258,79.1,1.4,19.5
E00049259,58.3,13,28.8
E00049260,75.5,6.1,18.4
E00049261,77.7,2.5,19.8
E00049262,53.6,8.8,37.6
E00049263,65.8,5.5,28.7
E00049264,78.4,2.9,18.7
E00049265,82.7,0.9,16.5
E00049266,56.9,8.1,35
E00049267,65,5.3,29.7
E00049268,80.6,1,18.5
E00049269,85.2,3.5,11.4
E00049270,87.5,3.1,9.4
E00049271,81.1,3.1,15.8
E00049272,85.2,1.1,13.7
E00049273,82.4,1.4,16.3
E00049274,83.4,0.6,16
E00049275,79.8,4.3,15.9
E00049276,85.1,1.8,13.1
E00049277,82.9,0.8,16.3
E00049278,81.8,2.4,15.8
E00049279,85.2,3.4,11.4
E00049280,80.4,0.3,19.3
E00049281,80.5,5.6,13.9
E00049282,77,3,20
E00049538,87.9,1,11
E00049539,86.5,0.7,12.8
E00049540,83.1,2.5,14.4
E00049542,74.3,5.5,20.2
E00049543,78.1,2.8,19.1
E00049545,72,6.5,21.6
E00049547,84.3,4.5,11.2
E00049548,77.8,5.7,16.5
E00049549,84.5,2.4,13
E00049551,81,3.7,15.3
E00049552,69.2,6.7,24.1
E00049553,83.3,3,13.6
E00049554,84.1,3.9,12.1
E00049556,74.4,10.3,15.2
E00049558,72.4,5.1,22.6
E00049559,70.6,9.3,20.1
E00049560,76.4,5.5,18.1
E00049561,78.5,5.1,16.3
E00049562,73.8,8.4,17.9
E00049563,68.3,11.1,20.7
E00049564,70.1,5.9,24
E00049565,79.4,4.1,16.5
E00049566,82.5,1.6,16
E00049567,68.8,4,27.2
E00049569,67.5,4.9,27.5
E00049570,82.7,6.5,10.8
E00049572,76.9,2.2,20.9
E00049573,88.3,2.1,9.6
E00049574,80.2,4.9,14.9
E00049575,71.2,14.8,13.9
E00049577,85.3,0.8,13.9
E00049578,84.1,0.4,15.5
E00049579,85.2,1.9,12.9
E00049580,91.8,0.9,7.4
E00049581,87.9,1.3,10.7
E00049583,86.5,2.9,10.6
E00049584,88.6,1.6,9.8
E00049585,80.4,3.3,16.3
E00049586,93.8,0.3,5.8
E00049587,94.3,1.1,4.6
E00049588,85.6,0.3,14
E00049589,81.4,3.1,15.6
E00049590,90.4,1,8.6
E00049591,86.6,1.6,11.8
E00049592,84.6,3.6,11.8
E00049593,80,2.3,17.6
E00049594,87.3,0.8,11.9
E00049595,86.6,2.4,11.1
E00049596,89.5,2,8.5
E00049597,83.6,2.3,14.1
E00049598,89.8,0.9,9.4
E00049599,82.9,2.5,14.6
E00049601,87,3.6,9.5
E00049603,86.6,2.2,11.2
E00049604,92,1.7,6.2
E00049606,73.6,2.1,24.3
E00049611,81.7,1.7,16.7
E00049612,89.2,2.3,8.5
E00049616,88.4,0.4,11.3
E00049617,89,1.6,9.4
E00049618,78.1,0.7,21.2
E00049619,90.7,0.6,8.7
E00049620,83.7,1.3,15.1
E00049621,76.2,3.2,20.6
E00049622,76.2,3.6,20.2
E00049623,82.7,1,16.3
E00049624,70.2,5.7,24.1
E00049625,74,1.9,24.1
E00049626,86.4,2.4,11.2
E00049627,87.8,0.7,11.5
E00049628,83.1,1.1,15.8
E00049629,91.1,1.5,7.3
E00049630,87.6,2.1,10.3
E00049631,86.5,1.8,11.7
E00049632,88.6,0,11.4
E00049633,86.5,2.4,11.1
E00049634,80,3.8,16.3
E00049635,83.1,0.4,16.5
E00049636,72.6,3.4,24
E00049637,85,2.2,12.8
E00049638,86.7,0.9,12.3
E00049639,86,1.2,12.8
E00049640,88,1.4,10.7
E00049641,88.2,0.5,11.3
E00049642,79.6,1.2,19.2
E00049643,90.6,1.5,7.9
E00049644,73.7,0.5,25.9
E00049645,89.5,1.6,8.9
E00049646,88.4,0.7,10.9
E00049647,87.3,0.4,12.3
E00049648,61.3,1.5,37.2
E00049649,72.5,3.7,23.7
E00049650,74.1,2.4,23.5
E00049651,69.3,2,28.7
E00049652,69.6,5.1,25.3
E00049735,71.4,5.2,23.4
E00049744,83.9,5.4,10.7
E00049745,82.5,9.2,8.4
E00049746,71.3,8,20.7
E00049747,76.9,3,20.1
E00049749,67.2,2.4,30.4
E00049751,68.8,0.3,30.9
E00049763,68.5,13.8,17.7
E00049771,68.6,16.7,14.7
E00049773,79.2,8.9,11.9
E00049886,81.7,4.1,14.1
E00049887,85.4,0.3,14.2
E00049888,71,4,25
E00049889,76.2,3.6,20.1
E00049890,83.3,1.4,15.4
E00049891,75.2,2.2,22.6
E00049892,65.5,3.1,31.3
E00049893,78.5,2.9,18.6
E00049894,73.6,2.4,24
E00049895,77.4,2.8,19.7
E00049896,80,4.8,15.2
E00049897,76.1,2.3,21.7
E00049898,79.5,3.1,17.4
E00049899,64.3,6.8,28.9
E00049900,71.8,5.5,22.7
E00049901,77.6,4.5,17.9
E00049902,66.2,1.3,32.5
E00049903,81.3,4.7,14
E00049904,75,2.4,22.6
E00049905,73.8,0.8,25.4
E00049906,82.2,3.1,14.7
E00049907,71,1.2,27.8
E00049908,68.4,1.8,29.8
E00049909,69.1,1.5,29.3
E00049910,69.5,5.5,25
E00049911,72.4,3.4,24.1
E00049912,80.1,1.1,18.8
E00049913,83.7,1.2,15.2
E00049914,71,5.7,23.3
E00049915,82.3,2.3,15.3
E00049916,67.9,4.2,27.9
E00049917,77.3,0.6,22.1
E00049918,80.9,1,18.1
E00049919,83.6,3.3,13
E00049920,81.7,1.4,16.9
E00049921,76,5.2,18.8
E00049922,77.1,1.3,21.6
E00049923,69.4,4.8,25.8
E00049924,84.2,1.9,13.9
E00049925,74.7,5.1,20.2
E00049926,82.1,0,17.9
E00049927,83.4,2.9,13.7
E00049928,70.4,7.9,21.7
E00049930,75.2,1.2,23.6
E00049931,80.1,0.8,19.2
E00049932,85.9,2.1,12
E00049933,77.8,0.9,21.3
E00049935,69.7,0.3,30
E00049937,75.8,1.6,22.6
E00049938,63.9,1.4,34.7
E00049939,66.5,2.8,30.7
E00049940,77,2.5,20.4
E00049941,66.5,1.4,32.1
E00049955,76.7,2.5,20.9
E00049956,65.3,2.1,32.6
E00049957,61.7,3,35.3
E00049958,68.8,7.9,23.3
E00049959,65.6,3.8,30.6
E00049960,70.9,1.3,27.8
E00049961,76.7,2.5,20.8
E00049962,82.5,1.7,15.8
E00049963,68.9,3,28.1
E00049964,78.5,1.1,20.4
E00049966,86.9,0.8,12.3
E00050226,68.4,2.8,28.8
E00050236,62.5,11.1,26.4
E00050237,69.9,5.6,24.4
E00050238,68.2,9.4,22.4
E00050239,63.4,8.3,28.3
E00050240,69.9,3.5,26.6
E00050241,69.4,3.2,27.4
E00050242,82.2,2.7,15.1
E00050243,66.2,4.4,29.5
E00050244,60.2,5.2,34.6
E00050245,57.2,16.6,26.1
E00050246,57,8.7,34.3
E00050248,81.4,0.9,17.7
