areacd,in_full_time_education-001,in_full_time_education-002
E00012720,29.6,70.4
E00012742,20.9,79.1
E00012744,17.9,82.1
E00156342,0,100
E00156343,1,99
E00156350,3.8,96.2
E00156378,21.1,78.9
E00156379,22.8,77.2
E00156381,14.6,85.4
E00156382,15.8,84.2
E00156386,17.7,82.3
E00156387,23.9,76.1
E00156390,13.6,86.4
E00156392,22.2,77.8
E00156394,16.4,83.6
E00156396,19.6,80.4
E00156397,22.7,77.3
E00156399,18.7,81.3
E00156485,17.2,82.8
E00156487,12.7,87.3
E00156497,9.5,90.5
E00156498,19.8,80.2
E00156499,14.1,85.9
E00156541,22,78
E00156542,22.4,77.6
E00156544,17.3,82.7
E00156546,18.3,81.7
E00156547,18,82
E00156549,17.9,82.1
E00156551,12.1,87.9
E00156553,14.8,85.2
E00156554,18.2,81.8
E00156555,18.8,81.2
E00156559,19.8,80.2
E00156560,19.6,80.4
E00156562,20.7,79.3
E00156565,21.6,78.4
E00156566,18,82
E00156567,13.9,86.1
E00156568,17.9,82.1
E00156569,18.9,81.1
E00156570,16.3,83.7
E00156571,15.2,84.8
E00156572,19,81
E00156573,24.6,75.4
E00156574,14.2,85.8
E00156575,19.4,80.6
E00156576,21.7,78.3
E00156577,17,83
E00156578,22.4,77.6
E00156579,13,87
E00156580,26.1,73.9
E00156581,18,82
E00156582,15.1,84.9
E00156583,17.8,82.2
E00156584,20.6,79.4
E00156585,17.9,82.1
E00156586,18,82
E00156587,18.6,81.4
E00156588,15,85
E00156590,22.9,77.1
E00156591,24.4,75.6
E00156592,23.4,76.6
E00156594,20.7,79.3
E00156595,28.9,71.1
E00156596,14.8,85.2
E00156597,17.5,82.5
E00156598,30.6,69.4
E00156599,22.7,77.3
E00156600,19.2,80.8
E00156601,16.5,83.5
E00156602,16.5,83.5
E00156603,23,77
E00156604,17.7,82.3
E00156605,17.2,82.8
E00156606,11.1,88.9
E00156607,15,85
E00156608,26,74
E00156609,20,80
E00156610,21.9,78.1
E00156611,23.3,76.7
E00156612,23.7,76.3
E00156613,19.7,80.3
E00156614,16.9,83.1
E00156615,14.7,85.3
E00156616,15.7,84.3
E00156617,21.9,78.1
E00156618,22.6,77.4
E00156619,7.9,92.1
E00156620,15.2,84.8
E00156621,14.8,85.2
E00156622,14.6,85.4
E00156623,15,85
E00156624,15.7,84.3
E00156625,14.9,85.1
E00156626,17.4,82.6
E00156627,18.9,81.1
E00156628,22.1,77.9
E00156629,18.9,81.1
E00156630,14.3,85.7
E00156631,17.6,82.4
E00156632,15.2,84.8
E00156633,19.1,80.9
E00156634,12.3,87.7
E00156655,20.6,79.4
E00156657,17.4,82.6
E00156658,19.1,80.9
E00156659,18.4,81.6
E00156660,21.2,78.8
E00156661,16.4,83.6
E00156662,17.9,82.1
E00156663,21.6,78.4
E00156664,18.9,81.1
E00156668,12.6,87.4
E00156669,18.1,81.9
E00156670,15.8,84.2
E00156672,23.3,76.7
E00156673,18.4,81.6
E00156674,15.7,84.3
E00156675,20,80
E00156676,23.6,76.4
E00156677,17.3,82.7
E00156678,16.6,83.4
E00156679,10.7,89.3
E00156680,17.3,82.7
E00156681,6.7,93.3
E00156682,15.6,84.4
E00156683,12.1,87.9
E00156684,20.5,79.5
E00156685,15.2,84.8
E00156686,19.1,80.9
E00156687,13.7,86.3
E00156688,10.6,89.4
E00156689,18.4,81.6
E00156690,18.9,81.1
E00156691,19.7,80.3
E00156692,20.7,79.3
E00156693,12.2,87.8
E00156694,7.9,92.1
E00156695,14.7,85.3
E00156696,18.2,81.8
E00156697,14.9,85.1
E00156698,13.1,86.9
E00156699,15.6,84.4
E00156700,14,86
E00156701,18.2,81.8
E00156724,16.5,83.5
E00156725,13.4,86.6
E00156726,14.3,85.7
E00156727,9.7,90.3
E00156728,16,84
E00156729,15.4,84.6
E00156730,19.2,80.8
E00156731,17,83
E00156732,15.2,84.8
E00156733,12.1,87.9
E00156734,22,78
E00156735,18.8,81.2
E00156736,15.5,84.5
E00156737,20.7,79.3
E00156740,16.1,83.9
E00156741,22.5,77.5
E00156742,21.7,78.3
E00156743,15.7,84.3
E00156744,17.4,82.6
E00156745,24.1,75.9
E00156746,10.8,89.2
E00156747,16.6,83.4
E00156748,13.4,86.6
E00156749,12,88
E00156750,15.6,84.4
E00156751,12,88
E00156752,19.2,80.8
E00156753,17,83
E00156754,20.3,79.7
E00156755,24.3,75.7
E00156756,20.5,79.5
E00156757,18.9,81.1
E00156758,18.3,81.7
E00156759,19.2,80.8
E00156760,23.3,76.7
E00156761,14.6,85.4
E00156762,22.8,77.2
E00156763,8.6,91.4
E00156764,16.9,83.1
E00156765,25.5,74.5
E00156766,17.4,82.6
E00156767,19.9,80.1
E00156768,21.6,78.4
E00156769,15.4,84.6
E00156770,21.3,78.7
E00156771,17.8,82.2
E00156772,19.5,80.5
E00156773,21.8,78.2
E00156774,20.1,79.9
E00156775,22.2,77.8
E00156777,22,78
E00156778,20.7,79.3
E00156779,22.8,77.2
E00156780,26.7,73.3
E00156790,24.6,75.4
E00156791,21.6,78.4
E00156792,22.7,77.3
E00156794,25.3,74.7
E00166034,22.4,77.6
E00167804,19.2,80.8
E00167805,21.8,78.2
E00167806,30,70
E00168863,20.9,79.1
E00180580,22.9,77.1
E00180601,12.2,87.8
E00180602,15.8,84.2
E00180610,10.6,89.4
E00180612,10.6,89.4
E00180618,17.2,82.8
E00180622,17.6,82.4
E00180627,11.1,88.9
E00180646,20.6,79.4
