areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00012720,66.7,19.2,14.1
E00012742,70.2,23.9,5.9
E00012744,58.2,30.5,11.3
E00156342,71.9,3.3,24.8
E00156343,79.9,1.5,18.6
E00156350,85,6.9,8.1
E00156378,75.2,12.9,11.9
E00156379,74.6,7.3,18.1
E00156381,77.1,16,6.9
E00156382,84,10.4,5.6
E00156386,76.4,18.4,5.2
E00156387,77.5,12.8,9.7
E00156390,79.2,12.2,8.7
E00156392,66.6,15.6,17.8
E00156394,77.6,12,10.3
E00156396,70.4,17.5,12.1
E00156397,74.7,6.8,18.5
E00156399,87.6,8.6,3.8
E00156485,91.6,4.7,3.6
E00156487,91.2,6.5,2.3
E00156497,81.3,17.6,1.1
E00156498,82.5,8.3,9.2
E00156499,84.9,9.7,5.4
E00156541,81.1,8.9,10
E00156542,85.7,8,6.3
E00156544,77.7,13.4,8.9
E00156546,85.5,9.9,4.5
E00156547,88,7.2,4.8
E00156549,83.6,8.7,7.7
E00156551,83,9.2,7.8
E00156553,83.6,9,7.4
E00156554,84.9,7.7,7.4
E00156555,88.4,6.9,4.6
E00156559,87.9,6.7,5.4
E00156560,81.1,13,6
E00156562,79.8,11.1,9.1
E00156565,73.7,18.1,8.2
E00156566,84.7,4.4,10.9
E00156567,80.8,10.8,8.4
E00156568,82.4,11.4,6.2
E00156569,81.8,9.9,8.3
E00156570,72.2,14.3,13.5
E00156571,85.8,6.5,7.8
E00156572,79.4,13.6,7
E00156573,78.2,11.6,10.2
E00156574,77.5,10.7,11.8
E00156575,86.9,7.9,5.2
E00156576,86.2,4.9,9
E00156577,87.5,7.6,4.9
E00156578,79.6,15.6,4.9
E00156579,74.7,14.9,10.3
E00156580,77.8,7,15.1
E00156581,80.8,9.1,10
E00156582,89,3.2,7.7
E00156583,85.1,7.6,7.3
E00156584,85.1,10.1,4.9
E00156585,89.1,4.9,6
E00156586,90.6,2.9,6.5
E00156587,88.1,7,4.9
E00156588,86.8,10.3,2.8
E00156590,78.7,15.8,5.6
E00156591,73,15.1,12
E00156592,72.5,18.2,9.2
E00156594,71.1,23.2,5.7
E00156595,71.9,16.5,11.5
E00156596,73.9,15.5,10.6
E00156597,67.4,10,22.6
E00156598,63.5,14,22.4
E00156599,77.1,18,4.9
E00156600,75.9,15.6,8.5
E00156601,70.8,23.1,6.1
E00156602,81,13.1,6
E00156603,73.9,14.6,11.5
E00156604,87.3,8.8,3.8
E00156605,82.9,11.8,5.3
E00156606,83.3,10.7,6
E00156607,85.9,10.5,3.6
E00156608,83.4,7.4,9.2
E00156609,75.2,17.3,7.5
E00156610,80.7,9.6,9.6
E00156611,59.7,27.6,12.7
E00156612,74.8,14.6,10.6
E00156613,84.7,8,7.4
E00156614,82,11.8,6.2
E00156615,84.1,7.8,8.1
E00156616,80.8,9.9,9.2
E00156617,84.2,10,5.8
E00156618,82.5,13.6,3.8
