areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00103353,0,0,0.5,99.5,0
E00116922,0.5,0.3,1.6,97.6,0
E00116927,0.5,0,0.5,99,0
E00116928,1.4,0,0,98.6,0
E00116930,0.5,0,0.5,99.1,0
E00163064,0,0,1.1,98.5,0.4
E00163065,3.7,0.6,2.9,92.9,0
E00163067,2.3,0.4,0.4,97,0
E00163068,2.2,3.2,2.9,91.7,0
E00163069,1.2,4.1,2.9,90.5,1.2
E00163073,0,0,1.3,98.7,0
E00163074,0.6,0.6,0,98.4,0.3
E00163075,3.1,1.4,0,95.1,0.3
E00163076,1.5,0,0,95.8,2.7
E00163077,0.6,6.1,0,93.4,0
E00163078,1.2,3.3,0,95.5,0
E00163079,1.1,2.3,1.1,95.1,0.4
E00163080,2.4,0,0,96.4,1.2
E00163081,2.2,3.3,0.4,92.8,1.4
E00163082,0,1.9,1.2,96.5,0.4
E00163083,1.5,0.4,0.4,97,0.8
E00163084,0,0.7,3.3,96,0
E00163085,0.4,0.4,1.8,97.5,0
E00163087,3.4,0.3,0.9,95.4,0
E00163088,2.8,0,1.3,94.4,1.6
E00163089,1.5,0,0,98.2,0.3
E00163090,0,0,0.4,98.9,0.8
E00163092,0.7,3.8,0.2,94.8,0.4
E00163093,0,0.4,2,97.6,0
E00163094,6.4,4.7,1,86.2,1.7
E00163095,3.6,0.4,0,96,0
E00163096,2.4,0,0.4,96.5,0.8
E00163097,7.2,1.6,2.8,87.2,1.2
E00163098,6.2,0,1.7,92.1,0
E00163099,1.8,0,1.8,96.5,0
E00163100,1.9,0,1.3,96.2,0.6
E00163101,0.4,0,1.1,98.1,0.4
E00163102,3.7,0.3,0,95.1,0.9
E00163105,0.7,0.4,0.4,97.8,0.7
E00163106,0.3,0.3,1.4,97.6,0.3
E00163107,2.7,3,1.2,91.2,1.8
E00163108,2.8,4,4,89.2,0
E00163109,3.1,0,1.2,95.7,0
E00163110,3.5,0,1.3,94.6,0.6
E00163111,1.4,1.1,1.7,94.9,0.9
E00163112,0.3,0.6,1.9,97.1,0
E00163113,2.4,1,2.6,94,0
E00163114,4.5,0.9,1.5,91.8,1.2
E00163115,1.8,0.4,0.7,97.2,0
E00163116,2.4,0,1.2,96.1,0.4
E00163117,3.1,0,0,93.8,3.1
E00163118,3.6,1.4,0.5,93.2,1.4
E00163119,4.6,4.2,6.1,85.1,0
E00163120,1.2,0,1.6,97.3,0
E00163121,4.8,0.3,0,94.8,0
E00163122,3.9,2.9,0.6,92.6,0
E00163123,3.8,1.4,2.4,91.5,1
E00163124,0.9,1.2,1.5,95.1,1.2
E00163125,0,0.3,1.3,97.7,0.8
E00163127,4.4,1.7,1.2,92.7,0
E00163143,0,0,0,100,0
E00163144,0,0.5,0,99.5,0
E00163145,0,1.3,1.7,97.1,0
E00163146,0,0.3,2.2,97.5,0
E00163147,0,0,1.4,98.6,0
