areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00103353,33.7,66.3
E00116922,36.6,63.4
E00116927,39.4,60.6
E00116928,39.3,60.7
E00116930,32.7,67.3
E00163064,28.3,71.7
E00163065,23.3,76.7
E00163067,26.3,73.7
E00163068,26.3,73.7
E00163069,32.8,67.2
E00163073,30,70
E00163074,20.9,79.1
E00163075,30.1,69.9
E00163076,26.9,73.1
E00163077,27.1,72.9
E00163078,34,66
E00163079,24.3,75.7
E00163080,28,72
E00163081,33.6,66.4
E00163082,21.3,78.7
E00163083,26.7,73.3
E00163084,27.1,72.9
E00163085,28.1,71.9
E00163087,18.3,81.7
E00163088,25,75
E00163089,26.1,73.9
E00163090,30.1,69.9
E00163092,28.4,71.6
E00163093,31.4,68.6
E00163094,20.6,79.4
E00163095,22.4,77.6
E00163096,32.1,67.9
E00163097,33.3,66.7
E00163098,42.5,57.5
E00163099,33.6,66.4
E00163100,26.7,73.3
E00163101,40.8,59.2
E00163102,27.6,72.4
E00163105,27.5,72.5
E00163106,29.8,70.2
E00163107,38.4,61.6
E00163108,27.7,72.3
E00163109,30.1,69.9
E00163110,44.7,55.3
E00163111,39.7,60.3
E00163112,30.7,69.3
E00163113,37.3,62.7
E00163114,29.5,70.5
E00163115,24.5,75.5
E00163116,31.1,68.9
E00163117,28.2,71.8
E00163118,32.8,67.2
E00163119,30.4,69.6
E00163120,29.4,70.6
E00163121,29.7,70.3
E00163122,28.7,71.3
E00163123,36.4,63.6
E00163124,33.1,66.9
E00163125,29.1,70.9
E00163127,29.2,70.8
E00163143,46.6,53.4
E00163144,46.7,53.3
E00163145,37.1,62.9
E00163146,35.2,64.8
E00163147,37.5,62.5
E00163148,44.8,55.2
E00163149,36.1,63.9
E00163150,33,67
E00163157,39.7,60.3
E00163160,30.7,69.3
E00163161,32.4,67.6
E00163164,41.2,58.8
E00163197,16.7,83.3
E00163198,40.7,59.3
E00163199,33.9,66.1
E00163200,35.5,64.5
E00163201,27.1,72.9
E00163202,32.2,67.8
E00163203,32.3,67.7
E00163204,30.1,69.9
E00163205,17.4,82.6
E00163206,19.4,80.6
E00163207,32.6,67.4
E00163208,30.5,69.5
E00163209,42.9,57.1
E00163210,23,77
E00163211,29,71
E00163212,21.1,78.9
E00163213,32.9,67.1
E00163214,19.9,80.1
E00163215,43.8,56.3
E00163216,30.3,69.7
E00163217,24,76
E00163218,28,72
E00163219,23,77
E00163222,41.8,58.2
E00163223,35.6,64.4
E00163224,28.1,71.9
E00163226,30.6,69.4
E00163228,36.8,63.2
E00163229,33.1,66.9
E00163230,22.9,77.1
E00163231,37.3,62.7
E00163232,25.9,74.1
E00163233,32.3,67.7
E00163234,33.6,66.4
E00163235,26.8,73.2
E00163236,38.9,61.1
E00163238,33.5,66.5
E00163239,26.1,73.9
E00163240,27.6,72.4
E00163241,38.4,61.6
E00163242,35.5,64.5
E00163243,25.7,74.3
E00163244,27.3,72.7
E00163245,36.6,63.4
E00163246,30.4,69.6
E00163247,38.5,61.5
E00163248,32.6,67.4
E00163249,30.3,69.7
E00163250,42.7,57.3
E00163251,38.1,61.9
E00163252,38.7,61.3
E00163253,34.1,65.9
E00163254,35.1,64.9
E00163263,27.7,72.3
E00163265,34,66
E00163266,33.7,66.3
E00163267,32.9,67.1
E00163268,31.2,68.8
E00163269,23.5,76.5
E00163270,35.8,64.2
E00163271,31.9,68.1
E00163272,43.6,56.4
E00163273,40.2,59.8
E00163274,38.4,61.6
E00163275,37.2,62.8
E00163276,34.7,65.3
E00163277,38.6,61.4
E00163278,29.6,70.4
E00163279,22.9,77.1
E00163280,27.3,72.7
E00163281,30.6,69.4
E00163282,25.2,74.8
E00163283,30.4,69.6
E00163284,16.2,83.8
