areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00103353,81.7,2.7,15.5
E00116922,85,2.9,12.1
E00116927,87.2,1.7,11.1
E00116928,89.5,2.8,7.7
E00116930,91.3,0.5,8.3
E00163064,85.1,4.2,10.7
E00163065,83.9,4.5,11.6
E00163067,91.3,3.4,5.3
E00163068,84.8,5.5,9.7
E00163069,78.1,2.5,19.4
E00163073,74.4,4.4,21.3
E00163074,81.7,1.3,17
E00163075,77.2,3.9,18.9
E00163076,83.8,1.2,15.1
E00163077,84.1,3.3,12.6
E00163078,69.4,2.4,28.2
E00163079,88.6,3.8,7.6
E00163080,64.2,2.7,33.1
E00163081,64.6,4.4,31
E00163082,74.4,7.4,18.2
E00163083,87.9,0.4,11.7
E00163084,85,1.7,13.3
E00163085,67.4,2.5,30.1
E00163087,87,2.2,10.8
E00163088,72.1,6,21.9
E00163089,79.6,3.6,16.9
E00163090,74.2,2.7,23.1
E00163092,78.9,5.6,15.5
E00163093,78,3.7,18.4
E00163094,82.4,4.1,13.6
E00163095,69.3,3.6,27.1
E00163096,80.9,1.9,17.1
E00163097,62.1,5.5,32.4
E00163098,57.6,7.3,35.1
E00163099,60.8,8.7,30.4
E00163100,72.6,5.3,22
E00163101,85.6,3,11.4
E00163102,72.5,2.5,25
E00163105,83.7,5.3,11
E00163106,68.3,2.4,29.3
E00163107,65.2,6.7,28
E00163108,67.8,3.5,28.7
E00163109,78.3,5.4,16.3
E00163110,65.2,6.7,28.1
E00163111,62.6,4.9,32.6
E00163112,71.3,0.9,27.8
E00163113,55.8,9.5,34.7
E00163114,64.4,6,29.6
E00163115,87.1,5.6,7.3
E00163116,71.8,4.3,23.9
E00163117,72.9,4.8,22.3
E00163118,68.8,3.2,28.1
E00163119,75.3,5.3,19.4
E00163120,82.1,3.9,14
E00163121,92.2,0.6,7.1
E00163122,78.6,2.9,18.4
E00163123,76.9,3.1,20.1
E00163124,77.2,3.3,19.5
E00163125,75.6,3.3,21.1
E00163127,89.3,4.3,6.5
E00163143,85,4.2,10.8
E00163144,83.9,1.8,14.3
E00163145,86.5,5.1,8.4
E00163146,89.8,1.9,8.3
E00163147,85.7,1.9,12.4
E00163148,86.6,2.5,10.9
E00163149,84.7,0.9,14.4
E00163150,88.2,1.6,10.1
E00163157,85.6,0,14.4
E00163160,86.2,1.6,12.2
E00163161,89.9,0.5,9.5
E00163164,79.4,3.9,16.7
E00163197,67.7,24.3,8
E00163198,90,3.3,6.7
E00163199,87.4,1.9,10.7
E00163200,89.9,4,6
E00163201,82.9,4.1,13
E00163202,85.5,2.5,11.9
E00163203,83.8,2.5,13.8
E00163204,78.1,13.7,8.3
E00163205,74.2,14.6,11.3
E00163206,74.6,12.7,12.7
E00163207,78.5,10,11.5
E00163208,67.3,25.4,7.3
E00163209,90.2,2.7,7.1
E00163210,83.3,3.3,13.4
E00163211,78.5,4.6,16.9
E00163212,77.6,12.5,9.9
E00163213,79.8,3.1,17.2
E00163214,76.4,10.1,13.5
E00163215,88.5,4.3,7.1
E00163216,76.2,4.9,18.9
E00163217,80.4,9.8,9.8
E00163218,76.9,11.9,11.2
E00163219,61.2,7.2,31.6
E00163222,57.9,0.7,41.4
E00163223,78,7.1,14.8
E00163224,87.5,2.4,10.1
E00163226,80.4,1.7,17.9
E00163228,76.4,5,18.6
E00163229,88.6,3.8,7.6
E00163230,70.1,16.9,13
E00163231,77.5,3.7,18.8
E00163232,79.9,9.5,10.6
E00163233,86.8,2.3,10.9
E00163234,87.2,3.8,9
E00163235,78.4,4.1,17.6
E00163236,96.3,0.6,3.1
E00163238,69.6,9.6,20.8
E00163239,75,13.4,11.6
E00163240,89.4,6,4.6
E00163241,86.4,7,6.6
E00163242,96.5,1.3,2.2
E00163243,68.4,12,19.7
E00163244,79.6,15.9,4.5
E00163245,66.3,2.4,31.3
E00163246,75.4,2.4,22.2
E00163247,71,2.1,26.9
E00163248,66,8.6,25.4
E00163249,80.1,1.9,18
E00163250,83.8,2.6,13.6
E00163251,90.6,1.8,7.6
E00163252,88.5,2.1,9.4
E00163253,83.9,1.7,14.4
E00163254,79.9,4.7,15.5
E00163263,85.2,8.2,6.6
E00163265,84.3,5.1,10.6
E00163266,92.2,3.5,4.3
E00163267,81.6,2.8,15.6
E00163268,92.2,1.6,6.3
E00163269,87.4,2,10.6
E00163270,88,1.5,10.5
E00163271,78.2,3.7,18.1
E00163272,83.3,1.8,14.9
E00163273,79,1.9,19.1
E00163274,80.6,3.8,15.6
E00163275,85.1,2.6,12.3
E00163276,85.6,1.8,12.6
