areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00103353,84.4,11.5,4.1
E00116922,82.9,12.9,4.2
E00116927,84.7,10.9,4.4
E00116928,92.9,7.1,0
E00116930,86.3,11,2.7
E00163064,82.3,12.8,4.9
E00163065,86.1,11.6,2.2
E00163067,89.7,8.7,1.5
E00163068,86.8,10.6,2.6
E00163069,78.5,17.4,4.1
E00163073,64.6,23.4,12
E00163074,81.1,11.5,7.4
E00163075,73.6,16.7,9.7
E00163076,70.3,20.1,9.7
E00163077,76.4,15.4,8.2
E00163078,68.6,22.2,9.2
E00163079,86.6,10,3.4
E00163080,76.3,16.3,7.4
E00163081,76.3,14.2,9.5
E00163082,84.8,10.5,4.7
E00163083,76.2,18.1,5.7
E00163084,88.3,9.7,2
E00163085,77.3,17.7,5.1
E00163087,81.8,16,2.2
E00163088,69.6,22.3,8.2
E00163089,78,18.5,3.6
E00163090,72.8,21.1,6
E00163092,79.3,14.6,6.1
E00163093,73,19.3,7.8
E00163094,84.8,12.8,2.4
E00163095,77.6,17,5.4
E00163096,87.5,8.9,3.5
E00163097,73.2,18.8,8
E00163098,75.2,15.9,9
E00163099,78.3,12.6,9.1
E00163100,81.9,13.1,5
E00163101,83.3,12.2,4.4
E00163102,74.8,18.2,7.1
E00163105,90.7,7.1,2.2
E00163106,80.1,14,5.9
E00163107,81.3,14.1,4.6
E00163108,73.3,19.2,7.5
E00163109,82.2,12.8,5
E00163110,71.6,21.1,7.3
E00163111,77,16.5,6.5
E00163112,85.2,10.1,4.7
E00163113,78.8,15.4,5.8
E00163114,76.9,15.8,7.3
E00163115,86.8,11.1,2.1
E00163116,65.6,21.1,13.3
E00163117,76.2,17.2,6.6
E00163118,74.7,19.5,5.9
E00163119,80.4,14,5.7
E00163120,80.9,13.7,5.5
E00163121,89,10.4,0.6
E00163122,92.6,4.9,2.6
E00163123,76.1,15.8,8.1
E00163124,63.9,19,17.2
E00163125,80.6,13.7,5.7
E00163127,89.3,9,1.7
E00163143,86.9,10.4,2.7
E00163144,81.6,12.9,5.5
E00163145,86.1,11.3,2.5
E00163146,88.7,8.8,2.5
E00163147,84,12.2,3.8
E00163148,86.2,9.6,4.2
E00163149,83.3,12,4.6
E00163150,89.2,8.9,1.9
E00163157,79.5,17.9,2.7
E00163160,89.1,7.8,3.1
E00163161,84.7,13.4,1.9
E00163164,82.2,10.3,7.5
E00163197,92.7,5.1,2.2
E00163198,87.9,10.4,1.7
E00163199,83.8,12,4.2
E00163200,84.1,11.9,4
E00163201,85,10,5.1
E00163202,84.8,10.2,5
E00163203,77.6,18.3,4.1
E00163204,88.5,9,2.5
E00163205,81.1,14.2,4.6
E00163206,82.1,14.4,3.5
E00163207,85.4,9.4,5.1
E00163208,79.2,16.3,4.5
E00163209,88.9,9.7,1.3
E00163210,80.1,15.9,4.1
E00163211,66.7,18.2,15.1
E00163212,90.6,8,1.4
E00163213,86.2,11.7,2.2
E00163214,80.3,16,3.8
E00163215,86.1,12.3,1.6
E00163216,80.4,14.7,4.9
E00163217,83.3,12.7,3.9
E00163218,84.1,11.7,4.2
E00163219,60.2,28.7,11.2
E00163222,73.4,17.3,9.4
E00163223,81.6,15.1,3.2
E00163224,86.9,10.4,2.7
E00163226,83.5,13.8,2.6
E00163228,84.2,13.7,2.2
E00163229,84.5,12.1,3.4
E00163230,87.8,9.4,2.8
E00163231,82.1,15.1,2.8
E00163232,86.5,12.1,1.4
E00163233,89.5,6.6,3.9
E00163234,87,11.3,1.7
E00163235,83.5,13.5,3
E00163236,88.7,8.8,2.4
E00163238,87.1,10.7,2.2
E00163239,85.5,8.4,6.2
E00163240,91.7,7.3,1
E00163241,87.3,9.7,3
E00163242,87.7,8.8,3.5
E00163243,73.9,21,5
E00163244,84.9,13.9,1.2
E00163245,74.1,16.9,9.1
E00163246,81.9,13.7,4.4
E00163247,71.8,18.1,10.1
E00163248,63.3,24,12.8
E00163249,75.7,18.9,5.3
E00163250,83.5,12.6,3.9
E00163251,81.6,13,5.4
E00163252,82.8,14,3.2
E00163253,79.1,16.1,4.8
E00163254,84.9,10.4,4.7
E00163263,83.5,11.9,4.6
E00163265,85.5,13.5,0.9
E00163266,87.7,10.6,1.8
E00163267,87.9,8.6,3.6
E00163268,83.4,10.9,5.7
E00163269,81.7,14.6,3.7
E00163270,89.4,7.3,3.3
E00163271,80.4,13,6.6
E00163272,83.3,11.6,5.1
E00163273,68.9,23,8.1
E00163274,69.7,25.6,4.7
E00163275,73.8,17.8,8.4
E00163276,90.3,7.2,2.6
E00163277,87.5,8.7,3.8
E00163278,87.1,10.6,2.2
E00163279,80.4,14.7,4.9
E00163280,85.8,6.6,7.5
E00163281,87.4,10.6,2
E00163282,83.3,12.9,3.9
E00163283,89.5,7.6,2.9
E00163284,76.8,17.7,5.5
E00163285,81,18.3,0.7
E00163286,79.7,9.5,10.8
E00163287,81.9,13,5.2
E00163288,82.1,14.5,3.4
E00163289,89.4,7.7,2.9
E00163290,73.2,22.7,4
E00163291,89.4,6.8,3.8
E00163292,66.9,23.4,9.7
E00163293,79.6,15.5,5
E00163294,87,10.5,2.5
E00163295,79.6,16.4,4
E00163296,70.3,21.8,7.9
