geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00073143,57.3,30.7,11.3,0.7,0
E00073145,40.5,33.5,23.4,2.5,0
E00073147,40.9,39.8,13.6,5.7,0
E00073148,41.7,34.5,17.3,6.5,0
E00073150,48.9,32.4,15.4,2.7,0.5
E00073152,57.6,27.8,10.4,3.5,0.7
E00073153,53.3,34,8.6,4.1,0
E00073154,65.4,29.2,5.4,0,0
E00073155,63.9,28.6,6.8,0.7,0
E00073156,50.4,32.5,15.4,1.6,0
E00073157,57.3,31.8,10.8,0,0
E00073158,49,35.8,11.9,3.3,0
E00073159,65.4,23.6,9.4,1.6,0
E00073160,56.6,32.4,9.8,1.2,0
E00073161,46.5,35.8,11.3,5.7,0.6
E00073162,53.3,36.7,8.3,1.8,0
E00073163,64.2,25.8,10,0,0
E00073164,69.4,22.6,7.3,0,0.8
E00073165,51.1,36.1,11.3,1.5,0
E00073166,61.1,30.1,7.1,1.8,0
E00073167,54.2,31.6,12.6,1.6,0
E00073168,53.2,25.9,14.6,5.7,0.6
E00073169,54.9,32.6,10.4,2.1,0
E00073170,53.5,34.3,8.5,3.3,0.5
E00073171,48.8,36.5,12.3,2.5,0
E00073172,50,28.9,14.5,5.9,0.7
E00073173,55.1,32.6,9.4,2.2,0.7
E00073174,56.8,24,9.6,4.1,5.5
E00073176,47.1,37.2,11,4.7,0
E00073177,36.5,40.3,17,6.3,0
E00073178,52.1,34.7,10.4,2.8,0
E00073179,47.8,29.7,17.4,5.1,0
E00073181,35.1,35.1,22.3,6.4,1
E00073182,45.7,26.1,17.6,6.4,4.3
E00073263,65.1,28.9,5.9,0,0
E00073264,57.7,30.8,10,1.5,0
E00073266,72.9,23.3,3.8,0,0
E00073267,58,32.8,8.4,0.8,0
E00073268,64.2,26,9.8,0,0
E00073269,64.4,27.6,7.4,0.6,0
E00073270,65.7,24.8,8,1.5,0
E00073271,62.4,27.5,9.5,0.5,0
E00073272,58.1,32.6,8.5,0.8,0
E00073273,56.8,36,4,2.4,0.8
E00073274,60.7,29.9,6.8,2.6,0
E00073276,43.8,34.4,14.8,6.3,0.8
E00073277,64.8,28.1,7,0,0
E00073278,69.7,25.8,3,1.5,0
E00073280,75.4,17.8,5.9,0.8,0
E00073281,63.8,28.4,5.7,2.1,0
E00073282,70.9,23.6,5.5,0,0
E00073283,69,23.3,7.8,0,0
E00073284,27.8,38.3,21.7,11.3,0.9
E00073285,61,30.5,7.8,0.7,0
E00073286,69.1,21.7,5.9,2,1.3
E00073287,64.8,29.6,5.6,0,0
E00073288,64.6,27.6,7.1,0.8,0
E00073289,68,25.8,5.5,0.8,0
E00073290,76.5,22.7,0,0.8,0
E00073291,64.1,28.1,6.3,0.8,0.8
E00073292,67.7,26.3,5.1,1,0
E00073293,64.6,30.6,4.1,0.7,0
E00073294,60.8,31.1,6.8,1.4,0
E00073295,64.1,32.8,3.1,0,0
E00073296,64.6,27.4,7.1,0.9,0
E00073297,63.8,26.2,9.9,0,0
E00073298,52.7,36.2,9,2.1,0
E00073299,60.7,31.7,6.2,0.7,0.7
E00073300,72.9,25.2,0.9,0.9,0
E00073414,46.6,27.1,20.3,5.9,0
E00073415,57.3,35,5.8,1.9,0
E00073416,62.5,32.4,4.4,0.7,0
E00073419,49.1,37.7,9.4,2.5,1.3
E00073420,47.8,37.8,13.3,1.1,0
E00073421,42.3,43.3,13.5,1,0
E00073422,24.6,33.9,27.1,14.4,0
E00073423,37.1,43.1,16.4,1.7,1.7
E00073424,31.2,37.6,21.6,8,1.6
E00073425,48.1,40.6,10.5,0.8,0
E00073426,48.8,40.8,10.4,0,0
E00073431,41.9,43.5,11.3,1.6,1.6
E00073433,42,43.1,13.3,1.1,0.6
E00073439,63.9,29.3,6.8,0,0
E00073440,50.8,35.2,9.4,3.1,1.6
E00073441,34.1,37.1,16.7,10.6,1.5
E00073442,60.7,32.7,5.4,1.2,0
E00073443,65.8,26.5,6.8,0.9,0
E00073444,57.8,27.6,9.5,2.6,2.6
E00073445,58.4,32.7,7.1,1.8,0
E00073446,45.6,41.9,11.3,1.3,0
E00073449,57.4,37.4,4.3,0.9,0
E00073450,70.1,26.8,2.4,0.8,0
E00073451,69.9,22.6,5.5,1.4,0.7
E00073452,61.6,32.5,6,0,0
E00073472,71.4,24.6,2.4,1.6,0
E00073473,29.3,31.5,22.8,9.8,6.5
E00073474,77.5,18.8,3.8,0,0
E00073476,58.3,32.6,7.6,1.5,0
E00073477,65.2,29,4.3,0,1.4
E00073478,65.9,30.2,3.2,0,0.8
E00073479,62.8,28.9,7.4,0.8,0
E00073480,61.4,31.7,6.2,0.7,0
E00073481,70.9,25.5,3.6,0,0
E00073482,57.2,33.5,9.2,0,0
E00073483,60.5,29.9,8.9,0.6,0
E00073484,58.9,29.8,9.7,1.6,0
E00073485,38.3,36.5,21.7,2.6,0.9
E00073486,54.8,34.2,9.7,1.3,0
E00073487,50.8,35.9,12.5,0.8,0
E00073488,69.2,26.5,4.3,0,0
E00073489,69,26.5,4.4,0,0
E00073490,60.3,26.7,8.4,3.8,0.8
E00073491,65.9,26.7,6.7,0,0.7
E00073492,63.6,32.2,3.5,0.7,0
E00073493,61.5,24.4,11.9,2.2,0
E00073494,53.3,34.8,11.1,0.7,0
E00073495,56.8,26.1,12.6,4.5,0
E00073497,57.6,32,10.4,0,0
E00073498,63.4,31.3,4.5,0.9,0
E00073499,59.1,32.2,8.7,0,0
E00073500,61.8,33.1,5.1,0,0
E00073501,62.8,26.4,10.9,0,0
E00073502,63.6,29.3,7.1,0,0
E00073503,64.4,28,6.1,1.5,0
E00073504,47.6,40.5,11.9,0,0
E00073505,49,38,11,2,0
E00073506,60.4,26.9,11.2,1.5,0
E00073507,53.6,33,13.4,0,0
E00073508,63.6,29,7.5,0,0
E00073509,61.1,32.5,6.3,0,0
E00073510,68.5,23.4,7.3,0.8,0
E00073511,60.3,22.2,14.3,3.2,0
E00073512,68.8,23.2,8,0,0
E00073513,69,27.8,3.2,0,0
E00073514,57.9,33.6,7.1,0.7,0.7
E00073515,70.1,20.5,9.4,0,0
E00073516,55.3,36.8,7.9,0,0
E00073517,58.3,25,13.6,2.3,0.8
E00073518,58.6,34.5,6,0.9,0
E00073519,58.4,26.3,13.1,2.2,0
E00073520,60.8,27.7,9.6,1.8,0
E00073521,58.1,28.2,12.1,1.6,0
E00073522,63.3,32.5,3.3,0.8,0
E00073523,60.3,29,9.2,1.5,0
E00073524,62.2,29.1,7.9,0.8,0
E00073525,70.5,23.7,5.1,0.6,0
E00073526,51.2,33.3,13.8,0.8,0.8
E00073527,46.9,38.5,9.8,4.2,0.7
E00073528,55.9,33.9,6.8,3.4,0
E00073529,44.2,37.7,15.2,2.2,0.7
E00073530,53.5,39.5,6.2,0.8,0
E00073531,66.4,27.9,4.3,1.4,0
E00073532,58.5,34.6,6,0.9,0
E00073533,68.1,25.7,6.2,0,0
E00073534,62.2,28.6,8.4,0.8,0
E00073535,66,30.1,2.9,1,0
E00073536,57.9,29.8,7.9,4.4,0
E00073537,65.7,29.4,4.2,0.7,0
E00073538,72.3,20.2,6.7,0.8,0
E00073539,58.2,28.2,7.3,6.4,0
E00073540,57,31,10,2,0
E00073541,55.9,33.9,8.5,1.7,0
E00073542,55.6,31.7,10.3,2.4,0
E00073543,51.9,27.1,9,10.5,1.5
E00073544,54.3,30.7,14.2,0.8,0
E00073545,56.1,32.6,8.6,2.7,0
E00073546,48,35.4,15.7,0.8,0
E00073547,52.4,37.2,5.5,4.8,0
E00073548,52.4,28,18.2,0.7,0.7
E00073549,64.7,27.5,5.2,2.6,0
E00073550,65.5,29.4,5,0,0
E00073551,50.9,34.2,13.2,1.8,0
E00073552,56.8,30.5,10.2,1.7,0.8
E00073553,61.1,29.2,9.7,0,0
E00073554,56.7,36.5,5.8,1,0
E00073555,65.9,29.4,4,0.8,0
E00073556,41.6,40.6,15.8,2,0
E00073557,60.2,35.4,4.4,0,0
E00073558,58.3,32.4,7.9,0.7,0.7
E00073559,50,35.9,12.7,1.4,0
E00073560,46.5,28.7,16.6,6.4,1.9
E00073561,49.1,29.8,17.5,3.5,0
E00073562,53.8,25.9,16.5,3.2,0.6
E00073563,48.6,38.2,10.4,2.8,0
E00073564,58.2,30.1,11.8,0,0
E00073565,34.2,34.6,23.5,7.3,0.4
