geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00073143,24.5,35.5,24.5,15.5
E00073145,25.9,33.5,19.6,20.9
E00073147,21.3,24.1,22.4,32.2
E00073148,40,37.1,10.7,12.1
E00073150,26.6,34.6,19.7,19.1
E00073152,16.7,31.9,13.2,38.2
E00073153,20.1,39.2,16.1,24.6
E00073154,19.5,21.1,21.1,38.3
E00073155,26.4,37.8,12.2,23.6
E00073156,28.5,30.9,22.8,17.9
E00073157,27.1,33.5,16.8,22.6
E00073158,36.2,23,21.7,19.1
E00073159,27.6,26.8,11,34.6
E00073160,27.9,40.1,15.1,16.9
E00073161,25.8,34.6,22,17.6
E00073162,33.7,29.5,16.3,20.5
E00073163,17.5,31.7,17.5,33.3
E00073164,23.4,39.8,21.1,15.6
E00073165,27.1,38.8,13.2,20.9
E00073166,19.8,31.9,31,17.2
E00073167,27.9,42.1,15.3,14.7
E00073168,24.7,34.4,25.3,15.6
E00073169,28.1,33.9,16.1,21.9
E00073170,25.7,44.4,12.6,17.3
E00073171,26.7,35,17,21.4
E00073172,40.5,31.4,13.7,14.4
E00073173,35.3,26.6,16.5,21.6
E00073174,38.2,33.3,9.7,18.8
E00073176,42.6,39.6,7.7,10.1
E00073177,42.9,31.7,10.6,14.9
E00073178,30.8,30.1,14.7,24.5
E00073179,30.4,32.6,18.1,18.8
E00073181,42.9,22.2,12.8,22.2
E00073182,39.9,29.3,11.7,19.1
E00073263,21.9,29.1,22.5,26.5
E00073264,21.5,30.8,16.9,30.8
E00073266,27.5,34.4,16.8,21.4
E00073267,31.7,32.5,13.3,22.5
E00073268,27.2,31.8,15,26
E00073269,23.9,38.7,14.1,23.3
E00073270,23.4,24.1,18.2,34.3
E00073271,23.5,34.2,18.7,23.5
E00073272,21.1,32,10.9,35.9
E00073273,36.8,24,15.2,24
E00073274,21.2,24.8,20.4,33.6
E00073276,32.8,29.7,13.3,24.2
E00073277,27.3,24.2,21.1,27.3
E00073278,13.6,28.8,16.7,40.9
E00073280,9.3,34.7,11.9,44.1
E00073281,15.2,25.4,18.1,41.3
E00073282,15.1,13.5,23,48.4
E00073283,11.1,29.1,22.2,37.6
E00073284,63.8,19,8.6,8.6
E00073285,20.6,34,16.3,29.1
E00073286,35.5,32.9,11.2,20.4
E00073287,30.1,29.3,19.5,21.1
E00073288,25.4,36.5,13.5,24.6
E00073289,17.1,28.7,19.4,34.9
E00073290,11.7,42.5,17.5,28.3
E00073291,22.7,36.7,11.7,28.9
E00073292,20.5,31.5,16.5,31.5
E00073293,22.3,24.3,20.3,33.1
E00073294,17.8,26.7,19.2,36.3
E00073295,27.5,22.1,19.8,30.5
E00073296,23.7,28.1,15.8,32.5
E00073297,26.2,28.4,14.9,30.5
E00073298,31.9,38.8,12.8,16.5
E00073299,22.2,29.9,18.8,29.2
E00073300,20.9,31.8,21.8,25.5
E00073414,39.3,24.8,17.1,18.8
E00073415,25,47,14,14
E00073416,31.9,37,14.1,17
E00073419,43.6,39.7,9.6,7.1
E00073420,41.1,31.1,11.1,16.7
E00073421,20.2,26,9.6,44.2
E00073422,52.5,22,9.3,16.1
E00073423,46.6,23.3,14.7,15.5
E00073424,42.9,24.6,13.5,19
E00073425,38.5,30,16.9,14.6
E00073426,15.2,27.2,19.2,38.4
E00073431,29.6,30.1,11.3,29
E00073433,38.7,30.4,14.4,16.6
E00073439,38.8,50.3,4.8,6.1
E00073440,30,44.6,13.1,12.3
E00073441,52.7,23.7,12.2,11.5
