geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00073143,33.9,9.3,48,8.8
E00073145,56.7,4.3,26.9,12
E00073147,50.2,7.7,27.4,14.7
E00073148,45.7,4.8,42,7.4
E00073150,40.6,3.1,44.8,11.5
E00073152,32.7,6,53,8.3
E00073153,32.2,3.1,51,13.6
E00073154,32.2,3.9,56.6,7.3
E00073155,31.1,7.7,52.7,8.6
E00073156,38.7,6.7,44.2,10.4
E00073157,36.9,5.3,49.4,8.4
E00073158,32.6,8.8,44,14.5
E00073159,28.9,2.4,63.3,5.4
E00073160,27.1,7.1,56.3,9.6
E00073161,41.4,7.4,39.4,11.8
E00073162,37.2,2.8,51.6,8.4
E00073163,28.4,6.8,55.8,8.9
E00073164,35.4,9.9,42.2,12.5
E00073165,33.5,4.1,52.6,9.8
E00073166,40.9,6.2,43,9.8
E00073167,36.3,4.6,51.5,7.6
E00073168,40.1,7.7,40.6,11.6
E00073169,35.4,4.3,48.9,11.4
E00073170,35.7,6.7,49.7,8
E00073171,41.7,7.3,39.1,11.9
E00073172,35.4,7.3,43.3,14
E00073173,29.4,2.8,56.5,11.3
E00073174,32.6,7.3,50.8,9.3
E00073176,43.5,6.3,40.1,10.1
E00073177,51,2.6,32.7,13.8
E00073178,37.6,5.6,47.2,9.6
E00073179,36.1,5.9,47.5,10.4
E00073181,46.5,5.2,33,15.2
E00073182,38.1,9.3,43.2,9.3
E00073263,38.1,9.3,47,5.7
E00073264,36.8,6.9,50.6,5.7
E00073266,36.3,6.9,50,6.9
E00073267,33.8,5.8,54,6.5
E00073268,31.9,9.3,53.7,5.1
E00073269,36.7,3.8,47.7,11.8
E00073270,37.3,3,54.2,5.5
E00073271,36.6,6.8,47.9,8.7
E00073272,38.8,8.5,43.1,9.6
E00073273,34.6,2.5,55.3,7.5
E00073274,29.8,1,56.6,12.6
E00073276,48.3,6.4,36,9.3
E00073277,27.9,4.8,59.1,8.2
E00073278,33.8,5.6,54.9,5.6
E00073280,33.7,1.7,59.6,5.1
E00073281,38.9,4.1,49.8,7.2
E00073282,32.1,6.4,54.1,7.3
E00073283,32.4,0.5,61,6
E00073284,41,4.9,49.2,4.9
E00073285,39.3,6.6,48,6.1
E00073286,39.3,2.2,53,5.5
E00073287,28.8,7.6,60,3.5
E00073288,28.6,7.4,53.1,10.9
E00073289,33.5,4.1,57.9,4.6
E00073290,27.1,2.8,62.4,7.7
E00073291,30.3,5.3,53.2,11.2
E00073292,36.8,7.5,50,5.7
E00073293,29.1,3.9,62.1,4.9
E00073294,44.5,9.2,38.2,8
E00073295,32.1,6,51.8,10.1
E00073296,34.1,5.9,51.8,8.2
E00073297,33.7,6.4,52.5,7.4
E00073298,53.2,4.6,35.7,6.5
E00073299,32,6.2,53.8,8
E00073300,32.7,6.3,56.6,4.4
E00073414,51.6,7.7,31.6,9
E00073415,38.1,7.2,50.4,4.3
E00073416,33.9,7.2,54.4,4.4
E00073419,33.6,6.1,54.7,5.6
E00073420,22.2,6.3,60.3,11.1
E00073421,35.8,9.2,50,5
E00073422,51.1,2.2,30,16.7
E00073423,41.2,6.1,45.6,7
E00073424,45.8,9.3,23.4,21.5
E00073425,44.5,7.5,43.2,4.8
E00073426,33.9,9.8,48.2,8
E00073431,28.6,10.1,52,9.3
E00073433,38.1,9,44.4,8.5
E00073439,29,5.5,60.8,4.6
E00073440,30.9,6.7,56.4,6
E00073441,50.5,4.8,24.8,20
E00073442,33.5,2.5,57.1,6.9
E00073443,31.7,10.4,51.8,6.1
E00073444,35.4,8.3,45.1,11.1
E00073445,34.6,9.8,51.9,3.8
E00073446,38.7,11.8,46.1,3.4
E00073449,29.1,6,59,6
E00073450,27.6,10,56.5,5.9
E00073451,28.4,7.7,56.8,7.1
E00073452,32.6,11,51.4,5
E00073472,27.6,9.2,57.9,5.3
E00073473,38.4,8.2,43.8,9.6
E00073474,29.4,6.9,57.8,5.9
E00073476,26.8,7.8,60.1,5.2
E00073477,32.1,3.6,55.7,8.6
E00073478,32.9,12.1,49.1,5.8
E00073479,36.8,8.3,48.1,6.8
E00073480,28.3,4.3,64.5,2.9
E00073481,35.4,7.7,50.8,6.2
E00073482,38.9,6.9,46.8,7.4
E00073483,28.4,6.3,61.1,4.2
E00073484,30.3,6.2,62.1,1.4
E00073485,35,5.1,53.8,6
E00073486,45,6.7,36.3,12.1
E00073487,35.3,11.2,48.8,4.7
E00073488,41.2,6.1,45.9,6.8
E00073489,35.4,9.5,51.9,3.2
E00073490,31.4,10,49.3,9.3
E00073491,30.6,8.7,59,1.6
E00073492,39.2,6.5,50.5,3.8
E00073493,36.6,7.7,51.4,4.4
E00073494,38.4,12.6,41.1,7.9
