geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00073143,22.7,55.3,16.7,5.3
E00073145,46.2,41.7,12.2,0
E00073147,30.6,45.3,18.2,5.9
E00073148,50.4,41.1,7.1,1.4
E00073150,38.6,48.7,10.6,2.1
E00073152,13.2,50,28.5,8.3
E00073153,15.7,55.6,23.2,5.6
E00073154,10.9,55.8,27.9,5.4
E00073155,19,49.7,25.2,6.1
E00073156,23,54.9,18.9,3.3
E00073157,22.1,49.4,22.7,5.8
E00073158,27,50,18.4,4.6
E00073159,16.5,50.4,29.1,3.9
E00073160,19.8,50,25,5.2
E00073161,31.9,50.6,15,2.5
E00073162,29.7,46.1,16.4,7.9
E00073163,11.7,43.3,36.7,8.3
E00073164,15.1,54.8,23.8,6.3
E00073165,23.3,46.6,16.5,13.5
E00073166,20.4,52.2,21.2,6.2
E00073167,24.7,51.6,20.5,3.2
E00073168,33.1,50.3,14,2.5
E00073169,27.2,55.5,11,6.3
E00073170,40.3,44.9,12,2.8
E00073171,35,49,12.6,3.4
E00073172,35.5,53.9,9.9,0.7
E00073173,26.1,54.3,14.5,5.1
E00073174,29.3,54.3,14.3,2.1
E00073176,41,46.2,9.2,3.5
E00073177,45.6,40.6,9.4,4.4
E00073178,36.1,43.8,15.3,4.9
E00073179,31.9,47.1,15.2,5.8
E00073181,43.6,42.1,12.9,1.5
E00073182,45.5,39.7,10.6,4.2
E00073263,19.7,50.7,20.4,9.2
E00073264,18.5,49.2,26.9,5.4
E00073266,24.6,48.5,26.1,0.7
E00073267,18.5,51.3,25.2,5
E00073268,23.3,51.7,19.2,5.8
E00073269,20.9,53.4,22.7,3.1
E00073270,12.4,51.8,23.4,12.4
E00073271,18,54.5,23.8,3.7
E00073272,20.3,49.2,21.9,8.6
E00073273,22.1,50.8,21.3,5.7
E00073274,13.9,50.4,28.7,7
E00073276,28.3,52.8,13.4,5.5
E00073277,24.4,45.7,23.6,6.3
E00073278,5.3,48.1,35.9,10.7
E00073280,10.2,54.2,29.7,5.9
E00073281,11.3,50.4,31.2,7.1
E00073282,12.6,44.1,37,6.3
E00073283,14.5,54.7,26.5,4.3
E00073284,59.1,32.2,7,1.7
E00073285,16,48.6,30.6,4.9
E00073286,21.9,53.6,21.2,3.3
E00073287,15.8,60,20,4.2
E00073288,14.8,50,25.8,9.4
E00073289,8.5,52.7,28.7,10.1
E00073290,10.1,57.1,31.1,1.7
E00073291,22.7,48.4,18.8,10.2
E00073292,10,54.5,28,7.5
E00073293,14.4,52.1,28.8,4.8
E00073294,16.9,56.1,19.6,7.4
E00073295,10.7,51.9,31.3,6.1
E00073296,14,48.2,30.7,7
E00073297,17.9,59.3,18.6,4.3
E00073298,42.6,44.1,10.6,2.7
E00073299,17.2,46.2,31.7,4.8
E00073300,12.4,57.1,28.6,1.9
E00073414,54.2,35.6,7.6,2.5
E00073415,40,37,15,8
E00073416,27.4,54.1,14.8,3.7
E00073419,39.9,48.1,10.8,1.3
E00073420,63,20.7,13,3.3
E00073421,44.2,36.5,14.4,4.8
E00073422,60.5,32.8,5,1.7
E00073423,45.3,32.5,17.1,5.1
E00073424,63.2,28.8,8,0
E00073425,40.3,38.8,17.1,3.9
E00073426,38.4,40,17.6,4
E00073431,45.2,39.2,8.1,7.5
E00073433,62.8,32.2,4.9,0
E00073439,38.1,43.5,16.3,2
E00073440,34.6,47.7,13.8,3.8
E00073441,57.8,33.3,8.1,0.7
E00073442,18.1,59,17.5,5.4
E00073443,25.6,51.3,20.5,2.6
E00073444,37.4,44.3,16.5,1.7
E00073445,36.4,42.7,17.3,3.6
E00073446,45,38.1,11.9,5
E00073449,31.3,54.8,11.3,2.6
E00073450,26,49.6,19.8,4.6
E00073451,19.9,47.3,28.8,4.1
E00073452,29.1,53,13.9,4
E00073472,18,56.3,17.2,8.6
E00073473,48.9,39.1,8.7,3.3
E00073474,13.8,48.8,31.3,6.3
E00073476,30.5,47.3,16.8,5.3
E00073477,16.9,44.9,28.7,9.6
E00073478,28.8,39.2,27.2,4.8
E00073479,21.5,45.5,28.1,5
E00073480,24.3,42.4,26.4,6.9
E00073481,18,49.1,24.3,8.6
E00073482,32.2,46.6,14.9,6.3
E00073483,39.5,40.1,16.6,3.8
E00073484,30.6,46.8,16.9,5.6
E00073485,54.3,37.1,6.9,1.7
E00073486,41.4,38.2,18.5,1.9
E00073487,46.9,31.3,14.1,7.8
E00073488,37.6,50.4,10.3,1.7
E00073489,20,49.6,24.3,6.1
E00073490,26,45,21.4,7.6
E00073491,34.8,47.8,15.2,2.2
E00073492,21.8,53.5,19.7,4.9
E00073493,32.1,52.2,11.2,4.5
E00073494,43.6,39.1,15,2.3
E00073495,50.9,37.3,8.2,3.6
E00073497,32.5,42.9,21.4,3.2
E00073498,17.9,50,26.8,5.4
E00073499,27.6,47.4,19,6
E00073500,41.7,32.1,17.3,9
E00073501,20,45.4,23.1,11.5
E00073502,25.7,37.9,26.4,10
E00073503,24.2,55.3,18.2,2.3
E00073504,30.2,42.6,18.6,8.5
E00073505,55.9,40.2,3.9,0
E00073506,23.9,51.5,20.9,3.7
E00073507,38.8,42.9,14.3,4.1
E00073508,15.9,52.3,26.2,5.6
E00073509,23,44.4,24.6,7.9
E00073510,23.4,50,20.2,6.5
E00073511,27.6,47.2,17.9,7.3
E00073512,21.6,39.2,29.6,9.6
E00073513,32.5,52.2,14,1.3
E00073514,27.5,43.5,18.8,10.1
E00073515,22,44.9,24.4,8.7
E00073516,37.3,43.8,12.4,6.5
E00073517,42.4,39.4,9.8,8.3
E00073518,31.9,48.3,16.4,3.4
E00073519,28.1,47.5,18.7,5.8
E00073520,32.9,50.9,14.4,1.8
E00073521,23.2,47.2,23.2,6.4
E00073522,15.8,56.7,22.5,5
E00073523,27.5,52.7,16.8,3.1
E00073524,22,44.1,26.8,7.1
E00073525,24.4,51.9,19.9,3.8
E00073526,39,41.5,12.2,7.3
E00073527,50.3,32.2,11.9,5.6
E00073528,31.7,47.5,15,5.8
E00073529,53.3,33.6,8.8,4.4
E00073530,23,50,21.4,5.6
E00073531,22.5,46.4,25.4,5.8
E00073532,26.5,50.7,17.7,5.1
E00073533,9.5,50.9,32.8,6.9
E00073534,21.2,44.9,27.1,6.8
E00073535,25.5,53.1,18.4,3.1
E00073536,29.7,52.3,15.3,2.7
E00073537,24.8,42.8,27.6,4.8
E00073538,20.5,40.2,34.2,5.1
E00073539,26.4,52.7,18.2,2.7
E00073540,24.8,53.5,18.8,3
