geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00089506,99.2,0.8,0
E00089507,94,6,0
E00089508,100,0,0
E00089509,95,5,0
E00089510,85.6,14.4,0
E00089511,82.4,17.6,0
E00089512,97.7,2.3,0
E00089513,85.2,14.8,0
E00089514,54.7,45.3,0
E00089515,85.7,14.3,0
E00089516,85.7,14.3,0
E00089517,57.3,42.7,0
E00089518,99.2,0.8,0
E00089519,86.1,13.9,0
E00089520,76,24,0
E00089521,32.5,67.5,0
E00089522,67.2,32.8,0
E00089523,91.5,8.5,0
E00089524,90.6,9.4,0
E00089525,71.7,28.3,0
E00089526,93,7,0
E00089527,22,77.4,0.6
E00089528,66.7,33.3,0
E00089529,29.8,70.2,0
E00089530,68.9,29.7,1.4
E00089531,62.9,37.1,0
E00089532,100,0,0
E00089533,99.2,0.8,0
E00089534,92.3,7.7,0
E00089535,94.3,4.8,1
E00089536,53.6,46.4,0
E00089537,97.2,2.8,0
E00089538,69.8,30.2,0
E00089539,96.4,3.6,0
E00089540,99.2,0.8,0
E00089541,97.7,2.3,0
E00089542,82.7,17.3,0
E00089543,94.4,5.6,0
E00089544,88.1,11.9,0
E00089545,36,64,0
E00089546,96.2,3.8,0
E00089547,75,25,0
E00089548,94.8,5.2,0
E00089549,58.5,41.5,0
E00089550,73.9,26.1,0
E00089551,64.3,35,0.7
E00089552,99.1,0.9,0
E00089553,93.7,6.3,0
E00089554,89,11,0
E00089555,62.6,37.4,0
E00089556,63,37,0
E00089557,80.2,19.8,0
E00089558,87.8,12.2,0
E00089559,81.4,18.6,0
E00089563,93.8,6.3,0
E00089564,97.9,2.1,0
E00089565,98,2,0
E00089566,100,0,0
E00089567,85.9,14.1,0
E00089574,96,4,0
E00089575,91,0,9
E00089576,90.4,9.6,0
E00089577,17.8,6.8,75.3
E00089578,83.9,15.1,1.1
E00089579,99.4,0.6,0
E00089580,95.5,4.5,0
E00089581,100,0,0
E00089595,99.3,0.7,0
E00089597,99.3,0.7,0
E00089602,95.3,1.6,3.1
E00089603,72,28,0
E00089604,72.8,27.2,0
E00089606,95.2,4.8,0
E00089607,80,20,0
E00089609,100,0,0
E00089610,100,0,0
E00089611,58.4,41.6,0
E00089612,97.6,2.4,0
E00089613,84.3,15.7,0
E00089614,96.9,3.1,0
E00089615,66.7,33.3,0
E00089616,96.6,3.4,0
E00089617,100,0,0
E00089619,99.3,0.7,0
E00089620,100,0,0
E00089621,92.7,7.3,0
E00089622,93.8,5.2,1
E00089623,100,0,0
E00089624,93.3,6.7,0
E00089625,99.3,0.7,0
E00089626,99.2,0.8,0
E00089627,91.9,8.1,0
E00089628,97,0.8,2.3
E00089629,98.5,1.5,0
E00089630,29.4,70.6,0
E00089631,81.5,17.8,0.7
E00089632,96.5,3.5,0
E00089633,32.2,67.8,0
E00089634,93,7,0
E00089635,83.1,16.9,0
E00089636,100,0,0
E00089637,99.2,0.8,0
E00089638,94,6,0
E00089639,100,0,0
E00089640,100,0,0
E00089641,91.1,8.9,0
E00089642,99.1,0.9,0
E00089657,98.7,1.3,0
E00089665,100,0,0
E00089666,64.4,35.6,0
E00089667,85.5,14.5,0
E00089668,77.7,22.3,0
E00089669,99.3,0,0.7
E00089670,21.1,78.9,0
E00089671,52.5,47.5,0
E00089672,99.2,0.8,0
E00089673,100,0,0
E00089674,99.3,0.7,0
E00089675,92.2,7.8,0
E00089676,100,0,0
E00089677,40.1,59.9,0
E00089678,73.4,25.9,0.6
E00089679,76.1,23.9,0
E00089680,86.4,13.6,0
E00089681,99.2,0.8,0
E00089682,96,4,0
E00089683,78.5,18.1,3.5
E00089685,99.2,0.8,0
E00089686,92.3,7.7,0
E00089687,95.1,4.9,0
E00089688,89.1,10.9,0
E00089689,71,29,0
E00089691,83.7,8.8,7.5
E00089693,49.6,50.4,0
E00089694,100,0,0
E00089696,100,0,0
E00089697,96,4,0
E00089698,81.8,18.2,0
E00089699,92.4,7.6,0
E00089700,100,0,0
E00089701,64.9,35.1,0
E00089702,88,12,0
E00089703,99.2,0.8,0
E00089704,78.2,21.8,0
E00089705,61.5,38.5,0
E00089706,30.1,69.9,0
E00089707,99.2,0.8,0
E00089709,93.4,6.6,0
E00089710,90.1,9.9,0
E00089711,95.7,4.3,0
E00089712,65.7,34.3,0
E00089713,100,0,0
E00089714,100,0,0
E00089715,81.7,18.3,0
E00089716,88.9,11.1,0
E00089717,99.2,0.8,0
E00089718,77.5,22.5,0
E00089719,96.9,3.1,0
E00089720,85.6,14.4,0
E00089721,47.5,52.5,0
E00089722,95.8,2.1,2.1
E00089723,71.7,28.3,0
E00089724,89.9,9.3,0.8
E00089725,79.5,20.5,0
E00089726,97.1,2.9,0
E00089727,84.3,15.7,0
E00089728,100,0,0
E00089729,82.3,17.7,0
E00089730,95.8,4.2,0
E00089731,90.3,9.7,0
E00089733,96.9,3.1,0
E00089734,97.8,2.2,0
E00089735,87.6,12.4,0
E00089736,91.8,7.3,0.9
E00089758,98.3,0.9,0.9
E00089759,92.8,7.2,0
E00089760,83.1,16.9,0
E00089761,73,26.2,0.8
E00089762,93.8,6.3,0
E00089763,72.3,27.7,0
E00089764,39.8,60.2,0
E00089765,88.1,11.9,0
E00089766,96.1,3.9,0
E00089767,88.9,11.1,0
E00089768,80.4,19.6,0
E00089769,32.1,67.9,0
E00089770,89.9,10.1,0
E00089772,41.2,58.8,0
E00089773,78.9,21.1,0
E00089774,87.9,12.1,0
E00089775,98.2,1.8,0
E00089776,28.3,71.7,0
E00089777,87.8,12.2,0
E00089778,70.4,29.6,0
E00089779,78.8,21.2,0
E00089780,90.8,7.6,1.7
E00089781,91.9,8.1,0
E00089782,97.9,2.1,0
E00089786,96.6,3.4,0
E00089787,87,13,0
E00089788,92.6,7.4,0
E00089789,80.2,19.2,0.6
E00089790,100,0,0
E00089791,100,0,0
E00089792,100,0,0
E00089793,99.2,0.8,0
E00089794,56.5,43.5,0
E00090218,99.2,0.8,0
E00090226,90.2,9.8,0
E00090227,97.6,2.4,0
E00090485,71.1,28.9,0
E00090487,96.1,3.9,0
E00090490,98.4,1.6,0
E00090491,100,0,0
E00090493,100,0,0
E00090494,97.9,2.1,0
E00090496,100,0,0
E00090498,99.3,0,0.7
E00090499,89.3,10.7,0
E00090500,95.6,4.4,0
E00090501,31.9,24.8,43.3
E00118744,96.3,2.2,1.5
E00118748,69.5,30.5,0
E00118749,64,36,0
E00118750,58.3,41.7,0
E00118752,72.7,27.3,0
E00118753,74,25.2,0.8
E00118755,94.2,5.8,0
E00118756,95.6,4.4,0
E00118757,100,0,0
E00118758,64,36,0
E00118765,77.7,0.7,21.6
E00120937,85.6,14.4,0
E00120940,81.4,18.6,0
E00120944,98.2,1.8,0
E00120948,98.4,1.6,0
E00165835,93,7,0
E00165837,99.2,0.8,0
E00178332,4.8,94.5,0.7
E00178343,90.7,9.3,0
E00178401,52.4,47.6,0
E00178405,100,0,0
E00178434,3.8,94.9,1.3
E00178448,15.5,84.5,0
E00189318,78.4,21.6,0
E00189335,41.8,58.2,0
E00189378,97.6,2.4,0
