geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00089506,44.5,33.6,2.5,19.3
E00089507,35.9,49.1,6,9
E00089508,59.2,40.8,0,0
E00089509,41.8,43.4,1.6,13.1
E00089510,20.8,38.4,28,12.8
E00089511,27.2,31.2,9.6,32
E00089512,44.1,41.7,0.8,13.4
E00089513,31.5,54.5,0.7,13.3
E00089514,14.6,24.8,42.7,17.8
E00089515,36.1,46.6,7.5,9.8
E00089516,50.6,34.4,1.3,13.6
E00089517,28,20,44,8
E00089518,23.1,22.3,36.9,17.7
E00089519,28,41.3,21,9.8
E00089520,8.6,25,60.2,6.3
E00089521,21.9,23.6,0.4,54
E00089522,26.6,28.1,33.1,12.2
E00089523,41.1,44,4.3,10.6
E00089524,27.6,41.7,17.3,13.4
E00089525,52.6,17.1,3.3,27
E00089526,40.1,34.5,12,13.4
E00089527,6.2,18.6,63.3,11.9
E00089528,64.8,23.8,3.8,7.6
E00089529,19.3,17.8,37,25.9
E00089530,49.3,29.6,2.8,18.3
E00089531,44.9,24.7,10.7,19.7
E00089532,40.9,52.3,1.1,5.7
E00089533,28,25.6,40.8,5.6
E00089534,42.7,40.2,7.7,9.4
E00089535,41,48.6,1.9,8.6
E00089536,26.4,36.4,0.9,36.4
E00089537,51.4,41.3,0,7.3
E00089538,29.9,44.1,2.4,23.6
E00089539,57.9,27.2,3.5,11.4
E00089540,41.6,47.2,0.8,10.4
E00089541,41.5,44.6,1.5,12.3
E00089542,43.1,26.6,7.3,22.9
E00089543,40.9,43.6,1.8,13.6
E00089544,16.4,33.6,36.4,13.6
E00089545,28.6,16.1,35.1,20.2
E00089546,46.6,45.1,0.8,7.5
E00089547,27,38,12.4,22.6
E00089548,45.4,48.7,0,5.9
E00089549,34.8,36,20.1,9.1
E00089550,23.1,43.1,16.9,16.9
E00089551,41.1,36.2,7.8,14.9
E00089552,53.5,37.7,1.8,7
E00089553,49.2,42.2,0,8.6
E00089554,47.7,37.3,4.1,10.9
E00089555,7.5,17,72.1,3.4
E00089556,13.3,12.5,71.1,3.1
E00089557,29.5,24.8,42.6,3.1
E00089558,29.9,46.7,5.1,18.2
E00089559,11.1,13.6,70.2,5.1
E00089563,43.1,33,4.6,19.3
E00089564,45.8,39.6,0.7,13.9
E00089565,49,38.8,5.1,7.1
E00089566,52.5,40.7,0,6.8
E00089567,41.3,29.3,27.2,2.2
E00089574,46.5,35.4,6.3,11.8
E00089575,58.4,34.4,0,7.1
E00089576,44.4,26.4,1.4,27.8
E00089577,75.3,9.6,2.7,12.3
E00089578,43.8,18.8,20.8,16.7
E00089579,47.9,32.1,0,20
E00089580,40,45.5,0,14.5
E00089581,43.5,50.9,0,5.6
E00089595,53.3,42.7,0.7,3.3
E00089597,46.9,47.6,0,5.6
E00089602,26.2,58.5,4.6,10.8
E00089603,52.6,32.6,5.1,9.7
E00089604,54.3,33.7,1.6,10.3
E00089606,49.2,42.9,0,7.9
E00089607,47.2,28.5,5.7,18.7
E00089609,42.4,45.6,0.8,11.2
E00089610,48.8,45.6,0.8,4.8
E00089611,23,31.8,23.6,21.6
E00089612,44.7,46.3,5.7,3.3
E00089613,36.2,39.7,13.8,10.3
E00089614,48.5,39.2,3.8,8.5
E00089615,15.5,27.6,51.7,5.2
E00089616,46.6,36.4,10.2,6.8
E00089617,51.7,44.1,0.8,3.4
E00089619,40.6,53.8,0,5.6
E00089620,59.1,34.3,1.5,5.1
E00089621,56.5,35.5,1.4,6.5
E00089622,52.1,34.4,0,13.5
E00089623,51.8,41.1,0.7,6.4
E00089624,45,26.7,20.8,7.5
E00089625,59.2,36.6,0,4.2
