geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00089506,76.8,19,1.3,1.3,1.6
E00089507,82.5,12.7,2.7,1.8,0.2
E00089508,83,13.8,1.3,1.3,0.6
E00089509,78.8,14.4,3.9,2.3,0.7
E00089510,83.4,11.1,2.4,1.7,1.4
E00089511,69.9,21,6.6,0.9,1.6
E00089512,80.4,16,1.5,1.2,0.9
E00089513,78.7,18.7,1.2,1.2,0.2
E00089514,73.6,19.6,1.3,3.8,1.8
E00089515,84.6,13.5,0.8,0.6,0.6
E00089516,87.9,10.1,1.8,0.3,0
E00089517,80.1,14.5,3.5,2,0
E00089518,77.2,18.3,1.2,0.9,2.4
E00089519,80.7,14.3,2.6,2.1,0.2
E00089520,83.4,11.6,4.4,0.3,0.3
E00089521,72,14.9,6.4,3.1,3.5
E00089522,85.6,9.2,4,0.9,0.3
E00089523,86.6,9.3,0.8,1.8,1.5
E00089524,80.1,14.6,3.6,1.8,0
E00089525,79.8,14.6,1.9,2.5,1.2
E00089526,85.4,12.4,0.8,1.1,0.3
E00089527,73.3,15.6,5.9,3.7,1.5
E00089528,88,9,2.5,0,0.5
E00089529,81.4,14.4,0.4,2.3,1.5
E00089530,86.2,10.1,2.5,0.6,0.6
E00089531,85.2,10,2.4,0.6,1.8
E00089532,83.2,11.1,1.5,2.3,1.9
E00089533,83.7,13,2.4,0.9,0
E00089534,90.8,7.5,1,0.3,0.3
E00089535,84,13.9,1.4,0.7,0
E00089536,78,11.9,4.9,3.4,1.9
E00089537,86.1,11.7,0.7,0.4,1.1
E00089538,80.3,13.1,3.8,2.2,0.6
E00089539,80.4,15.5,2.9,0.8,0.4
E00089540,86.4,11.4,2,0,0.3
E00089541,83.6,13.5,1.4,1.4,0
E00089542,84.3,12.2,0.5,3,0
E00089543,83.4,12.2,3.7,0.7,0
E00089544,77.5,14.8,3.5,0.7,3.5
E00089545,77.8,15.2,4,1.7,1.3
E00089546,85.8,12.7,1.3,0,0.3
E00089547,80.1,14.5,2,2.6,0.9
E00089548,87.8,9.3,1.2,0.2,1.5
E00089549,79.7,13,4.9,1.1,1.4
E00089550,78.7,12.4,5.5,2.1,1.3
E00089551,87.8,6.7,2.3,1.7,1.4
E00089552,88.6,9.4,1,1,0
E00089553,87.8,8.4,1.5,0.6,1.7
E00089554,84,10.2,1.8,2.4,1.6
E00089555,84.2,13.1,0.8,0.4,1.5
E00089556,80.1,15,1.5,2.5,0.9
E00089557,85.1,12.8,0.6,1.5,0
E00089558,70.7,20.5,3.6,2.3,2.9
E00089559,86.8,10.2,2,0.6,0.4
E00089563,86.6,9.1,2.9,1.1,0.4
E00089564,86,9.9,2.4,1.1,0.5
E00089565,95.5,3.7,0.8,0,0
E00089566,85,12,1.2,0,1.8
E00089567,94.7,5.3,0,0,0
E00089574,90.4,7.1,1.6,0.6,0.3
E00089575,90.5,6.5,0.2,1.7,1
E00089576,88,8.2,1.6,1.6,0.5
E00089577,91.4,7.8,0.9,0,0
E00089578,86,8.6,1.8,3.2,0.5
E00089579,88.6,8.5,1.7,1.2,0
E00089580,93,5.7,1.3,0,0
E00089581,90.2,8.3,0.3,1.3,0
E00089595,84.5,12.1,1.3,1.6,0.5
E00089597,84.7,12.9,0.2,0.7,1.5
E00089602,85.5,9.6,1.8,3,0
E00089603,84.6,13.1,0.6,0.4,1.2
E00089604,89.5,8.3,0.7,1.3,0.2
E00089606,84.8,11.7,1.5,0.6,1.5
E00089607,89.9,8.6,1.1,0,0.4
E00089609,88.7,9,1.2,1.2,0
E00089610,86.6,6.7,3.5,0.3,2.9
E00089611,88.4,9.9,1.3,0.3,0
E00089612,92.6,7.1,0.3,0,0
E00089613,92.8,5.7,1.5,0,0
E00089614,90.4,9.6,0,0,0
E00089615,91.7,6.9,0,1.4,0
E00089616,93.5,4.8,1.7,0,0
E00089617,91.6,7.7,0.3,0,0.3
E00089619,85.7,12.3,1.4,0,0.5
E00089620,80.8,14.9,1.3,0.5,2.4
E00089621,83.1,13.4,2.2,0.8,0.5
E00089622,83.2,14.3,1.6,0.8,0
E00089623,83.1,12.3,2.7,1.5,0.5
E00089624,83.8,14.2,0.8,1.2,0
E00089625,88.1,9.8,0.3,0.5,1.4
E00089626,88.7,9.5,1.8,0,0
E00089627,87.5,10.9,0,1.3,0.3
E00089628,87.5,9,0.9,2,0.6
E00089629,87,10.5,1.4,0,1.1
E00089630,74.5,14.8,3.8,4.2,2.6
E00089631,84.6,10.6,4.2,0.6,0
E00089632,84.8,9.4,3.7,2.1,0
E00089633,72,16.4,3.7,4.1,3.7
E00089634,89.8,8.3,0.3,0.9,0.6
E00089635,82.6,13.9,1.7,1,0.7
E00089636,85.8,11.1,1,0,2
E00089637,86.2,12.3,1.2,0.3,0
E00089638,90,8.4,0.6,1,0
E00089639,88.1,10.2,0.8,0.8,0
E00089640,88.9,10.1,0.5,0.5,0
E00089641,87.8,9.2,1.2,1.5,0.3
E00089642,77.1,16.2,3.4,2.1,1.2
E00089657,92.6,4.3,0.9,0,2.2
E00089665,88.2,7.1,1.6,2.7,0.4
E00089666,79.4,12.5,6.4,1.2,0.6
E00089667,86.2,12.6,0.9,0,0.3
E00089668,79.4,15.4,1.8,2.6,0.7
E00089669,89.9,9.3,0.5,0.3,0
E00089670,66.9,14.8,7.2,7.9,3.1
E00089671,78.2,14.7,2.8,2.8,1.5
E00089672,90.8,6.1,0.9,0.9,1.2
E00089673,87.3,7.2,4.1,1.4,0
E00089674,89.7,10.3,0,0,0
E00089675,88.7,9.6,0.7,0,1
E00089676,88.7,9.9,0.9,0.3,0.3
E00089677,77.5,14.2,4.4,3.2,0.6
E00089678,74.9,17.4,2.2,4.2,1.2
E00089679,77,12.7,5.7,3.6,0.9
E00089680,91.1,7.1,1.8,0,0
E00089681,95.4,3.9,0,0,0.7
E00089682,96.1,3.9,0,0,0
E00089683,94.1,4.6,1.2,0,0
E00089685,93.1,5.5,0,1,0.3
E00089686,94.3,4.8,0.3,0.6,0
E00089687,97.1,2.9,0,0,0
E00089688,91.9,6.7,1,0,0.3
E00089689,93.5,3.9,1,0.6,1
E00089691,91.5,4.5,1.9,2.1,0
E00089693,74.3,20.1,1.7,1.2,2.6
E00089694,80.6,16.6,1.4,0.6,0.8
E00089696,73.3,22.8,3.1,0.6,0.3
E00089697,76.5,17.8,3.5,2.2,0
E00089698,79.9,18.3,0.6,0.9,0.3
E00089699,76.1,22,1.9,0,0
E00089700,84.9,14.8,0.3,0,0
E00089701,86.3,11.8,0.3,0,1.6
E00089702,75.9,17,3.2,0.9,3.2
E00089703,82.4,16.2,1.5,0,0
E00089704,80.5,14.3,2.3,2,1
E00089705,79.3,17.2,2.6,0,1
E00089706,72.3,20,4.6,1.5,1.5
E00089707,82.9,13.8,2.1,0.9,0.3
E00089709,91,7.2,0.8,0,1
E00089710,86.6,8.3,1.1,3.6,0.4
E00089711,94.6,3.4,1.2,0,0.7
E00089712,92.9,4.5,1,0,1.6
E00089713,89.7,9.1,0,1.2,0
E00089714,87.2,10.5,0.3,1.4,0.6
E00089715,84.8,11,3.9,0.3,0
E00089716,89.6,7.8,0.6,0.3,1.7
E00089717,86,9.2,2.5,0,2.2
E00089718,84.4,9.3,3,1.2,2.1
E00089719,71.1,24.8,1.4,1.4,1.2
E00089720,72.1,17,5.2,2.3,3.4
E00089721,76.2,11.3,6.1,4.2,2.1
E00089722,86.1,10.6,2.6,0,0.7
E00089723,90.9,8.3,0.8,0,0
E00089724,91.2,7,0.7,1.1,0
E00089725,88.3,10.4,0.8,0,0.4
E00089726,92.5,5.4,0.9,1.2,0
E00089727,85.3,9.9,0.8,2.1,1.9
E00089728,83.9,13.9,0.2,1.2,0.7
E00089729,82.2,15.3,1,0.2,1.2
E00089730,82.8,13.2,1.1,2.3,0.6
E00089731,84.5,12,1.8,0.8,1
E00089733,85.7,9.1,0.9,3.4,0.9
E00089734,92.8,3.6,3.6,0,0
E00089735,92.8,5.1,0.9,0.6,0.6
E00089736,83.9,9.8,2.5,2.8,0.9
