geography_code,heating_type_3a-001,heating_type_3a-002
E00089506,0.8,99.2
E00089507,0,100
E00089508,0,100
E00089509,0.8,99.2
E00089510,0.8,99.2
E00089511,2.3,97.7
E00089512,0.8,99.2
E00089513,0,100
E00089514,0,100
E00089515,0.8,99.2
E00089516,0.6,99.4
E00089517,0,100
E00089518,0.8,99.2
E00089519,0,100
E00089520,0,100
E00089521,2.5,97.5
E00089522,1.5,98.5
E00089523,1.4,98.6
E00089524,0.8,99.2
E00089525,1.3,98.7
E00089526,0,100
E00089527,1.7,98.3
E00089528,1,99
E00089529,2.2,97.8
E00089530,0,100
E00089531,0,100
E00089532,1.2,98.8
E00089533,1.6,98.4
E00089534,0.8,99.2
E00089535,1,99
E00089536,0.9,99.1
E00089537,2.8,97.2
E00089538,1.6,98.4
E00089539,0,100
E00089540,0,100
E00089541,2.3,97.7
E00089542,0.9,99.1
E00089543,0,100
E00089544,0,100
E00089545,1.2,98.8
E00089546,0.7,99.3
E00089547,1.4,98.6
E00089548,1.3,98.7
E00089549,0.6,99.4
E00089550,1.9,98.1
E00089551,0,100
E00089552,0,100
E00089553,0,100
E00089554,0,100
E00089555,2.8,97.2
E00089556,0.8,99.2
E00089557,0.8,99.2
E00089558,0.7,99.3
E00089559,0,100
E00089563,0.9,99.1
E00089564,3.5,96.5
E00089565,2.1,97.9
E00089566,0,100
E00089567,0,100
E00089574,0,100
E00089575,0.6,99.4
E00089576,0,100
E00089577,5.3,94.7
E00089578,3.3,96.7
E00089579,0.6,99.4
E00089580,0,100
E00089581,0.9,99.1
E00089595,0.7,99.3
E00089597,0,100
E00089602,0,100
E00089603,0,100
E00089604,0.5,99.5
E00089606,1.6,98.4
E00089607,0,100
E00089609,0,100
E00089610,0,100
E00089611,2,98
E00089612,0,100
E00089613,0.9,99.1
E00089614,0,100
E00089615,0.9,99.1
E00089616,0.9,99.1
E00089617,0,100
E00089619,0,100
E00089620,0.7,99.3
E00089621,0,100
E00089622,0,100
E00089623,0,100
E00089624,0,100
E00089625,0,100
E00089626,0,100
E00089627,0,100
E00089628,0,100
E00089629,0,100
E00089630,0.4,99.6
E00089631,0.7,99.3
E00089632,0.7,99.3
E00089633,0,100
E00089634,0,100
E00089635,0.8,99.2
E00089636,0,100
E00089637,0,100
E00089638,0.9,99.1
E00089639,0,100
E00089640,0,100
E00089641,0,100
E00089642,0,100
E00089657,1.3,98.7
E00089665,0,100
E00089666,0.7,99.3
E00089667,0,100
E00089668,2.5,97.5
E00089669,0.7,99.3
E00089670,3.4,96.6
E00089671,0.7,99.3
E00089672,0.8,99.2
E00089673,2.3,97.7
E00089674,0,100
E00089675,0,100
E00089676,0,100
E00089677,3.5,96.5
E00089678,1.3,98.7
E00089679,2.8,97.2
E00089680,0,100
E00089681,0,100
E00089682,0,100
E00089683,0.7,99.3
E00089685,0,100
E00089686,0.7,99.3
E00089687,0.7,99.3
E00089688,0,100
E00089689,0.7,99.3
E00089691,2.7,97.3
E00089693,0.8,99.2
E00089694,0.8,99.2
E00089696,0,100
E00089697,0,100
E00089698,0,100
E00089699,0.8,99.2
E00089700,0,100
E00089701,1.5,98.5
E00089702,0.8,99.2
E00089703,0.8,99.2
E00089704,1.2,98.8
E00089705,0,100
E00089706,0.5,99.5
E00089707,0,100
E00089709,0,100
E00089710,2.7,97.3
E00089711,0.7,99.3
E00089712,0,100
E00089713,0.8,99.2
E00089714,0,100
E00089715,0,100
E00089716,2.7,97.3
E00089717,0,100
E00089718,0,100
E00089719,0,100
E00089720,2.1,97.9
E00089721,1,99
E00089722,0,100
E00089723,1.9,98.1
E00089724,0,100
E00089725,0,100
E00089726,0,100
E00089727,0.7,99.3
E00089728,0,100
E00089729,0,100
E00089730,2.7,97.3
E00089731,0,100
E00089733,0.8,99.2
E00089734,1.5,98.5
E00089735,1.7,98.3
E00089736,0.9,99.1
E00089758,0,100
E00089759,0.7,99.3
E00089760,1.6,98.4
E00089761,1.6,98.4
E00089762,0.7,99.3
E00089763,0.8,99.2
E00089764,0.8,99.2
E00089765,1.5,98.5
E00089766,0,100
E00089767,0,100
E00089768,1.9,98.1
E00089769,1.6,98.4
E00089770,0,100
E00089772,1,99
E00089773,1.4,98.6
E00089774,0.7,99.3
E00089775,0.9,99.1
E00089776,0,100
E00089777,2.2,97.8
E00089778,1.8,98.2
E00089779,2.5,97.5
E00089780,0.8,99.2
E00089781,0,100
E00089782,0,100
E00089786,0.7,99.3
E00089787,0,100
E00089788,0,100
E00089789,0,100
E00089790,1.5,98.5
E00089791,0.7,99.3
E00089792,0,100
E00089793,0.8,99.2
E00089794,3.1,96.9
E00090218,0.8,99.2
E00090226,2.4,97.6
E00090227,0,100
E00090485,1.7,98.3
E00090487,0.8,99.2
E00090490,1.6,98.4
E00090491,0,100
E00090493,0.9,99.1
E00090494,0.7,99.3
E00090496,0,100
E00090498,0,100
E00090499,0,100
E00090500,0,100
E00090501,0,100
E00118744,0,100
E00118748,0,100
E00118749,0,100
E00118750,1.6,98.4
E00118752,0.7,99.3
E00118753,0,100
E00118755,0,100
E00118756,0,100
E00118757,0,100
E00118758,0.8,99.2
E00118765,0,100
E00120937,0.9,99.1
E00120940,0,100
E00120944,0,100
E00120948,0.8,99.2
E00165835,0,100
E00165837,0.8,99.2
E00178332,3.4,96.6
E00178343,2.8,97.2
E00178401,1.2,98.8
E00178405,0,100
E00178434,2.6,97.4
E00178448,0,100
E00189318,2.3,97.7
E00189335,0,100
E00189378,0,100
