geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00089506,12.2,17.7,56.1,14
E00089507,9.9,14.1,64.3,11.7
E00089508,16.2,18.3,51.4,14.1
E00089509,8.4,18.7,52.9,20
E00089510,9.9,16.9,61.3,12
E00089511,10.7,20.1,63.5,5.7
E00089512,15.3,14.1,58.3,12.3
E00089513,8.6,15.9,65.5,10
E00089514,12.3,16.9,58.5,12.3
E00089515,7.7,19.1,56.3,16.9
E00089516,17.9,12.5,54.8,14.9
E00089517,10,23,50,17
E00089518,16.7,14.2,53.3,15.8
E00089519,12.4,17.8,60.5,9.2
E00089520,17.3,14.8,56.8,11.1
E00089521,11.8,11.1,63.3,13.8
E00089522,15.8,18.2,54.5,11.5
E00089523,12.8,16.2,53.6,17.3
E00089524,12.9,16.3,56.7,14
E00089525,11,19.1,55.1,14.7
E00089526,9.4,17.1,57.6,15.9
E00089527,11.4,23.8,53.3,11.4
E00089528,14.3,12.7,42.9,30.2
E00089529,8.4,12.6,67.2,11.8
E00089530,4.8,9.7,61.3,24.2
E00089531,12.6,13.3,56.6,17.5
E00089532,12.8,15,59.4,12.8
E00089533,14.1,18.3,52.8,14.8
E00089534,13.1,19.6,55.6,11.8
E00089535,16.1,20,51.6,12.3
E00089536,8.5,9.8,67.1,14.6
E00089537,18.6,10.1,56.6,14.7
E00089538,10.9,17,57.6,14.5
E00089539,13.9,18.3,46.1,21.7
E00089540,11.2,17.6,58.2,12.9
E00089541,7.2,19.4,61.7,11.7
E00089542,13.6,8.7,54.4,23.3
E00089543,9.5,15.5,62.8,12.2
E00089544,11,18.5,59.6,11
E00089545,9.1,20.1,54.5,16.2
E00089546,11.5,16.1,59.4,13
E00089547,13.2,20.1,50.3,16.4
E00089548,10.6,14.6,58.8,16.1
E00089549,11.5,16.1,63.5,8.9
E00089550,12.6,18.2,57.9,11.2
E00089551,12.6,15.3,60.1,12
E00089552,10.7,18.9,61.6,8.8
E00089553,10.9,16,51.9,21.2
E00089554,13.4,18.1,56,12.5
E00089555,17.9,22.6,50.9,8.5
E00089556,14.4,24.6,55.9,5.1
E00089557,13.3,22.7,55.3,8.7
E00089558,11.3,23.9,52.3,12.6
E00089559,19.3,20.2,50,10.6
E00089563,14.2,18.1,48.8,18.9
E00089564,15.4,14.9,52.7,17
E00089565,12.4,21.2,48.7,17.7
E00089566,10.3,13.2,61.8,14.7
E00089567,10.9,25,50,14.1
E00089574,16.7,19.1,49.4,14.8
E00089575,15.3,14.7,51.4,18.6
E00089576,14.7,16.7,47.1,21.6
E00089577,18.8,24.6,50.7,5.8
E00089578,10.8,24.5,52,12.7
E00089579,15.9,20.8,42.5,20.8
E00089580,13.1,16.3,50.3,20.3
E00089581,16.3,14.9,48.9,19.9
E00089595,11.7,17.8,53.3,17.2
E00089597,12.6,18.6,55.3,13.6
E00089602,14,18.3,43,24.7
E00089603,18.2,15.5,49.2,17.1
E00089604,8.9,22.9,53.6,14.6
E00089606,14.4,16.3,51.3,18.1
E00089607,20.9,14,52.7,12.4
E00089609,14.3,19.2,45.1,21.4
E00089610,9.4,23.9,52.2,14.5
E00089611,15.7,15.7,51.4,17.1
E00089612,13.6,23.4,55.2,7.8
E00089613,11,22.8,58.3,7.9
E00089614,17.8,11.7,57.7,12.9
E00089615,16.8,21.4,51.1,10.7
E00089616,15.3,20.4,49.7,14.6
E00089617,21,16.9,44.4,17.7
E00089619,12.1,15.9,54.7,17.3
E00089620,15.9,17.2,41.7,25.2
E00089621,14.8,15.4,46.3,23.5
E00089622,21.4,18.4,38.8,21.4
E00089623,11.6,14.3,49.7,24.3
E00089624,14.7,18.6,46.1,20.6
E00089625,13.2,14.9,51.1,20.7
E00089626,8.5,20.4,52.8,18.3
E00089627,13.3,18.8,52.1,15.8
E00089628,13.7,20.1,51.8,14.4
E00089629,17.7,20,43.4,18.9
E00089630,10.6,11.4,59.2,18.8
E00089631,11.5,18.4,53.4,16.7
E00089632,17.2,18.3,43.2,21.3
E00089633,5.9,12.6,57.1,24.4
E00089634,15.4,14.2,48.8,21.6
E00089635,10.5,22.6,48.1,18.8
E00089636,10.4,16.8,48.8,24
E00089637,10.3,15.2,56.6,17.9
E00089638,17.5,13.3,46.2,23.1
E00089639,23.8,15.9,39.6,20.7
E00089640,16.9,18.8,44.8,19.5
E00089641,13.8,16.4,52,17.8
E00089642,12.1,17.9,49.3,20.7
E00089657,12.8,23.4,50,13.8
E00089665,15,18.9,49.6,16.5
E00089666,7.4,13.7,65.1,13.7
E00089667,9.7,17.2,54.5,18.6
E00089668,10,16.5,60,13.5
E00089669,14.5,18.1,53.4,14
E00089670,10.3,19.7,59,11.1
E00089671,11.6,16.8,62.4,9.2
E00089672,16.3,15.6,54.6,13.5
E00089673,9.7,21.5,56.3,12.5
E00089674,10.5,14.7,62.9,11.9
E00089675,9.9,14.5,57.2,18.4
E00089676,9.9,14.6,61.4,14
E00089677,11,13.8,65.2,9.9
E00089678,9.8,15.7,59.6,14.9
E00089679,11.2,15.2,60.4,13.2
E00089680,8.8,14,61.8,15.4
E00089681,7.9,22.2,47.6,22.2
E00089682,16.9,18,56.3,8.7
E00089683,11.1,15.4,58.6,14.8
E00089685,15.9,22.7,49.2,12.1
E00089686,18.1,16.4,52.6,12.9
E00089687,9.4,22.4,53.5,14.7
E00089688,12.1,18.9,59.1,9.8
E00089689,7.7,15.4,65.4,11.5
E00089691,9.2,25.8,57.7,7.4
E00089693,13.7,17.3,58.3,10.7
E00089694,7.6,15.2,60.1,17.1
E00089696,10.1,18.9,59.7,11.3
E00089697,7.7,16.1,63.9,12.3
E00089698,8.7,17.3,63.6,10.4
E00089699,11.6,16.3,66.7,5.4
E00089700,14.5,16.2,54.7,14.5
E00089701,9.1,21.8,58.2,10.9
E00089702,8.6,19,62,10.4
E00089703,15.4,12.3,51.2,21
E00089704,8.8,16.9,58.8,15.5
E00089705,15.5,14,55,15.5
E00089706,13.2,13.8,55.2,17.8
E00089707,14.7,17.5,42,25.9
E00089709,17.4,17.9,48.2,16.4
E00089710,12.1,23.4,47.7,16.8
E00089711,18.7,18.7,45.8,16.9
E00089712,11.6,26.7,56.8,4.8
E00089713,14.7,17.3,50,18
E00089714,17.1,15.1,44.7,23
E00089715,13.4,19.7,50.3,16.6
E00089716,14.1,18.3,56.5,11
E00089717,15.1,14.5,53.5,17
E00089718,8.9,19.6,63,8.5
E00089719,15.8,28.8,52.7,2.7
E00089720,7.9,13.7,70,8.4
E00089721,8.3,19.7,60.7,11.4
E00089722,20.9,11.9,53.7,13.4
E00089723,17.7,16.1,45.2,21
E00089724,15.1,21,46.2,17.6
E00089725,16.9,20.3,50.8,11.9
E00089726,15,15.6,50.9,18.6
E00089727,11.2,21,36.4,31.5
E00089728,15.6,13.5,49,21.9
E00089729,12.9,14.9,41.8,30.4
E00089730,17.3,18.8,35.3,28.6
E00089731,19.4,13.9,45.8,20.8
E00089733,13.4,17.4,45.3,23.8
E00089734,8.2,18.9,51.6,21.4
E00089735,18.2,20.9,49.2,11.8
E00089736,15.5,12.7,44.4,27.5
E00089758,10.4,23.6,55.6,10.4
E00089759,13.6,20.2,55.9,10.3
E00089760,19.1,21.6,54.3,4.9
