geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00089506,61.4,38.6
E00089507,68.2,31.8
E00089508,75.1,24.9
E00089509,53.1,46.9
E00089510,48,52
E00089511,57.4,42.6
E00089512,66.2,33.8
E00089513,64.5,35.5
E00089514,44.6,55.4
E00089515,63.2,36.8
E00089516,66.7,33.3
E00089517,48.5,51.5
E00089518,44.3,55.7
E00089519,57.1,42.9
E00089520,43.8,56.2
E00089521,43.5,56.5
E00089522,45.3,54.7
E00089523,64.7,35.3
E00089524,51.2,48.8
E00089525,50.6,49.4
E00089526,69.5,30.5
E00089527,41.4,58.6
E00089528,60.6,39.4
E00089529,40.7,59.3
E00089530,60.2,39.8
E00089531,48.1,51.9
E00089532,71.7,28.3
E00089533,43.3,56.7
E00089534,62.6,37.4
E00089535,56.4,43.6
E00089536,52.3,47.7
E00089537,62.7,37.3
E00089538,59.8,40.2
E00089539,62.9,37.1
E00089540,64.6,35.4
E00089541,59.9,40.1
E00089542,39.5,60.5
E00089543,66.2,33.8
E00089544,44.8,55.2
E00089545,31.8,68.2
E00089546,62.9,37.1
E00089547,49.1,50.9
E00089548,68.8,31.2
E00089549,48.8,51.2
E00089550,48,52
E00089551,54,46
E00089552,54.5,45.5
E00089553,62,38
E00089554,60.1,39.9
E00089555,31.3,68.7
E00089556,40.8,59.2
E00089557,46.2,53.8
E00089558,57,43
E00089559,43.1,56.9
E00089563,63.1,36.9
E00089564,63,37
E00089565,63.2,36.8
E00089566,70.1,29.9
E00089567,56.4,43.6
E00089574,61.5,38.5
E00089575,60.9,39.1
E00089576,61.7,38.3
E00089577,33.9,66.1
E00089578,57.5,42.5
E00089579,62.7,37.3
E00089580,59.2,40.8
E00089581,66.4,33.6
E00089595,67.1,32.9
E00089597,65.9,34.1
E00089602,62.1,37.9
E00089603,44.6,55.4
E00089604,57.6,42.4
E00089606,61.1,38.9
E00089607,54.3,45.7
E00089609,56.6,43.4
E00089610,58.9,41.1
E00089611,40.7,59.3
E00089612,58.7,41.3
E00089613,49.8,50.2
E00089614,58.1,41.9
E00089615,40.1,59.9
E00089616,57.6,42.4
E00089617,64.7,35.3
E00089619,68.8,31.3
E00089620,69.1,30.9
E00089621,69.4,30.6
E00089622,67.3,32.7
E00089623,70.9,29.1
E00089624,55.9,44.1
E00089625,70.5,29.5
E00089626,67.4,32.6
E00089627,56.5,43.5
E00089628,69.5,30.5
E00089629,66.2,33.8
E00089630,40.6,59.4
E00089631,59.8,40.2
E00089632,64.8,35.2
E00089633,36.9,63.1
E00089634,66.4,33.6
E00089635,65.7,34.3
E00089636,67.1,32.9
E00089637,72.9,27.1
E00089638,65.6,34.4
E00089639,74,26
E00089640,66.6,33.4
E00089641,66.2,33.8
E00089642,69.3,30.7
E00089657,61.3,38.7
E00089665,49.5,50.5
E00089666,47.6,52.4
E00089667,64,36
E00089668,51.1,48.9
E00089669,62.5,37.5
E00089670,30.7,69.3
E00089671,41.7,58.3
E00089672,56.9,43.1
E00089673,57.8,42.2
E00089674,50.9,49.1
E00089675,62.4,37.6
E00089676,68.7,31.3
E00089677,33.6,66.4
E00089678,43,57
E00089679,41.3,58.7
