areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00039835,43,57
E00040307,37.4,62.6
E00040309,32.2,67.8
E00040310,32.3,67.7
E00040311,24.3,75.7
E00040313,30.7,69.3
E00040314,20.8,79.2
E00040462,35.6,64.4
E00040463,29.5,70.5
E00040464,37.6,62.4
E00040465,29.9,70.1
E00040466,32.9,67.1
E00040467,33.3,66.7
E00040468,34,66
E00040469,30.1,69.9
E00040470,30.1,69.9
E00040471,28.9,71.1
E00040472,34.6,65.4
E00040473,26.6,73.4
E00040474,28.6,71.4
E00040475,28.8,71.2
E00040476,32.8,67.2
E00040477,30.5,69.5
E00040478,30.5,69.5
E00040479,22.6,77.4
E00040480,32.1,67.9
E00040481,28.6,71.4
E00040482,35.1,64.9
E00040483,25.5,74.5
E00040484,31.8,68.2
E00040485,23.4,76.6
E00040486,29.5,70.5
E00040487,28.2,71.8
E00040488,33.9,66.1
E00040489,31.1,68.9
E00040490,30.8,69.2
E00040491,31.5,68.5
E00040492,23.6,76.4
E00040493,35.4,64.6
E00040494,24.7,75.3
E00040495,30.6,69.4
E00040496,33.8,66.2
E00040497,28.4,71.6
E00040498,31.2,68.8
E00040499,15.5,84.5
E00040500,33,67
E00040501,32.1,67.9
E00040502,35.2,64.8
E00040503,28.8,71.2
E00040504,50,50
E00040505,30.6,69.4
E00040506,37.7,62.3
E00040507,27.6,72.4
E00040508,28,72
E00040509,30.2,69.8
E00040510,31.7,68.3
E00040511,29.5,70.5
E00040512,34.6,65.4
E00040513,26,74
E00040514,36.7,63.3
E00040515,29.2,70.8
E00040516,25.7,74.3
E00040517,29.9,70.1
E00040518,28.4,71.6
E00040519,42.3,57.7
E00040520,32.4,67.6
E00040521,26.4,73.6
E00040522,33.9,66.1
E00040523,35.5,64.5
E00040524,30.4,69.6
E00040856,42.2,57.8
E00040857,32.6,67.4
E00040858,29.2,70.8
E00040859,35.9,64.1
E00040860,40.5,59.5
E00040861,41.3,58.8
E00040862,38.7,61.3
E00040863,32.1,67.9
E00040864,64.6,35.4
E00040865,59.8,40.2
E00040867,27.7,72.3
E00040879,30.5,69.5
E00040884,29.7,70.3
E00040885,30.8,69.2
E00040890,31,69
E00040892,29.3,70.7
E00040893,59,41
E00040895,51.4,48.6
E00040896,26.9,73.1
E00040898,30.6,69.4
E00040899,30,70
E00040901,66.3,33.7
E00040902,37.6,62.4
E00040903,68.1,31.9
E00040905,35.4,64.6
E00040968,23.4,76.6
E00040971,32.4,67.6
E00040973,28.5,71.5
E00040974,30.6,69.4
E00040975,29.5,70.5
E00040977,25,75
E00040978,33.3,66.7
E00040980,34.3,65.7
E00040981,32.5,67.5
E00040982,38.9,61.1
E00040983,33.3,66.7
E00040984,33.3,66.7
E00040985,36.4,63.6
E00040986,29.3,70.7
E00040987,27.2,72.8
E00040988,40.8,59.2
E00040989,29.5,70.5
E00040990,28.4,71.6
E00040991,30.4,69.6
E00040992,32.6,67.4
E00040993,28.2,71.8
E00040995,29.3,70.7
E00040996,32.7,67.3
E00040997,27.3,72.7
E00040998,35.9,64.1
E00041001,37.5,62.5
E00041005,34.1,65.9
E00041007,30.9,69.1
E00041009,26.7,73.3
E00041010,26.1,73.9
E00041016,30.7,69.3
E00041017,25.2,74.8
E00041018,32,68
E00041019,22.4,77.6
E00041172,39.2,60.8
E00041173,30.4,69.6
E00041175,34.3,65.7
E00041176,28,72
E00041177,35.9,64.1
E00041179,35.7,64.3
E00041180,31.7,68.3
E00041181,30.6,69.4
E00041182,33.1,66.9
E00041184,32.3,67.7
E00041185,34.3,65.7
E00041186,26.8,73.2
E00041187,27.9,72.1
E00041188,41.3,58.8
E00041189,36.8,63.2
E00041190,29.3,70.7
E00041192,29.8,70.2
E00041193,32.9,67.1
E00041196,28.2,71.8
E00041197,30.1,69.9
E00041198,30.8,69.2
E00041200,34.9,65.1
E00041201,33.5,66.5
E00041202,29.6,70.4
E00041203,32.1,67.9
E00041204,30.1,69.9
E00041205,27.5,72.5
E00041206,34.3,65.7
E00041207,31.1,68.9
E00041208,31.7,68.3
E00041209,34.5,65.5
E00041210,35.1,64.9
E00041211,36.1,63.9
E00041212,24.5,75.5
E00041213,38.9,61.1
E00041214,34.7,65.3
E00041229,30.7,69.3
E00041298,29.6,70.4
E00041299,30.5,69.5
E00041300,24.6,75.4
E00041301,21.5,78.5
E00041302,30.7,69.3
E00041303,19.3,80.7
E00041304,26.3,73.7
E00041305,25.6,74.4
E00041306,33.6,66.4
E00041307,24.8,75.2
E00041308,29.1,70.9
E00041309,29.8,70.2
E00041310,34.6,65.4
E00041311,29.6,70.4
E00041312,35.4,64.6
E00041313,28.8,71.3
E00041314,27.4,72.6
E00041315,34,66
E00041316,41.4,58.6
E00041317,28.2,71.8
E00041318,22.5,77.5
E00041319,37.4,62.6
E00041320,31.2,68.8
E00041321,36.9,63.1
E00041322,45.7,54.3
E00041323,27.6,72.4
