areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00039835,84.9,10.8,4.2
E00040307,85.6,0.9,13.4
E00040309,86.2,6,7.8
E00040310,85.9,7,7
E00040311,82,9,9
E00040313,81.8,5.8,12.3
E00040314,74.2,0.6,25.3
E00040462,74.9,1.7,23.4
E00040463,80.7,5,14.2
E00040464,75.9,4,20.1
E00040465,80.9,3,16.1
E00040466,81.9,1.3,16.8
E00040467,78.4,3.1,18.6
E00040468,77.6,1.6,20.8
E00040469,77.9,7.9,14.2
E00040470,81.8,5.4,12.8
E00040471,84.2,3,12.8
E00040472,82.9,1.1,16
E00040473,79.7,9.3,11
E00040474,83.1,4.6,12.2
E00040475,85.9,4.7,9.4
E00040476,83.5,0.7,15.8
E00040477,89.4,0.5,10.1
E00040478,72.5,1.3,26.2
E00040479,77.6,5.4,17
E00040480,84.9,2.7,12.5
E00040481,72.3,4.6,23.1
E00040482,77.3,1,21.7
E00040483,83.6,3.1,13.3
E00040484,79.5,1.3,19.2
E00040485,81.8,5.5,12.7
E00040486,89,3.7,7.3
E00040487,70.7,2.1,27.1
E00040488,76.7,3.2,20.2
E00040489,84.9,1.4,13.6
E00040490,86.9,1.5,11.6
E00040491,79.5,0.4,20.1
E00040492,76.7,6.2,17.1
E00040493,79.8,1.4,18.8
E00040494,79.4,9,11.6
E00040495,81,7.5,11.5
E00040496,89.4,2,8.7
E00040497,83,5.7,11.3
E00040498,87.7,2.3,10
E00040499,80.7,4.3,15.1
E00040500,83.5,0.7,15.8
E00040501,90.4,0.4,9.3
E00040502,80.6,0.3,19.1
E00040503,80.3,0,19.7
E00040504,57,2.5,40.5
E00040505,81.8,1.7,16.5
E00040506,58.6,8.3,33.1
E00040507,81.5,7.5,11
E00040508,84.1,3.9,12
E00040509,93.7,0.7,5.7
E00040510,86.4,0.9,12.7
E00040511,83.1,2.8,14.2
E00040512,91.9,0.7,7.4
E00040513,88.6,3.5,7.9
E00040514,90.2,0.4,9.4
E00040515,86.7,5.2,8.1
E00040516,83.3,6.1,10.6
E00040517,82.6,1,16.4
E00040518,83.1,4.1,12.7
E00040519,81.1,0.3,18.5
E00040520,85.4,0.6,14
E00040521,81.2,0.4,18.4
E00040522,74.4,4.4,21.2
E00040523,87.3,1.3,11.4
E00040524,82.2,2.7,15.1
E00040856,75.1,10.9,14.1
E00040857,88.8,8.6,2.6
E00040858,82.6,9.4,8
E00040859,79.4,7.5,13.1
E00040860,90.3,6.1,3.6
E00040861,84.3,8.7,7
E00040862,82.7,10.2,7.1
E00040863,86.9,7.2,5.9
E00040864,87.6,8.4,4
E00040865,84.4,8.9,6.7
E00040867,81,12.3,6.7
E00040879,83.2,8,8.8
E00040884,91.2,3.2,5.6
E00040885,85.2,4.8,10
E00040890,88.2,6.6,5.2
E00040892,82.5,11.1,6.3
E00040893,76.5,9.6,13.8
E00040895,88.5,8.6,2.9
E00040896,84.6,11.3,4.1
E00040898,92.9,3.5,3.5
E00040899,85.2,7.2,7.5
E00040901,87.5,10.1,2.4
E00040902,87.1,7.9,5.1
E00040903,87.7,9,3.3
E00040905,84.8,8.5,6.7
E00040968,76.4,7.8,15.9
E00040971,56.5,22.8,20.7
E00040973,85,1.3,13.7
E00040974,78.9,4.5,16.6
E00040975,84.2,5.3,10.5
E00040977,85.5,3.6,10.9
E00040978,77.4,2.8,19.8
E00040980,69.4,3,27.6
E00040981,74.7,3.3,22
E00040982,64.8,4,31.2
E00040983,64.7,1.7,33.6
E00040984,49,7.3,43.8
E00040985,65.3,1.6,33.1
E00040986,77.4,5.2,17.4
E00040987,86.4,1.7,11.9
E00040988,57.8,11.7,30.5
E00040989,71,6.7,22.3
E00040990,77.4,6.7,15.9
E00040991,74.5,4.5,21
E00040992,75.5,3.6,20.9
E00040993,82.1,3.3,14.7
E00040995,84.8,0,15.2
E00040996,82.9,4.6,12.5
E00040997,78.8,7.8,13.4
E00040998,59.3,21.1,19.6
E00041001,61.9,7.8,30.3
E00041005,84.9,3.6,11.5
E00041007,77.4,8.9,13.7
E00041009,74.7,9.4,15.8
E00041010,80.2,4.1,15.6
E00041016,76.9,5.7,17.5
E00041017,71.4,14.9,13.8
E00041018,80.1,5.1,14.8
E00041019,81.3,6.2,12.5
E00041172,91.8,0.8,7.4
E00041173,89.3,1.7,9
E00041175,84.9,1.3,13.8
E00041176,85.2,4.1,10.7
E00041177,89.8,1.3,8.9
E00041179,85.2,2.3,12.5
E00041180,70.8,2.3,26.9
E00041181,88.7,1.6,9.8
E00041182,92.8,2.2,5
E00041184,82.4,2.4,15.3
E00041185,94.7,1.9,3.4
E00041186,86.1,1.1,12.7
E00041187,87.3,0.6,12
E00041188,73.8,1.4,24.8
E00041189,85.1,0.3,14.5
E00041190,89.3,2.5,8.3
E00041192,89.3,1,9.7
E00041193,88.7,4,7.3
E00041196,84.9,2.4,12.7
E00041197,82.8,0.7,16.5
E00041198,90.1,0.4,9.5
E00041200,84.6,1,14.3
E00041201,88.1,1.1,10.8
E00041202,90.6,1.3,8.1
E00041203,93.5,0.7,5.8
E00041204,90.1,0,9.9
E00041205,80.1,2.9,17
E00041206,88.7,1.4,9.9
E00041207,91.7,1.9,6.5
E00041208,82.1,1.3,16.6
E00041209,86.4,1.9,11.7
E00041210,81.4,0.4,18.3
E00041211,86.1,0,13.9
E00041212,62.2,4.8,33.1
E00041213,79.1,0.8,20.2
E00041214,85.1,0.5,14.4
E00041229,85.6,1.4,13
E00041298,72.6,5.5,21.9
E00041299,84.9,2.8,12.3
E00041300,82.9,5.9,11.2
E00041301,77.4,11.1,11.5
E00041302,85.4,0.6,14
E00041303,83.6,7.4,9
E00041304,83.7,9.1,7.1
E00041305,79.7,3.7,16.7
E00041306,87.6,3.8,8.6
E00041307,77.3,7.7,15
E00041308,81.6,9,9.4
E00041309,86.5,6.7,6.7
E00041310,77.9,1,21.1
E00041311,80.9,7.1,11.9
E00041312,83.1,7.3,9.6
E00041313,72,3.9,24.2
E00041314,85.8,4.7,9.5
E00041315,87.5,1,11.5
E00041316,68.2,9,22.9
E00041317,87.3,1.8,10.9
E00041318,85.5,4.7,9.8
E00041319,70.7,6.6,22.6
E00041320,80.9,5.3,13.7
E00041321,80.5,3.8,15.7
E00041322,76.6,0,23.4
E00041323,72.7,0.5,26.8
E00041324,84.1,1.2,14.7
E00041325,86.9,3,10.1
E00041326,89.5,4.3,6.2
E00041327,84.3,6.6,9.1
E00041328,81,11,8.1
E00041329,85.6,6.4,8
E00041330,82.8,5.8,11.3
E00041332,69,14.4,16.7
E00041333,74.5,11.1,14.4
E00041334,84.4,1.8,13.8
E00041335,83.9,5.2,10.8
E00041336,76.9,14.5,8.7
E00041337,89.8,1.2,9
E00041338,81.5,5.6,12.9
E00041339,80,5.5,14.5
E00041340,85.6,4.9,9.5
E00041341,84.7,3.2,12
E00041342,82.5,4.5,13
E00041343,71.3,10.4,18.3
E00041345,89.4,0.8,9.8
E00041346,79.8,4.5,15.7
E00041347,82.5,6.2,11.3
E00041348,82.5,4.1,13.4
E00041349,74.8,7.1,18.2
E00041352,88.6,3.4,8
E00041355,78.8,10.1,11.2
E00041356,90,0,10
E00041357,86.9,2.8,10.3
E00041358,84.1,2.9,13
E00041359,85.2,2.3,12.6
E00041360,83.9,3.6,12.6
E00041361,83.3,4.6,12.1
E00041362,61.5,2.6,35.9
E00172455,88.8,2.5,8.7
E00172456,73.4,2.2,24.4
E00172457,86.2,2.8,11
E00172518,92.3,4.3,3.4
E00172519,95.3,3.1,1.7
E00172520,84,4.8,11.2
E00172521,89.8,3.3,6.9
E00172522,85.1,1.7,13.1
E00172523,88.6,4.3,7
