areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00039835,33.9,45.8,20.3
E00040307,8.1,76.7,15.1
E00040309,18.2,62.3,19.5
E00040310,16.2,64.9,18.9
E00040311,24.6,56.9,18.5
E00040313,18.9,64.2,16.8
E00040314,7.1,71.4,21.4
E00040462,14.3,61.3,24.4
E00040463,13.6,71.2,15.3
E00040464,7.3,60,32.7
E00040465,15.8,70.7,13.5
E00040466,11.7,67.6,20.7
E00040467,10.1,59.6,30.3
E00040468,8,67,25
E00040469,20.4,61.1,18.5
E00040470,19.1,67,13.8
E00040471,7.8,65.6,26.6
E00040472,8.9,72,19.1
E00040473,25.8,53.2,21
E00040474,14.8,70.5,14.8
E00040475,13.1,69.2,17.8
E00040476,9.5,77.8,12.7
E00040477,9.6,75.5,14.9
E00040478,7.6,61.9,30.5
E00040479,15.8,72.8,11.4
E00040480,7.8,68.8,23.4
E00040481,6.3,54.7,38.9
E00040482,7.6,65.7,26.7
E00040483,18.6,68.6,12.9
E00040484,18,57.3,24.7
E00040485,13.1,65.6,21.3
E00040486,7,81.7,11.3
E00040487,13.3,53.1,33.7
E00040488,15.9,50,34.1
E00040489,14.7,65.3,20
E00040490,10.4,74.6,14.9
E00040491,8.3,75,16.7
E00040492,17.6,69.1,13.2
E00040493,18.1,53.3,28.6
E00040494,18.5,60,21.5
E00040495,17.3,63.5,19.2
E00040496,12.5,62.5,25
E00040497,19.3,49.1,31.6
E00040498,11.8,73.5,14.7
E00040499,13,56.5,30.4
E00040500,7.8,75.9,16.4
E00040501,6.2,78.4,15.5
E00040502,11.2,66.3,22.4
E00040503,3.5,78.3,18.3
E00040504,2.7,70.9,26.4
E00040505,7.6,70.6,21.8
E00040506,8.7,64.1,27.2
E00040507,19,55.2,25.9
E00040508,13.6,70.5,15.9
E00040509,9.4,67.2,23.4
E00040510,10.4,67.2,22.4
E00040511,13.3,65.3,21.3
E00040512,8.3,74.3,17.4
E00040513,12.7,66.2,21.1
E00040514,6.6,76.4,17
E00040515,16.5,68.7,14.8
E00040516,8.8,63.2,27.9
E00040517,13.9,68.6,17.5
E00040518,12.8,72.1,15.1
E00040519,3.6,75.6,20.8
E00040520,7.9,77,15.1
E00040521,14.6,68.5,16.9
E00040522,7.6,58.5,33.9
E00040523,6.3,68.3,25.4
E00040524,14.7,64,21.3
E00040856,17.9,53.6,28.5
E00040857,29.6,54.6,15.7
E00040858,39.2,48.1,12.7
E00040859,24.8,47.7,27.5
E00040860,32.1,51.1,16.7
E00040861,38.6,46.4,15
E00040862,29,51,20
E00040863,31.6,47.4,21.1
E00040864,47.2,37.1,15.7
E00040865,44,36.5,19.5
E00040867,40.8,37.3,21.8
E00040879,27.5,48.8,23.8
E00040884,27.3,60,12.7
E00040885,23.6,52.8,23.6
E00040890,46.3,42.5,11.3
E00040892,24.4,44.4,31.1
E00040893,33.6,49.3,17.1
E00040895,52.6,34.5,12.9
E00040896,32.6,50.5,16.8
E00040898,33,51.9,15.1
E00040899,30,51.7,18.3
E00040901,50,30.1,19.9
E00040902,39,40.4,20.7
E00040903,36.7,43.4,19.9
E00040905,35.2,50.3,14.5
E00040968,10.4,66.7,23
E00040971,16,36.2,47.9
E00040973,15.2,68.5,16.3
E00040974,11.6,66.7,21.7
E00040975,13.7,60.3,26
E00040977,7,70.9,22.1
E00040978,13.8,72.4,13.8
E00040980,7.3,63.3,29.4
E00040981,11.6,63.2,25.3
E00040982,14.8,52.3,33
E00040983,14.3,63.3,22.4
E00040984,5.1,48.1,46.8
E00040985,7,61.4,31.6
E00040986,12.6,63.1,24.3
E00040987,12.1,71.4,16.5
E00040988,9.9,55.9,34.2
E00040989,9.6,46.8,43.6
E00040990,12.8,75.5,11.7
E00040991,7.3,60.4,32.3
E00040992,7.7,76.9,15.4
E00040993,6.3,72.6,21.1
E00040995,15.7,67.1,17.1
E00040996,8.8,68.4,22.8
E00040997,8.2,69.1,22.7
E00040998,9.9,50.4,39.7
E00041001,10,53.3,36.7
E00041005,9.9,76.5,13.6
