areacd,heating_type_3a-001,heating_type_3a-002
E00039835,0.9,99.1
E00040307,1,99
E00040309,0,100
E00040310,1.1,98.9
E00040311,0,100
E00040313,1.5,98.5
E00040314,4.1,95.9
E00040462,1.4,98.6
E00040463,3.7,96.3
E00040464,0,100
E00040465,1.5,98.5
E00040466,0,100
E00040467,0,100
E00040468,0.9,99.1
E00040469,1,99
E00040470,0,100
E00040471,2.2,97.8
E00040472,0.5,99.5
E00040473,1.9,98.1
E00040474,1.8,98.2
E00040475,0.6,99.4
E00040476,0,100
E00040477,0.6,99.4
E00040478,0,100
E00040479,0.7,99.3
E00040480,3.3,96.7
E00040481,1.8,98.2
E00040482,1.5,98.5
E00040483,1.5,98.5
E00040484,2.6,97.4
E00040485,3.1,96.9
E00040486,0,100
E00040487,0.8,99.2
E00040488,0,100
E00040489,0.8,99.2
E00040490,0.9,99.1
E00040491,0.8,99.2
E00040492,1.4,98.6
E00040493,1.5,98.5
E00040494,0,100
E00040495,0,100
E00040496,1.8,98.2
E00040497,2,98
E00040498,0,100
E00040499,0,100
E00040500,0,100
E00040501,0.8,99.2
E00040502,0,100
E00040503,0.8,99.2
E00040504,0,100
E00040505,0,100
E00040506,0.7,99.3
E00040507,0,100
E00040508,0,100
E00040509,0,100
E00040510,1.4,98.6
E00040511,1,99
E00040512,0,100
E00040513,1.6,98.4
E00040514,0.9,99.1
E00040515,0.7,99.3
E00040516,0.7,99.3
E00040517,0,100
E00040518,0,100
E00040519,0,100
E00040520,1.4,98.6
E00040521,0,100
E00040522,0.7,99.3
E00040523,2.9,97.1
E00040524,2.6,97.4
E00040856,1.5,98.5
E00040857,0,100
E00040858,0,100
E00040859,3.1,96.9
E00040860,0,100
E00040861,1.6,98.4
E00040862,1,99
E00040863,1,99
E00040864,1.9,98.1
E00040865,5.2,94.8
E00040867,0.7,99.3
E00040879,0.9,99.1
E00040884,2,98
E00040885,2,98
E00040890,0,100
E00040892,0.9,99.1
E00040893,2.5,97.5
E00040895,0,100
E00040896,0,100
E00040898,1,99
E00040899,0,100
E00040901,1,99
E00040902,1.9,98.1
E00040903,0,100
E00040905,0,100
E00040968,0.5,99.5
E00040971,2.2,97.8
E00040973,0,100
E00040974,2.9,97.1
E00040975,1.4,98.6
E00040977,2.3,97.7
E00040978,3.1,96.9
E00040980,1.8,98.2
E00040981,0,100
E00040982,1.9,98.1
E00040983,2.5,97.5
E00040984,1.5,98.5
E00040985,1.5,98.5
E00040986,1.5,98.5
E00040987,0,100
E00040988,0.7,99.3
E00040989,2.5,97.5
E00040990,0,100
E00040991,1.7,98.3
E00040992,1.3,98.7
E00040993,2.4,97.6
E00040995,0,100
E00040996,0.9,99.1
E00040997,1.9,98.1
E00040998,3,97
E00041001,0,100
E00041005,2.4,97.6
E00041007,2.6,97.4
E00041009,3.6,96.4
E00041010,0,100
E00041016,3.2,96.8
E00041017,0.5,99.5
E00041018,1.4,98.6
E00041019,1.6,98.4
E00041172,0.7,99.3
E00041173,0.6,99.4
E00041175,2.7,97.3
E00041176,2.6,97.4
E00041177,2.4,97.6
E00041179,0.7,99.3
E00041180,0.8,99.2
E00041181,1.2,98.8
E00041182,0.7,99.3
E00041184,0.9,99.1
E00041185,0,100
E00041186,0,100
E00041187,0,100
E00041188,1.9,98.1
E00041189,0,100
E00041190,1.7,98.3
E00041192,0,100
E00041193,0.8,99.2
E00041196,0,100
E00041197,1.8,98.2
E00041198,0.5,99.5
E00041200,1.5,98.5
E00041201,0,100
E00041202,2.2,97.8
E00041203,0,100
E00041204,0,100
E00041205,1.5,98.5
E00041206,0,100
E00041207,0,100
E00041208,0.7,99.3
E00041209,0,100
E00041210,0,100
E00041211,0.7,99.3
E00041212,0,100
E00041213,1.2,98.8
E00041214,1.2,98.8
E00041229,0,100
E00041298,0,100
E00041299,1.4,98.6
E00041300,2.2,97.8
E00041301,2.5,97.5
E00041302,1.4,98.6
E00041303,0,100
E00041304,0.8,99.2
E00041305,3.2,96.8
E00041306,0.8,99.2
E00041307,2.3,97.7
E00041308,0.8,99.2
E00041309,0,100
E00041310,0.8,99.2
E00041311,0,100
E00041312,0.7,99.3
E00041313,0.8,99.2
E00041314,0.9,99.1
E00041315,2.2,97.8
E00041316,1.6,98.4
E00041317,3.2,96.8
E00041318,1.4,98.6
E00041319,0.8,99.2
E00041320,0.5,99.5
E00041321,1,99
E00041322,0,100
E00041323,2.1,97.9
E00041324,1.9,98.1
E00041325,0,100
E00041326,0,100
E00041327,0,100
E00041328,0.6,99.4
E00041329,0,100
E00041330,3,97
E00041332,4.8,95.2
E00041333,5.5,94.5
E00041334,0,100
E00041335,3.2,96.8
E00041336,0,100
E00041337,0.9,99.1
E00041338,3.6,96.4
E00041339,1.4,98.6
E00041340,1.8,98.2
E00041341,1,99
E00041342,0,100
E00041343,2,98
E00041345,0.8,99.2
E00041346,1.9,98.1
E00041347,0,100
E00041348,1.7,98.3
E00041349,0,100
E00041352,1.2,98.8
E00041355,0.7,99.3
E00041356,0.9,99.1
E00041357,1.8,98.2
E00041358,2.6,97.4
E00041359,0.7,99.3
E00041360,0,100
E00041361,2.6,97.4
E00041362,0,100
E00172455,0.7,99.3
E00172456,0,100
E00172457,0.7,99.3
E00172518,3.6,96.4
E00172519,0,100
E00172520,0.8,99.2
E00172521,0,100
E00172522,0,100
E00172523,0,100
