areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00039835,2,55.6,0.3,41.4,0.7
E00040307,12.4,41.4,4.3,41.4,0.5
E00040309,9.3,34,5.7,50,1
E00040310,9,35.5,8.4,47,0
E00040311,4.3,24.8,3.8,66.7,0.4
E00040313,11.8,28.5,2.7,54.8,2.3
E00040314,40,26.7,10.3,20,3
E00040462,21.6,48.9,6,20.9,2.5
E00040463,16.5,33,5.3,43.1,2.1
E00040464,23.2,49.1,4.4,21.1,2.2
E00040465,18.3,41.2,6.1,27.9,6.5
E00040466,22.9,43.9,5.1,23.3,4.7
E00040467,31.6,32.2,5.7,27.6,2.9
E00040468,27.7,45.5,7.4,17.3,2
E00040469,9,37.2,6,44.7,3
E00040470,11.5,37.9,6.3,42,2.2
E00040471,16.3,31.8,4.9,44.5,2.4
E00040472,23.3,44.8,5,24.3,2.5
E00040473,12.2,39.6,4.5,39.2,4.5
E00040474,12.8,39.8,3.8,42.7,0.9
E00040475,14.1,37.7,7.3,38.7,2.2
E00040476,21.4,42,6.6,26.7,3.3
E00040477,9.8,38.5,8.5,40.4,2.8
E00040478,17.9,54.6,8.1,17.2,2.2
E00040479,25.7,39,6.9,25.7,2.8
E00040480,8.6,47.8,6.5,35.4,1.7
E00040481,31.4,46.7,5.7,11.9,4.3
E00040482,26.3,40,7.9,22.9,2.9
E00040483,9.9,39.2,6.8,41.9,2.3
E00040484,20.3,42.6,7.6,25.3,4.2
E00040485,9.8,34.3,3.3,50.2,2.4
E00040486,12.7,38.4,8.2,38.8,2
E00040487,25.6,48.3,5.9,18.2,2
E00040488,27.8,43.8,5.7,21.1,1.5
E00040489,10,40.4,3.3,45,1.3
E00040490,12.4,38.3,8.1,36.8,4.3
E00040491,17.4,50.7,3.7,26.9,1.4
E00040492,11.8,32.9,3.9,50.9,0.4
E00040493,21.4,47.4,6.4,21.4,3.4
E00040494,8.3,51.1,5.3,35.2,0
E00040495,9.6,41.8,3.8,43.8,1
E00040496,11.8,38.2,7.5,38.7,3.8
E00040497,9.9,41.4,4.6,41.8,2.3
E00040498,12.1,37.9,4.9,43.3,1.8
E00040499,16.3,38.4,8.4,36.1,0.8
E00040500,27.8,35.6,9.7,23.6,3.2
E00040501,18.1,42.9,8,29.4,1.7
E00040502,15.8,49.6,5.5,25.7,3.3
E00040503,29.2,32.9,11.9,23.3,2.7
E00040504,58.7,16.5,11.6,10.7,2.5
E00040505,23.5,41.8,7.8,23.1,3.7
E00040506,28.8,43.8,10.6,15,1.9
E00040507,12.9,36.6,5.9,40.3,4.3
E00040508,12.6,36.4,6.9,42.4,1.7
E00040509,9.5,37.9,6.5,45.3,0.9
E00040510,14.2,39.6,7.6,37.8,0.7
E00040511,10.5,42.1,7.2,40.2,0
E00040512,11.1,30.3,6.6,49.2,2.9
E00040513,10,29.6,4.2,55.8,0.4
E00040514,12.1,39.7,12.9,34.8,0.4
E00040515,14.6,36.9,5.9,39.7,2.8
E00040516,11.8,34.9,3.1,47.5,2.7
E00040517,23.2,39.7,10.3,25.4,1.5
E00040518,16.8,37.2,7.1,36.3,2.7
E00040519,19.8,41.8,5.9,30.4,2.2
E00040520,19.2,39.9,10.1,30.8,0
E00040521,26.2,44.3,6.2,21,2.4
E00040522,23.6,42.1,8.6,23.6,2.1
E00040523,14.3,38.4,6.4,38.9,2
E00040524,16.4,39.4,6.1,38,0
E00040856,19.5,32.3,1.9,46.2,0
E00040857,3.6,37.3,0,58.8,0.4
E00040858,1.3,24.1,0.4,73.2,0.9
E00040859,11.3,32.4,0.4,54.7,1.2
E00040860,3.8,57.1,0.9,36.4,1.8
E00040861,3.8,39,2.6,53.4,1.3
E00040862,9.5,49,2,38.3,1.2
E00040863,3.7,45,3.2,48.2,0
E00040864,2.9,72.5,0.6,24.1,0
E00040865,3.1,67.6,0.6,27.9,0.8
E00040867,4,42.5,2,51.2,0.3
E00040879,6,34.3,4.3,54.1,1.3
E00040884,4,28.3,3,64.6,0
E00040885,9.7,29.5,3.4,55.1,2.3
E00040890,2.6,45.1,0.5,51.8,0
E00040892,5.5,38.2,1.8,54.1,0.5
E00040893,11.8,53.5,1,30.6,3.1
E00040895,1.6,63.5,1.1,32.4,1.4
E00040896,3,37.4,0.4,57.4,1.9
E00040898,2.4,39.5,2,55.7,0.4
E00040899,8.4,38.3,3.5,47.7,2.1
E00040901,1.8,68,0.3,29,0.9
E00040902,1.5,59.8,1.2,37.5,0
E00040903,3.7,71,0.9,24.4,0
E00040905,2.3,48.2,0.6,47.6,1.3
E00040968,25.5,36.1,9.3,26.2,3
E00040971,23.7,43,4.4,25.4,3.5
E00040973,20,49.1,9.5,18.5,2.9
E00040974,15.1,44.1,4.9,32.7,3.3
E00040975,19.3,31.1,4.7,41.5,3.3
E00040977,18.4,42.1,8.8,27.6,3.1
E00040978,25.3,38.4,7.8,27.3,1.2
E00040980,25.8,45.1,9.9,16.9,2.3
E00040981,30.3,38.5,11.3,18.6,1.4
E00040982,23.4,45.7,8,20.6,2.3
E00040983,31.6,45.4,12.8,10.2,0
E00040984,29.7,43,7,16.4,3.9
E00040985,28.4,47.3,9.1,12.8,2.5
E00040986,27.4,42.7,6.9,20.6,2.4
E00040987,23.1,42.3,9.6,21.6,3.4
E00040988,26.4,43.6,7.6,20.4,2
E00040989,29.1,43.6,6.8,17.3,3.2
E00040990,25,34,3.5,35,2.5
E00040991,30.3,41.4,11.1,15.2,2
E00040992,33.3,29,9.3,26.2,2.2
E00040993,24.4,37.6,9.6,24.4,4
E00040995,18.2,46.9,7.8,25,2.1
E00040996,17.3,45,7.7,28.2,1.8
E00040997,21.4,40.3,4.5,31.3,2.5
E00040998,31.7,41.5,7.3,17.4,2.1
E00041001,27.7,46.8,4.8,19,1.7
E00041005,20.2,39.9,8.3,28.9,2.8
E00041007,12.1,41.9,4.2,40,1.9
E00041009,13.6,45,4.1,35.5,1.7
E00041010,18.3,42.6,3.5,33.2,2.5
E00041016,15.2,44.6,6.4,30.9,2.9
E00041017,28.6,33.2,6.6,27,4.6
E00041018,20.4,38.8,6.7,31,3.1
E00041019,10.3,40.1,4.6,42.6,2.4
E00041172,7.5,44.8,6.5,39,2.3
E00041173,10.9,39.4,5,41.8,2.9
E00041175,14.6,38.6,9.2,35.8,1.8
E00041176,7.9,42,5.9,42.5,1.7
E00041177,9.3,34.3,9.7,44.8,2
E00041179,17.9,39.1,7.6,32.8,2.6
E00041180,35.7,31.7,8.5,22.8,1.3
E00041181,12.9,32.8,6.1,46.3,1.9
E00041182,9.6,32.4,6.6,46.7,4.8
E00041184,13.9,36.8,5.4,43,0.9
E00041185,6.7,39.9,5.1,45.1,3.2
E00041186,15.4,48,3.6,30.8,2.3
E00041187,11.5,42.7,8.4,33.6,3.8
E00041188,28,37.5,6,23.2,5.4
E00041189,15.4,34,8.5,39.3,2.8
E00041190,10.7,37.9,7.5,43.9,0
E00041192,12.2,42.4,6.5,37.1,1.6
E00041193,9.7,40.9,6.9,40.1,2.4
E00041196,21.3,34.3,5.3,35.7,3.4
