areacd,country_of_birth_3a-001,country_of_birth_3a-002
W00005185,99.7,0.3
W00005189,94.2,5.8
W00005191,100,0
W00005192,98.6,1.4
W00005318,96.7,3.3
W00005319,96.1,3.9
W00005320,95.8,4.2
W00005321,98.8,1.2
W00005322,99.5,0.5
W00005324,97.4,2.6
W00005325,95,5
W00005326,94.5,5.5
W00005327,97.2,2.8
W00005329,96.7,3.3
W00005330,96.4,3.6
W00005331,94.8,5.2
W00005332,94.7,5.3
W00005333,95.9,4.1
W00005334,98.9,1.1
W00005335,96.1,3.9
W00005338,96.1,3.9
W00005506,96.7,3.3
W00005510,96.7,3.3
W00005511,97.7,2.3
W00005512,96.2,3.8
W00005513,95.5,4.5
W00005514,100,0
W00005515,95.5,4.5
W00005516,95.4,4.6
W00006105,99.1,0.9
W00006106,96.8,3.2
W00006107,98.3,1.7
W00006108,97.8,2.2
W00006109,96.5,3.5
W00006110,97.6,2.4
W00006111,95.5,4.5
W00006112,97,3
W00006113,96.1,3.9
W00006114,93.1,6.9
W00006115,95.9,4.1
W00006116,95.4,4.6
W00006117,97,3
W00006118,95.6,4.4
W00006119,95.9,4.1
W00006120,96.1,3.9
W00006121,96.7,3.3
W00006122,97.2,2.8
W00006123,97.8,2.2
W00006124,96.1,3.9
W00006125,97.4,2.6
W00006126,100,0
W00006127,97.1,2.9
W00006129,96.2,3.8
W00006174,94.3,5.7
W00006175,98,2
W00006176,100,0
W00006177,98.7,1.3
W00006178,97.5,2.5
W00006179,98.3,1.7
W00006180,98,2
W00006181,98.4,1.6
W00006182,97.5,2.5
W00006183,99.3,0.7
W00006184,96.7,3.3
W00006185,98.5,1.5
W00006186,98.9,1.1
W00006187,97.3,2.7
W00006188,97.4,2.6
W00006189,99.3,0.7
W00006190,96.7,3.3
W00006191,98.8,1.3
W00006192,97.7,2.3
W00006193,97.9,2.1
W00006209,98.3,1.7
W00006210,98.2,1.8
W00006211,93.7,6.3
W00006212,99.3,0.7
W00006213,97.5,2.5
W00006214,99.4,0.6
W00006215,95.6,4.4
W00006216,98.2,1.8
W00006217,96.4,3.6
W00006218,99.4,0.6
W00006219,92.6,7.4
W00006230,90.8,9.2
W00006233,92.1,7.9
W00006234,91.2,8.8
W00006235,95.2,4.8
W00006236,94.2,5.8
