areacd,disability_3a-001,disability_3a-002
W00005185,26.9,73.1
W00005189,35,65
W00005191,28,72
W00005192,23.9,76.1
W00005318,23.5,76.5
W00005319,16,84
W00005320,25.1,74.9
W00005321,32,68
W00005322,27.8,72.2
W00005324,16.8,83.2
W00005325,21.9,78.1
W00005326,21.7,78.3
W00005327,20.7,79.3
W00005329,21.1,78.9
W00005330,16.7,83.3
W00005331,23.5,76.5
W00005332,30.3,69.7
W00005333,22.4,77.6
W00005334,20.1,79.9
W00005335,23.9,76.1
W00005338,14.5,85.5
W00005506,18.9,81.1
W00005510,18.5,81.5
W00005511,21.7,78.3
W00005512,25.6,74.4
W00005513,18.2,81.8
W00005514,24.1,75.9
W00005515,17.6,82.4
W00005516,14.7,85.3
W00006105,30.3,69.7
W00006106,26.4,73.6
W00006107,21.6,78.4
W00006108,23.1,76.9
W00006109,19.4,80.6
W00006110,31,69
W00006111,20.5,79.5
W00006112,21.3,78.7
W00006113,18,82
W00006114,13.1,86.9
W00006115,15.6,84.4
W00006116,13.8,86.2
W00006117,18.7,81.3
W00006118,14.5,85.5
W00006119,18,82
W00006120,18.9,81.1
W00006121,22,78
W00006122,25.1,74.9
W00006123,23.7,76.3
W00006124,27.9,72.1
W00006125,14.5,85.5
W00006126,21.2,78.8
W00006127,13.8,86.2
W00006129,16.6,83.4
W00006174,26.8,73.2
W00006175,23.3,76.7
W00006176,23.5,76.5
W00006177,39.1,60.9
W00006178,38.5,61.5
W00006179,28.6,71.4
W00006180,32.8,67.2
W00006181,28,72
W00006182,24.3,75.7
W00006183,23.3,76.7
W00006184,30.4,69.6
W00006185,22.9,77.1
W00006186,24,76
W00006187,19.9,80.1
W00006188,30.3,69.7
W00006189,18.6,81.4
W00006190,27.1,72.9
W00006191,26.3,73.8
W00006192,26.4,73.6
W00006193,24.9,75.1
W00006209,18.7,81.3
W00006210,25.8,74.2
W00006211,33,67
W00006212,22.8,77.2
W00006213,29.4,70.6
W00006214,30.4,69.6
W00006215,22.1,77.9
W00006216,33.2,66.8
W00006217,32.7,67.3
W00006218,25.2,74.8
W00006219,33.8,66.2
W00006230,25.7,74.3
W00006233,26.1,73.9
W00006234,20.7,79.3
W00006235,20,80
W00006236,19.2,80.8
W00006237,24.1,75.9
W00006238,22.7,77.3
W00006265,18.1,81.9
W00006266,14.7,85.3
W00006268,12.3,87.7
W00006269,15.8,84.2
W00006270,19.8,80.2
W00006271,23.8,76.2
W00006272,19,81
W00006273,20.2,79.8
W00006274,15.8,84.2
W00006275,34.2,65.8
W00006276,19.1,80.9
W00006277,34.3,65.7
W00006278,10.5,89.5
W00006280,20.3,79.7
W00006281,26.4,73.6
W00006282,31.2,68.8
W00006283,29.1,70.9
W00006284,20.2,79.8
W00006286,20.9,79.1
W00006287,21.2,78.8
W00006289,29,71
W00006290,20.7,79.3
W00006291,35.9,64.1
W00006292,18.9,81.1
W00006293,19.6,80.4
W00006294,14.3,85.7
W00006295,16.2,83.8
W00006296,17.7,82.3
W00006297,17.3,82.7
W00006298,16.1,83.9
W00006299,17.5,82.5
W00006309,16.8,83.2
W00006314,17.9,82.1
W00006316,13.3,86.7
W00006400,23.9,76.1
W00006401,32,68
W00006402,22.4,77.6
W00006403,27.1,72.9
W00006404,26.8,73.2
W00006405,18.1,81.9
W00006406,23,77
W00006407,47.8,52.2
W00006408,25.6,74.4
W00006409,22.4,77.6
W00006410,33.2,66.8
W00006411,25.2,74.8
W00006412,23.8,76.2
W00006413,23,77
W00006414,23.6,76.4
W00006415,23.8,76.2
W00006416,26.2,73.8
W00006417,21.2,78.8
W00006418,34.8,65.2
W00006429,20.3,79.7
W00006430,20.6,79.4
W00006431,18.4,81.6
W00006432,15.8,84.2
W00006433,15.1,84.9
W00006434,18.6,81.4
W00006435,12.2,87.8
W00006437,9.8,90.2
W00006438,30.7,69.3
W00006439,16.3,83.7
W00006440,9.6,90.4
W00006441,25.2,74.8
W00006442,14,86
W00006443,24.4,75.6
W00006444,24.1,75.9
W00006445,10.3,89.7
W00006446,22.5,77.5
W00006447,17.4,82.6
W00006448,22.7,77.3
W00006449,20,80
W00006450,22,78
W00006451,27.7,72.3
W00006453,15.5,84.5
W00006454,19.3,80.7
W00006455,22.7,77.3
W00006456,19.7,80.3
W00006457,31.5,68.5
W00006458,24.5,75.5
W00006459,24.4,75.6
W00006460,26.5,73.5
W00006461,22.1,77.9
W00006462,17.2,82.8
W00006463,32.3,67.7
W00006466,22.8,77.2
W00006467,22.3,77.7
W00006468,22.1,77.9
W00006469,26.7,73.3
W00006470,23.6,76.4
W00006471,36.1,63.9
W00006472,19.9,80.1
W00006473,34.1,65.9
W00006474,42.5,57.5
W00006475,24.4,75.6
W00006476,19.6,80.4
W00006484,22.3,77.7
W00006485,21.2,78.8
W00006486,20.4,79.6
W00006487,20.6,79.4
W00006488,24.8,75.2
W00006489,24.7,75.3
W00006490,20.7,79.3
W00006491,51.2,48.8
W00006492,26.4,73.6
W00006493,15.5,84.5
W00006494,23.9,76.1
W00006495,20.7,79.3
W00006496,26.9,73.1
W00006497,16.8,83.2
W00006498,15.6,84.4
W00006499,27.2,72.8
W00006527,51.6,48.4
W00006528,18.9,81.1
W00006529,22.4,77.6
W00006530,20.5,79.5
W00006531,23.2,76.8
W00006532,16.9,83.1
W00006533,15.9,84.1
W00006534,32.4,67.6
W00006535,39,61
W00006562,24.8,75.2
W00006564,13.7,86.3
W00006565,26.6,73.4
W00006566,37.7,62.3
W00006567,26.7,73.3
W00006568,24,76
W00006569,28.7,71.3
W00006570,26.6,73.4
W00006571,36.9,63.1
W00006572,22.6,77.4
W00006573,23.4,76.6
W00006574,29.1,70.9
W00006575,29.1,70.9
W00006576,29.8,70.2
W00006577,23.4,76.6
W00006578,19.6,80.4
W00006579,23.3,76.7
W00006580,32.9,67.1
W00006581,26.1,73.9
W00006583,24.9,75.1
W00006584,19.6,80.4
W00006585,24.4,75.6
W00006586,20.3,79.7
W00006587,25.5,74.5
W00006588,25.3,74.7
W00006589,29.4,70.6
W00006590,20.9,79.1
W00006592,28.2,71.8
W00006593,33.5,66.5
W00006594,29.6,70.4
W00006697,22.5,77.5
W00006698,24.8,75.2
W00006699,34.1,65.9
W00006700,20,80
W00006701,22.7,77.3
W00006702,17.9,82.1
W00006703,14.9,85.1
W00006704,18.5,81.5
W00006705,15.8,84.2
W00006706,34.7,65.3
