areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
W00005185,29.1,35.4,16.5,18.9
W00005189,34.9,18.6,30.2,16.3
W00005191,37.8,36.7,8.9,16.7
W00005192,34.5,39.4,7.9,18.2
W00005318,34.5,26.4,26.4,12.6
W00005319,37.3,24.7,27.7,10.2
W00005320,59.6,19.1,10.6,10.6
W00005321,37.1,22.5,23.6,16.9
W00005322,29.1,30.2,20.9,19.8
W00005324,40.9,23.5,12.1,23.5
W00005325,43.3,20,25.6,11.1
W00005326,38.6,18.8,17.8,24.8
W00005327,38.4,24.4,25.6,11.6
W00005329,41,26.9,14.1,17.9
W00005330,43.3,21.3,22,13.3
W00005331,46.3,19.5,12.2,22
W00005332,43.2,26.3,12.6,17.9
W00005333,37.9,20.5,28.8,12.9
W00005334,38.2,20.9,27.3,13.6
W00005335,37.8,28.3,23.6,10.2
W00005338,35.8,28.9,25.8,9.4
W00005506,26.3,22.2,31,20.5
W00005510,35,28.5,25.2,11.4
W00005511,45.8,18.7,14,21.5
W00005512,30.3,28.6,29.4,11.8
W00005513,26.1,26.1,29,18.8
W00005514,44.4,20.2,21,14.5
W00005515,37.5,25,24,13.5
W00005516,32,22.8,31,14.2
W00006105,37.9,21,22.6,18.5
W00006106,39.9,26.1,19.6,14.5
W00006107,37.2,27.1,19.4,16.3
W00006108,28.7,33.9,20,17.4
W00006109,30.8,29.4,23.8,16.1
W00006110,40,23.5,14.1,22.4
W00006111,33.5,30.3,20.6,15.5
W00006112,35.2,27.6,24.8,12.4
W00006113,36.6,26.2,23.3,14
W00006114,30.7,29,27.3,13.1
W00006115,29.4,25.8,30.7,14.1
W00006116,27.3,30.9,28.4,13.4
W00006117,29.4,28.4,29.4,12.8
W00006118,36.1,28.6,21.8,13.5
W00006119,35.2,25.8,25.2,13.8
W00006120,36.4,26.1,28.9,8.6
W00006121,38.1,31.3,18.7,11.9
W00006122,33.1,24.6,29.7,12.6
W00006123,25.7,48.6,17.1,8.6
W00006124,29.6,42.3,14.1,14.1
W00006125,37.9,18.9,26.2,17
W00006126,31.3,24.3,25.2,19.1
W00006127,45.5,23,14.5,17
W00006129,36.3,26.9,19.9,17
W00006174,38.3,30.8,13.3,17.5
W00006175,48.8,22,11.4,17.9
W00006176,36.2,30,18.5,15.4
W00006177,27.7,35.4,23.1,13.8
W00006178,52.7,29.1,7.3,10.9
W00006179,38.4,31.3,8,22.3
W00006180,43.2,21,12.3,23.5
W00006181,44.9,29.1,12.6,13.4
W00006182,37.1,23.7,17.5,21.6
W00006183,37.3,24.6,12,26.1
W00006184,35.5,36.8,7.9,19.7
W00006185,41.4,30.6,13.4,14.6
W00006186,33.1,25.4,26.1,15.5
W00006187,38,24.8,19,18.2
W00006188,28.6,31.6,25.5,14.3
W00006189,31.7,31,21.4,15.9
W00006190,46.4,24.1,17,12.5
W00006191,23,37.2,23,16.8
W00006192,23.1,36.8,25.6,14.5
W00006193,36.2,19.8,23.3,20.7
W00006209,33,35,15.8,16.3
W00006210,35.4,30.8,18.5,15.4
W00006211,36.4,30.7,11.4,21.4
W00006212,34.6,35.3,12,18
W00006213,42.5,31.9,8,17.7
W00006214,34,29.4,17.6,19
W00006215,36.7,29.3,19.7,14.3
W00006216,35.6,37.9,11.5,14.9
W00006217,39.2,24.3,13.5,23
W00006218,39.6,28.5,14.6,17.4
W00006219,40.2,33.7,8.7,17.4
W00006230,35.8,16.8,24.8,22.6
W00006233,33.9,21.3,26,18.9
W00006234,36.7,26.6,22.3,14.4
W00006235,29.8,26.4,31.4,12.4
W00006236,31.3,25,23.8,20
W00006237,28.1,29.7,26.6,15.6
W00006238,29.4,26.5,24.5,19.6
W00006265,21,39.3,28.5,11.2
W00006266,52.1,21.9,12.3,13.7
W00006268,20.9,27.2,42.5,9.4
W00006269,26.8,24.2,37.9,11.1
W00006270,32.6,27.7,18.4,21.3
W00006271,25.5,30,17.3,27.3
W00006272,39.7,21.3,24.8,14.2
W00006273,29.6,22.8,33.5,14.1
W00006274,26.8,20.4,32.1,20.8
W00006275,41,19.2,16.7,23.1
W00006276,26.4,27.8,24.3,21.5
W00006277,30.8,41.5,15.4,12.3
