areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
W00005185,95.6,0,4.4,0
W00005189,98.3,0,1.7,0
W00005191,95,0,5,0
W00005192,91.1,0,8.9,0
W00005318,93.4,0,6.6,0
W00005319,86.8,0,13.2,0
W00005320,93.9,0.3,5.5,0.3
W00005321,98,0,2,0
W00005322,86.9,0,13.1,0
W00005324,95.7,0,4.3,0
W00005325,91.7,0.5,6.9,0.9
W00005326,91,0,9,0
W00005327,94.4,0,5.2,0.4
W00005329,95.7,0,4.3,0
W00005330,94.2,0,5.5,0.3
W00005331,92.3,0,7.4,0.3
W00005332,91.6,0,8.4,0
W00005333,93.8,0,6.2,0
W00005334,95.3,0,4.7,0
W00005335,91.4,0,8.6,0
W00005338,97.5,0.7,1.8,0
W00005506,95.5,0.3,3.9,0.3
W00005510,77.6,0,21.7,0.7
W00005511,94.5,0,5.5,0
W00005512,92.5,0.4,7.1,0
W00005513,93.1,1.5,5.3,0
W00005514,85.1,0,14.5,0.5
W00005515,98.9,0,1.1,0
W00005516,95.3,0,4.4,0.3
W00006105,94.4,0.3,5.3,0
W00006106,96.8,0,3.2,0
W00006107,95.9,0,4.1,0
W00006108,96.1,0,3.9,0
W00006109,93.7,0,5.2,1
W00006110,97.6,0,2.4,0
W00006111,94.3,0,4.2,1.4
W00006112,89.5,0,10.1,0.4
W00006113,88.2,0,11.5,0.4
W00006114,89.8,0.4,8.8,1.1
W00006115,89,0,9.7,1.4
W00006116,91.5,0,8.2,0.3
W00006117,89.7,0,10.3,0
W00006118,94.3,0,5.7,0
W00006119,92.9,0,7.1,0
W00006120,94,0,6,0
W00006121,90.1,0,9.9,0
W00006122,93.3,0,6.7,0
W00006123,87.7,0,12.3,0
W00006124,93.6,0,5.9,0.5
W00006125,93.4,0,6.6,0
W00006126,92.6,0,7.4,0
W00006127,92.8,0.3,6.1,0.9
W00006129,92.9,0,7.1,0
W00006174,92,0,6.9,1.1
W00006175,90.5,0,9.5,0
W00006176,97.8,0.4,1.8,0
W00006177,95.5,0,4,0.4
W00006178,84.7,0,15.3,0
W00006179,96.2,0,3.8,0
W00006180,96.7,0,3.3,0
W00006181,90.7,0,9.3,0
W00006182,95.9,0,4.1,0
W00006183,92.3,0.3,6.4,1
W00006184,87.2,0,11.7,1
W00006185,90.9,0,8.8,0.3
W00006186,92.7,0,7,0.4
W00006187,93.8,0.3,5.2,0.7
W00006188,94.4,0,5.6,0
W00006189,94.3,0,5.7,0
W00006190,94.9,0,5.1,0
W00006191,90.8,0,9.2,0
W00006192,95,0,4.7,0.4
W00006193,95.8,0,3.3,0.8
W00006209,92.2,0,6.1,1.7
W00006210,96.4,0.4,3.2,0
W00006211,96.1,0,3.9,0
W00006212,93.8,0,6.2,0
W00006213,94,0.4,5.6,0
W00006214,92.9,0,6.8,0.3
W00006215,93.9,0,5.6,0.6
W00006216,90.2,0,9.8,0
W00006217,91.7,0,6.1,2.2
W00006218,90.5,0,9.5,0
W00006219,94.1,0,3.7,2.2
W00006230,92.4,0.3,6.3,1
W00006233,85.7,0.4,13.9,0
W00006234,77.3,0,21.2,1.5
W00006235,88.5,0,11.5,0
W00006236,92.4,0.3,6.6,0.7
W00006237,84.1,0.8,14.7,0.4
W00006238,97.6,0,2.4,0
W00006265,94.1,0.3,5.1,0.5
W00006266,78.1,1,8.9,12
W00006268,93.8,0,5.8,0.4
W00006269,95.2,0,4.8,0
W00006270,95.3,0,4.7,0
W00006271,95.4,0,3.8,0.8
W00006272,94,0.3,4.7,1
W00006273,89.2,0,9.5,1.3
W00006274,92.7,0,6.7,0.6
W00006275,90.3,0.3,9.3,0
W00006276,95.2,0,4.8,0
W00006277,95.6,0.5,3.4,0.5
W00006278,93.4,0,6.2,0.4
W00006280,92.9,0,7.1,0
W00006281,96.6,0,3.4,0
W00006282,92.9,0,7.1,0
W00006283,95.5,0,4.5,0
W00006284,95.4,0,4.6,0
W00006286,93.8,0,6.2,0
W00006287,93.3,0,6.3,0.4
W00006289,94.2,0.4,4.6,0.8
W00006290,93.6,0,5.4,1
W00006291,96.1,0,3.9,0
