areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
W00005185,72.5,13.8,13.8
W00005189,68.3,25.8,5.8
W00005191,71.6,16,12.4
W00005192,75.3,14.8,9.9
W00005318,69.8,24.5,5.7
W00005319,82.5,12,5.5
W00005320,75.2,17.9,6.9
W00005321,67.3,21.7,11
W00005322,71.9,18.1,10.1
W00005324,80.9,13.5,5.6
W00005325,78.5,14.6,6.8
W00005326,76,15.5,8.5
W00005327,84.6,11.9,3.5
W00005329,75.1,16,8.9
W00005330,82.7,11.8,5.5
W00005331,74.4,14,11.6
W00005332,71.2,15.5,13.3
W00005333,75.3,13.9,10.8
W00005334,77.9,17.4,4.7
W00005335,80.4,13.6,6.1
W00005338,84,13.1,2.8
W00005506,82,11.4,6.6
W00005510,79.9,12.1,8.1
W00005511,74.9,20.8,4.3
W00005512,81.6,13.2,5.3
W00005513,80.9,16,3.1
W00005514,78.9,13.9,7.2
W00005515,82.4,13.1,4.5
W00005516,86.1,9.8,4.1
W00006105,70.5,18.5,10.9
W00006106,73.4,16.4,10.2
W00006107,79,15.2,5.9
W00006108,75.1,16.2,8.7
W00006109,78.2,16.3,5.5
W00006110,65.4,18.5,16.1
W00006111,79.9,12.5,7.6
W00006112,82.6,11.7,5.7
W00006113,84.8,10.6,4.6
W00006114,87.5,9.7,2.8
W00006115,86.4,8.1,5.4
W00006116,88.3,9.2,2.5
W00006117,83.8,12.3,3.8
W00006118,81.5,11.3,7.3
W00006119,78,15,7
W00006120,82.2,12.6,5.2
W00006121,79.6,12.4,8
W00006122,73.8,19.2,6.9
W00006123,77.9,13.6,8.6
W00006124,72.2,18,9.8
W00006125,87.5,8.3,4.3
W00006126,79.7,15,5.3
W00006127,79.8,15.6,4.6
W00006129,82.9,11.3,5.8
W00006174,72.6,17.4,10
W00006175,73.2,14.6,12.2
W00006176,74.6,17.2,8.2
W00006177,53.3,27.6,19.1
W00006178,65,19.9,15
W00006179,72.4,16.2,11.4
W00006180,65.2,20.7,14
W00006181,72.6,14,13.4
W00006182,67.1,18.1,14.9
W00006183,71.9,15.7,12.4
W00006184,72.8,16.6,10.6
W00006185,78,15.2,6.7
W00006186,81.8,10.6,7.7
W00006187,76.7,16.1,7.2
W00006188,69.7,20.7,9.6
W00006189,83.9,9.9,6.2
W00006190,70.1,19.3,10.6
W00006191,73.8,19.2,7.1
W00006192,76.4,15.1,8.5
W00006193,70.2,19.8,9.9
W00006209,83.9,11,5
W00006210,74.6,12.2,13.3
W00006211,69.8,19.3,10.9
W00006212,77.5,13.4,9.1
W00006213,70.3,19.5,10.2
W00006214,70.9,17.9,11.2
W00006215,77.5,13,9.5
W00006216,65.4,19.4,15.2
W00006217,68.6,17.1,14.3
W00006218,72.8,16.6,10.6
W00006219,63.9,21.2,15
W00006230,75.6,12.5,11.9
W00006233,74.7,15.6,9.7
W00006234,80.4,12.5,7
W00006235,75.1,15.8,9.1
W00006236,81.2,12.6,6.1
W00006237,76.2,15.1,8.7
W00006238,75,14.4,10.6
W00006265,82.4,13.6,4
W00006266,84.7,12.8,2.6
W00006268,90.1,8.2,1.7
W00006269,85.2,12,2.8
W00006270,84,11.4,4.6
W00006271,76.3,13.7,9.9
W00006272,79,12.7,8.3
W00006273,80.1,15.6,4.3
W00006274,84.8,10.9,4.3
W00006275,62.7,19.9,17.4
W00006276,77.5,13.8,8.7
W00006277,67.6,19,13.3
W00006278,90.3,8,1.7
W00006280,77.6,17,5.4
W00006281,72.9,19.3,7.8
W00006282,67.7,21,11.3
W00006283,73.1,17.3,9.6
W00006284,77.3,15,7.7
W00006286,81.4,10.6,8
W00006287,80,13.3,6.7
W00006289,72.5,16.4,11.1
W00006290,81.9,11.4,6.7
W00006291,67.5,22.1,10.4
W00006292,82.1,13.8,4.1
W00006293,81.6,12.6,5.8
W00006294,86.1,10.2,3.7
W00006295,84.3,10.6,5.1
W00006296,83.8,10.8,5.4
W00006297,85.2,10.2,4.6
W00006298,87.8,10.8,1.4
W00006299,85.5,12.1,2.4
W00006309,87.2,7.8,5
W00006314,80.1,12.6,7.3
W00006316,86.2,10.4,3.4
W00006400,72.9,15.7,11.4
W00006401,66.6,20.7,12.7
W00006402,79.6,13.3,7.1
W00006403,71,15.9,13
W00006404,75.6,15.4,9
W00006405,83.5,9.1,7.4
W00006406,72.3,18.4,9.4
W00006407,54.9,27.9,17.2
W00006408,69.6,20.5,9.9
W00006409,76.1,18.1,5.8
W00006410,63.3,18.6,18.1
W00006411,73.7,14.4,11.9
W00006412,74.9,14.9,10.2
W00006413,78,16.8,5.3
W00006414,73.7,17.7,8.7
W00006415,70.6,19.8,9.6
W00006416,71.9,16.7,11.4
W00006417,77.8,13.6,8.6
W00006418,69,17.9,13.1
W00006429,84.8,11.5,3.7
W00006430,81.9,13.2,4.9
W00006431,81.2,13.6,5.2
W00006432,87.5,9.3,3.2
W00006433,83.3,14.5,2.2
W00006434,79.6,14.5,5.9
W00006435,91.2,7.8,0.9
W00006437,91.2,7.7,1.1
W00006438,65.1,21.9,13
W00006439,85.5,9.8,4.7
W00006440,92.8,5.5,1.7
W00006441,74.9,18.3,6.8
W00006442,89.5,9.1,1.5
W00006443,81.4,12,6.6
W00006444,73.6,17.3,9.1
W00006445,91.9,6.3,1.8
W00006446,78,15.7,6.4
W00006447,79.9,15.2,4.9
W00006448,80.2,15.1,4.8
W00006449,81,15.3,3.7
W00006450,82.1,13.2,4.7
W00006451,72.9,18.4,8.7
W00006453,88.6,8.1,3.3
W00006454,78.3,16.2,5.4
W00006455,75.7,18.6,5.7
W00006456,83.6,12,4.3
W00006457,68.5,20.4,11.1
W00006458,74.8,14.9,10.2
W00006459,74.1,17.4,8.5
W00006460,75,18.1,6.9
W00006461,78.6,14.9,6.5
W00006462,83.8,10.7,5.5
W00006463,66,20.4,13.6
W00006466,80.7,12.1,7.1
W00006467,80.9,12.6,6.5
W00006468,81.9,12.3,5.8
W00006469,74.7,16,9.3
W00006470,75.6,17.4,7
W00006471,65.6,15.6,18.9
W00006472,82.1,10.3,7.6
W00006473,71.5,19.3,9.2
W00006474,59.1,18.9,22
W00006475,74.7,16.5,8.8
W00006476,82.7,12.9,4.4
W00006484,73.5,20.2,6.3
W00006485,77.8,14.1,8.1
W00006486,81.1,15.3,3.6
W00006487,79.8,14.2,6
