areacd,in_full_time_education-001,in_full_time_education-002
W00005185,22.3,77.7
W00005189,13.3,86.7
W00005191,23.6,76.4
W00005192,18.8,81.2
W00005318,12.6,87.4
W00005319,15.5,84.5
W00005320,19.7,80.3
W00005321,7.1,92.9
W00005322,11.6,88.4
W00005324,22.3,77.7
W00005325,12.9,87.1
W00005326,14.1,85.9
W00005327,20.2,79.8
W00005329,22.1,77.9
W00005330,11.6,88.4
W00005331,28.2,71.8
W00005332,20.3,79.7
W00005333,16.6,83.4
W00005334,9.2,90.8
W00005335,18,82
W00005338,14.9,85.1
W00005506,16.6,83.4
W00005510,19.5,80.5
W00005511,24,76
W00005512,16.1,83.9
W00005513,22,78
W00005514,14.5,85.5
W00005515,13.2,86.8
W00005516,16.5,83.5
W00006105,17.9,82.1
W00006106,24.9,75.1
W00006107,18.7,81.3
W00006108,13.3,86.7
W00006109,16.5,83.5
W00006110,9.8,90.2
W00006111,13.8,86.2
W00006112,20.1,79.9
W00006113,20.7,79.3
W00006114,17.3,82.7
W00006115,16.4,83.6
W00006116,19.7,80.3
W00006117,13.2,86.8
W00006118,21.9,78.1
W00006119,17.4,82.6
W00006120,22.6,77.4
W00006121,23.7,76.3
W00006122,14.4,85.6
W00006123,32.8,67.2
W00006124,22.3,77.7
W00006125,19.7,80.3
W00006126,12.6,87.4
W00006127,16.4,83.6
W00006129,23.5,76.5
W00006174,15.4,84.6
W00006175,17.1,82.9
W00006176,11.5,88.5
W00006177,7.3,92.7
W00006178,17.9,82.1
W00006179,21.6,78.4
W00006180,27.4,72.6
W00006181,19.8,80.2
W00006182,14.8,85.2
W00006183,17.3,82.7
W00006184,26.6,73.4
W00006185,20.1,79.9
W00006186,14.8,85.2
W00006187,24.5,75.5
W00006188,13.4,86.6
W00006189,19.1,80.9
W00006190,18.5,81.5
W00006191,14.9,85.1
W00006192,19.4,80.6
W00006193,10.8,89.2
W00006209,23,77
W00006210,14.8,85.2
W00006211,19.8,80.2
W00006212,18.9,81.1
W00006213,13.2,86.8
W00006214,13.3,86.7
W00006215,20.4,79.6
W00006216,14.6,85.4
W00006217,30,70
W00006218,20.9,79.1
W00006219,18.9,81.1
