areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
W00005185,74.3,0,25.7
W00005189,87.5,0.8,11.7
W00005191,67.7,0,32.3
W00005192,81.9,0.3,17.9
W00005318,86.8,0.9,12.3
W00005319,85.1,1.8,13.1
W00005320,72.5,3,24.6
W00005321,84.3,0.8,15
W00005322,79.8,0.5,19.7
W00005324,82.6,1.3,16.1
W00005325,84,2.7,13.2
W00005326,79.5,3,17.5
W00005327,87.2,1.3,11.5
W00005329,70.6,1.9,27.6
W00005330,83.6,2.1,14.2
W00005331,72.5,3.1,24.5
W00005332,76.2,3.1,20.7
W00005333,90.1,1,8.8
W00005334,88.9,0,11.1
W00005335,84.6,1.8,13.6
W00005338,89.8,2.8,7.4
W00005506,85.6,1.8,12.6
W00005510,78.9,1,20.1
W00005511,70.3,2,27.7
W00005512,85.8,1.5,12.7
W00005513,86.4,3.8,9.8
W00005514,84.1,0,15.9
W00005515,85.2,1.1,13.6
W00005516,92.8,1.5,5.7
W00006105,72.6,2.1,25.3
W00006106,73,1.1,25.9
W00006107,85.2,0.3,14.4
W00006108,85.2,0,14.8
W00006109,83.7,1,15.2
W00006110,84.4,0.9,14.7
W00006111,85.5,2.4,12.1
W00006112,77.3,2.3,20.5
W00006113,82.7,2.8,14.5
W00006114,85.8,3.8,10.4
W00006115,87.1,1.4,11.6
W00006116,89.1,4,6.8
W00006117,82.1,3,15
W00006118,86.7,2.4,10.9
W00006119,79.4,1.1,19.5
W00006120,84.2,1.6,14.2
W00006121,76.6,1.3,22.1
W00006122,84.6,1.3,14.1
W00006123,65,0,35
W00006124,77.5,1,21.6
W00006125,84.9,1.7,13.4
W00006126,80.8,0,19.2
W00006127,83.2,2.3,14.5
W00006129,80.2,2.6,17.2
W00006174,79.7,4.2,16.1
W00006175,79.3,1.2,19.5
W00006176,88.6,0,11.4
W00006177,72.4,0,27.6
W00006178,55.4,0.5,44.1
W00006179,64,2.7,33.3
W00006180,61.3,2,36.8
W00006181,69.1,1.6,29.3
W00006182,70.9,1.6,27.5
W00006183,82.6,1,16.4
W00006184,57.9,3,39.1
W00006185,78.8,1.5,19.7
W00006186,86.6,0.7,12.7
W00006187,84.4,2,13.6
W00006188,84.7,0,15.3
W00006189,89.7,0,10.3
W00006190,73.7,2.6,23.7
W00006191,71,0.4,28.6
W00006192,82.6,1.6,15.9
W00006193,72.6,1.7,25.7
W00006209,84.4,1.4,14.2
W00006210,77.1,1.1,21.9
W00006211,81.8,2.2,16
W00006212,84.5,0,15.5
W00006213,79.7,0.4,19.9
W00006214,72.5,0.3,27.2
W00006215,79.9,3.5,16.6
W00006216,81.7,0.5,17.8
W00006217,52.5,2.1,45.4
W00006218,81.3,0,18.8
W00006219,65.1,4.8,30.1
W00006230,73.8,7.6,18.5
W00006233,68.9,4.7,26.4
W00006234,75,5.9,19.1
W00006235,76.1,1.9,22
W00006236,82,5.1,12.9
W00006237,77.5,4,18.6
W00006238,89.1,0.9,10
W00006265,87.4,1.8,10.8
W00006266,66,20.3,13.7
W00006268,92.6,1.1,6.3
W00006269,93,1.4,5.6
W00006270,83.1,0.8,16
W00006271,77.7,0.4,21.9
W00006272,81.3,2,16.8
W00006273,79.3,2,18.6
W00006274,84.6,2.1,13.2
W00006275,67.1,0.3,32.6
W00006276,78.2,0.3,21.5
W00006277,63,1,36.1
W00006278,90.5,2.7,6.9
W00006280,70.2,3.8,26
W00006281,77.7,0,22.3
W00006282,74.2,0.5,25.3
W00006283,73.1,1.2,25.7
W00006284,83.1,2.1,14.8
W00006286,89.9,0.7,9.4
W00006287,85.5,2,12.5
W00006289,64.3,4.6,31.2
W00006290,86.3,1.9,11.7
W00006291,75.1,0.9,24
W00006292,76.9,7.2,15.9
W00006293,89.3,0.3,10.3
W00006294,82.7,4.1,13.3
W00006295,94.5,0.6,4.9
W00006296,91.7,1.4,6.9
W00006297,91.2,0.4,8.5
W00006298,92.5,1.1,6.5
W00006299,89,2.1,9
W00006309,91.8,0.7,7.4
W00006314,86,1.3,12.6
W00006316,88.1,1.5,10.4
W00006400,83.2,1.8,15
W00006401,56.9,3.8,39.2
W00006402,77.4,0.3,22.3
W00006403,78.7,1.9,19.3
W00006404,77.1,0.4,22.5
W00006405,85.5,0,14.5
W00006406,72.2,0,27.8
W00006407,62.1,0,37.9
W00006408,69.1,6.8,24.2
W00006409,83,1.2,15.8
W00006410,69.8,2,28.1
W00006411,77,0.4,22.6
W00006412,68.6,3,28.4
W00006413,76.3,0.6,23.1
W00006414,73.6,0,26.4
W00006415,73.3,4.6,22.1
W00006416,73.3,1.2,25.6
W00006417,85.8,0,14.2
W00006418,69,2.6,28.4
W00006429,91.9,0.9,7.2
W00006430,82.6,3.8,13.7
W00006431,86.8,1.6,11.6
W00006432,92.1,1.7,6.2
W00006433,91.3,1.8,6.9
W00006434,91,1.8,7.2
W00006435,91.9,2.3,5.8
W00006437,90.4,3.8,5.8
W00006438,75.1,1.9,23
W00006439,87.1,1.9,11
W00006440,94.1,1.3,4.6
W00006441,78.7,6.3,15
W00006442,93,3.2,3.8
W00006443,87.6,1.8,10.5
W00006444,74.5,0.6,24.8
W00006445,90.2,1.4,8.4
W00006446,81.9,3,15.2
W00006447,87.9,0.4,11.7
W00006448,77.1,6,16.9
W00006449,80.2,6.8,13
W00006450,85.5,3.4,11.1
W00006451,65.8,20.5,13.8
W00006453,88.4,3.3,8.4
W00006454,88.3,0.7,10.9
W00006455,83.9,4,12.1
W00006456,87.6,3,9.4
W00006457,63.7,3.7,32.6
W00006458,75.2,0,24.8
W00006459,71.3,6,22.7
W00006460,79.9,0.7,19.3
W00006461,73.4,1.3,25.3
W00006462,85.2,1.4,13.4
W00006463,72.6,3.8,23.6
W00006466,76.5,1.2,22.2
W00006467,81.4,1.1,17.5
W00006468,83.8,1.9,14.3
W00006469,77.9,0.4,21.7
W00006470,80,0.4,19.6
W00006471,74.3,0.5,25.1
W00006472,81.9,1.5,16.6
W00006473,60.9,0,39.1
W00006474,64.6,3,32.3
W00006475,73.6,0.8,25.6
W00006476,87.7,2.2,10
W00006484,70.1,2.3,27.6
W00006485,88.3,1,10.7
W00006486,84.7,0.4,14.9
W00006487,83.8,3.4,12.8
W00006488,83,2.6,14.3
W00006489,70.7,4.8,24.5
W00006490,66.8,3,30.3
W00006491,59.3,1.4,39.2
W00006492,76.1,0.4,23.6
W00006493,81.7,1.1,17.3
W00006494,79.9,2.1,18.1
W00006495,73.9,6,20.1
W00006496,84.6,3.2,12.2
W00006497,82.2,1,16.8
W00006498,90.4,0.3,9.3
W00006499,87.5,1.6,10.9
W00006527,57.1,6.3,36.5
W00006528,84,4.7,11.3
W00006529,76.5,3.1,20.4
W00006530,88.9,2,9.1
W00006531,79.5,6.4,14.1
W00006532,85.4,4.1,10.5
W00006533,91.3,1.6,7.1
W00006534,74.5,2.9,22.6
W00006535,69.1,2.9,27.9
W00006562,75.4,2.4,22.1
W00006564,88,1.5,10.5
W00006565,82,2.7,15.3
W00006566,68.7,0.3,31.1
W00006567,78.2,2.6,19.2
W00006568,59.1,2.9,38
W00006569,76.7,0.6,22.7
W00006570,79.2,0.7,20.1
W00006571,59.2,3.1,37.6
W00006572,76.3,2.6,21.1
W00006573,82.8,1.1,16.1
W00006574,82.2,2.3,15.4
W00006575,71.6,4.2,24.2
W00006576,70.5,2.1,27.4
W00006577,83.8,1.3,14.9
W00006578,83.3,5.3,11.4
W00006579,81.8,1.7,16.5
W00006580,68.6,2.5,29
W00006581,64.2,4.8,31
W00006583,81.1,1.9,17
W00006584,83.6,1.8,14.7
W00006585,82.1,1.1,16.8
W00006586,73.3,0.4,26.3
W00006587,76.8,1.5,21.7
W00006588,69.5,0.3,30.2
W00006589,82.5,0.6,16.9
W00006590,75.9,1,23.1
W00006592,77.5,0.7,21.8
W00006593,74.8,2.6,22.6
W00006594,73.1,2.7,24.1
W00006697,78.4,0,21.6
W00006698,78.3,3.1,18.6
W00006699,70.7,2.3,27
W00006700,81.2,2.2,16.6
W00006701,82.2,1.2,16.5
W00006702,85.8,0.4,13.8
W00006703,89.6,1.5,9
W00006704,85.4,0.6,13.9
W00006705,77.5,0,22.5
W00006706,70.7,1.2,28.1
W00006707,69,2.9,28.1
W00006708,78.3,0.7,21
W00009893,90.1,0,9.9
W00009895,75.4,0.2,24.3
W00009896,90.2,2,7.8
W00009898,92.2,0.6,7.2
W00009899,87.5,1.5,11
W00009900,87.6,1.7,10.7
W00009901,88.7,0.8,10.5
W00009902,90.9,2.5,6.6
W00009906,78.1,1,20.9
W00009908,90.9,0.6,8.5
W00009910,90.2,1.7,8
W00009913,89.5,1.9,8.6
W00009914,92.4,1.2,6.4
W00009915,91.9,1.1,7
W00009949,84.3,0.8,14.9
W00009950,82.4,1,16.6
W00009969,89.1,2.3,8.5
W00010267,91.8,1.4,6.8
W00010272,79.8,0,20.2
W00010275,89,1.5,9.5
W00010284,93,1,6
W00010286,94.5,0.4,5.1
W00010289,88.5,2.2,9.4
W00010291,93.9,1.4,4.7
W00010293,89.4,1.1,9.6
W00010294,71.4,1.9,26.6
W00010303,80.3,0.4,19.2
W00010306,91.6,1.7,6.7
W00010308,90.5,2.3,7.3
W00010311,81.2,2.6,16.2
W00010313,81.2,4,14.9
W00010314,90.8,1.1,8.1
W00010315,91.1,0.4,8.5
W00010395,80.4,0.6,19
W00010410,71.4,2.5,26
