areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00014858,50.5,49.5
E00154778,73,27
E00154974,50.2,49.8
E00154976,37,63
E00154979,39.8,60.2
E00154981,50,50
E00154982,38.2,61.8
E00154983,43.3,56.7
E00155074,50.6,49.4
E00155075,51.8,48.2
E00155076,56.6,43.4
E00155077,45.3,54.7
E00155078,68.6,31.4
E00155079,61.8,38.2
E00155080,61.5,38.5
E00155081,35.2,64.8
E00155082,60.9,39.1
E00155083,66,34
E00155084,60.4,39.6
E00155085,35.1,64.9
E00155086,50.4,49.6
E00155087,57,43
E00155088,60.1,39.9
E00155090,53.9,46.1
E00155091,60.5,39.5
E00155092,62.5,37.5
E00155109,23.5,76.5
E00155110,26,74
E00155112,48.4,51.6
E00155116,42.1,57.9
E00155117,50.2,49.8
E00155118,29.2,70.8
E00155122,59.2,40.8
E00155126,45.3,54.7
E00155127,33.3,66.7
E00155145,69.2,30.8
E00155146,49.4,50.6
E00155147,54.1,45.9
E00155148,66.6,33.4
E00155149,71,29
E00155150,40.6,59.4
E00155151,66.9,33.1
E00155152,66.1,33.9
E00155153,56.9,43.1
E00155154,54.4,45.6
E00155156,61.5,38.5
E00155157,64.3,35.7
E00155158,46,54
E00155159,53.6,46.4
E00155160,42.4,57.6
E00155161,46.5,53.5
E00155590,67.5,32.5
E00155591,70.5,29.5
E00155592,66,34
E00155593,63.4,36.6
E00155594,59,41
E00155595,71.8,28.2
E00155596,43.3,56.7
E00155597,51.2,48.8
E00155598,48.3,51.7
E00155599,68,32
E00155600,22.2,77.8
E00155601,53.7,46.3
E00155602,58,42
E00155603,74.8,25.2
E00155604,58.5,41.5
E00155605,67.7,32.3
E00155606,54.3,45.7
E00155608,58,42
E00155609,73.6,26.4
E00155610,62.6,37.4
E00155611,65,35
E00155612,45.3,54.7
E00155613,52.7,47.3
E00155614,48.4,51.6
E00155615,51.3,48.7
E00155616,50,50
E00155617,61,39
E00155618,55.7,44.3
E00155619,59,41
E00155620,43.8,56.3
E00155621,57.8,42.2
E00155622,59.1,40.9
E00155623,55.1,44.9
E00155624,51.9,48.1
E00155625,70.5,29.5
E00155626,65.6,34.4
E00155627,67.9,32.1
E00155628,55.9,44.1
E00155629,65.9,34.1
E00155630,64.9,35.1
E00155631,54.2,45.8
E00155632,39,61
E00155760,38.8,61.2
E00155761,51.8,48.2
E00155762,53,47
E00155763,56.5,43.5
E00155764,65.8,34.2
E00155765,69.8,30.2
E00155802,43.8,56.3
E00155803,25.2,74.8
E00155804,35.4,64.6
E00155805,42.5,57.5
E00155806,19.4,80.6
E00155807,38,62
E00155808,31.5,68.5
E00155809,33.4,66.6
E00155810,45.6,54.4
E00155811,24.1,75.9
E00155812,48.4,51.6
E00155815,38.4,61.6
E00155816,40.3,59.7
E00155817,53.5,46.5
E00155818,35.2,64.8
E00155819,25.3,74.7
E00155820,27.9,72.1
E00155821,29.2,70.8
E00155822,64.1,35.9
E00155823,37.7,62.3
E00155825,48.6,51.4
E00155826,65.1,34.9
E00155827,45.5,54.5
E00155828,42.2,57.8
E00155829,57.5,42.5
E00155831,44.9,55.1
E00155834,45.5,54.5
E00155835,38.2,61.8
E00155836,37.7,62.3
E00155837,35.6,64.4
E00155838,32.7,67.3
E00166055,53.8,46.2
E00166057,53.4,46.6
E00166058,28.3,71.7
E00166062,49.5,50.5
E00166063,25.5,74.5
E00166065,40.8,59.2
E00166102,67.1,32.9
E00166104,47.5,52.5
E00170378,49.4,50.6
E00170379,36.8,63.2
E00170380,27.4,72.6
E00170381,20.7,79.3
E00170382,36.1,63.9
E00180581,33.3,66.7
E00180582,36.9,63.1
E00180591,57.1,42.9
E00180592,47.6,52.4
E00180623,36.5,63.5
E00180638,32,68
E00190501,57.5,42.5
E00190502,45.7,54.3
