areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00014858,7.4,35.8,38.3,18.5
E00154778,3.4,16.1,36.4,44.1
E00154974,9.4,50.4,33.8,6.5
E00154976,25.1,43.1,22.8,9
E00154979,21.1,46.3,25.2,7.3
E00154981,16.2,45.1,32.4,6.3
E00154982,27.8,45.9,21.1,5.3
E00154983,30.7,48.4,17,3.9
E00155074,7.9,48,34.6,9.4
E00155075,7.8,42.2,39.1,10.9
E00155076,9.8,46,36.2,8
E00155077,15.5,50.4,27.9,6.2
E00155078,8,36,46.4,9.6
E00155079,10.9,39.8,34.4,14.8
E00155080,9.8,39.8,39,11.4
E00155081,25.8,51.6,21,1.6
E00155082,7.3,47.2,41.5,4.1
E00155083,11.9,46,35.7,6.3
E00155084,10.7,50.4,25.2,13.7
E00155085,14.2,58.2,23.1,4.5
E00155086,10.2,41.7,33.1,15
E00155087,2.4,52.8,37.8,7.1
E00155088,4.4,41,42.1,12.6
E00155090,9.6,53,27,10.4
E00155091,6.5,48.8,34.1,10.6
E00155092,8.1,51.2,33.3,7.3
E00155109,55.5,39,5.5,0
E00155110,30.3,42.2,22,5.5
E00155112,12.2,56.1,21.1,10.6
E00155116,24.3,53.3,18.9,3.6
E00155117,15,51.4,27.1,6.5
E00155118,23.7,49.6,20,6.7
E00155122,8.7,57.5,25.2,8.7
E00155126,28.5,53.3,14.5,3.7
E00155127,37.1,50,6.9,6
E00155145,4.1,37.2,46.3,12.4
E00155146,20.9,45.7,21.7,11.6
E00155147,13.4,50.9,27.7,8
E00155148,11.1,42.5,34.6,11.8
E00155149,9.5,47.6,32.5,10.3
E00155150,35.6,45.8,16.1,2.5
E00155151,7.3,26.8,44.7,21.1
E00155152,8.3,41.4,41.4,9
E00155153,5,32.4,38.8,23.7
E00155154,6,25.4,45.5,23.1
E00155156,5.4,27.2,39.5,27.9
E00155157,11.3,57.1,24.8,6.8
E00155158,27.9,51.3,16.2,4.5
E00155159,20.6,48.9,26.5,4
E00155160,16,49.6,24.4,10.1
E00155161,17.4,46.4,26.8,9.4
E00155590,7.6,39.8,43.2,9.3
E00155591,6.3,47.7,36,9.9
E00155592,2.5,40.3,42,15.1
E00155593,8.1,35.6,35.6,20.7
E00155594,4.5,38.1,40.3,17.2
E00155595,2.5,41,44.3,12.3
E00155596,15.3,41.5,37.3,5.9
E00155597,9.4,44.5,34.4,11.7
E00155598,10.3,42.2,29.3,18.1
E00155599,2.7,36.7,32,28.6
E00155600,26.2,62.1,11.7,0
E00155601,9.8,40.6,30.8,18.8
E00155602,2.9,31.7,51.8,13.7
E00155603,4.3,25.5,47.5,22.7
E00155604,5.4,25.9,37.3,31.3
E00155605,2.4,21.4,42.1,34.1
E00155606,19.4,32.1,24.6,23.9
E00155608,4.7,40.7,38,16.7
E00155609,4,25.8,49.2,21
E00155610,6.1,31.3,40.1,22.4
E00155611,5.9,30.3,42,21.8
E00155612,24.8,45.4,21.3,8.5
E00155613,10.4,56.3,23.6,9.7
E00155614,7.9,57.2,27.6,7.2
E00155615,11.3,39.5,33.9,15.3
E00155616,14.7,43.1,27.6,14.7
E00155617,14,30.6,36.4,19
E00155618,18,50,19.5,12.5
E00155619,11.3,39.7,33.3,15.6
E00155620,17.8,52,22.4,7.9
E00155621,5.2,54.1,31.9,8.9
E00155622,1.5,33.6,44.3,20.6
E00155623,5.8,40.3,38.8,15.1
E00155624,28.2,35.5,25.8,10.5
E00155625,6.9,35.1,42.7,15.3
E00155626,4.1,26.5,50.6,18.8
E00155627,8.1,35,42.3,14.6
E00155628,5.2,42.6,39.1,13
E00155629,8.9,40.8,36.3,14
E00155630,4.6,44.3,34.4,16.8
E00155631,11.5,42.6,35.2,10.7
E00155632,11.1,51,26.8,11.1
E00155760,17.2,45.1,23,14.8
E00155761,11.6,34.9,35.7,17.8
E00155762,7.2,31.9,37,23.9
E00155763,4.4,34.8,37.8,23
E00155764,4.9,21.8,41.5,31.7
E00155765,9.7,26.2,41.4,22.8
E00155802,16.7,46.8,23.8,12.7
E00155803,36.4,42.7,16.8,4.2
E00155804,14.8,36.5,33.9,14.8
E00155805,14.8,36.4,39.8,9.1
E00155806,52.1,37.5,8.3,2.1
E00155807,20.5,36.2,35.4,7.9
E00155808,11.8,52.1,28.6,7.6
E00155809,21.4,50.9,19.5,8.2
E00155810,13.9,36.5,31.3,18.3
E00155811,23.8,49.2,22.2,4.9
E00155812,7.5,45.2,32.9,14.4
E00155815,13.6,43.9,26.5,15.9
E00155816,12.2,53.2,28.2,6.4
E00155817,7.4,46.7,32.8,13.1
E00155818,24.4,49.4,20.8,5.4
E00155819,30,56.8,10.8,2.3
E00155820,45.2,46,6.3,2.4
E00155821,29.7,58.5,10.4,1.4
E00155822,0,23.5,39.2,37.3
E00155823,4.4,47.2,35,13.3
E00155825,32.3,43.4,20.2,4
E00155826,6.5,36.3,42.7,14.5
E00155827,18.5,47.2,25,9.3
E00155828,15.1,59.7,17.6,7.6
E00155829,15.6,33.3,34,17
E00155831,17.7,40.7,34.5,7.1
E00155834,21.1,44.1,24.2,10.6
E00155835,24.3,55.7,15,5
E00155836,27.4,51.9,19.8,0.9
E00155837,17.6,53.4,20.9,8.1
E00155838,28.4,52.1,15.3,4.2
E00166055,4.9,55.9,33.6,5.6
E00166057,9.8,43.5,40.2,6.5
E00166058,36.6,47.5,12.9,3
E00166062,14.9,56.7,23.9,4.5
E00166063,55.5,33.6,8.9,2.1
E00166065,43.1,48.4,8.5,0
E00166102,7.5,46.3,37.3,9
E00166104,13.7,46,31.5,8.9
E00170378,11.7,49.1,33.1,6.1
E00170379,8.5,59.6,30.9,1.1
E00170380,20.9,46.8,26.6,5.7
E00170381,18.5,62.1,16.1,3.2
E00170382,20,48.6,25.7,5.7
E00180581,13.2,62.3,21.7,2.8
E00180582,11.3,55.7,27.8,5.2
E00180591,4.9,48.4,41.8,4.9
E00180592,6.5,39.8,39.8,13.8
E00180623,41.2,47.3,9.2,2.3
E00180638,49.7,40.4,8.6,1.3
E00190501,7.1,37.9,40,15
E00190502,16.9,58.1,19.9,5.1
