areacd,in_full_time_education-001,in_full_time_education-002
E00014858,14.9,85.1
E00154778,24.3,75.7
E00154974,22.3,77.7
E00154976,19,81
E00154979,21.9,78.1
E00154981,25.1,74.9
E00154982,18.5,81.5
E00154983,22.5,77.5
E00155074,17.9,82.1
E00155075,24.3,75.7
E00155076,29.6,70.4
E00155077,13.3,86.7
E00155078,23.7,76.3
E00155079,21.9,78.1
E00155080,17.6,82.4
E00155081,18.9,81.1
E00155082,27.9,72.1
E00155083,25.7,74.3
E00155084,18.4,81.6
E00155085,19.9,80.1
E00155086,20.1,79.9
E00155087,24.9,75.1
E00155088,29,71
E00155090,26,74
E00155091,22.6,77.4
E00155092,26.6,73.4
E00155109,17.6,82.4
E00155110,42.1,57.9
E00155112,22.8,77.2
E00155116,22.7,77.3
E00155117,20.4,79.6
E00155118,36.5,63.5
E00155122,20.8,79.2
E00155126,21.9,78.1
E00155127,19.9,80.1
E00155145,23.4,76.6
E00155146,17.7,82.3
E00155147,22.2,77.8
E00155148,17.6,82.4
E00155149,22.3,77.7
E00155150,13.2,86.8
E00155151,22.8,77.2
E00155152,19.3,80.7
E00155153,17.5,82.5
E00155154,17,83
E00155156,20.5,79.5
E00155157,21.2,78.8
E00155158,18,82
E00155159,21.7,78.3
E00155160,20.1,79.9
E00155161,30.1,69.9
E00155590,15.4,84.6
E00155591,25.9,74.1
E00155592,23.2,76.8
E00155593,18.9,81.1
E00155594,19.1,80.9
E00155595,21.2,78.8
E00155596,13.2,86.8
E00155597,26.7,73.3
E00155598,27.6,72.4
E00155599,14.6,85.4
E00155600,6.4,93.6
E00155601,18.6,81.4
E00155602,22.1,77.9
E00155603,20.2,79.8
E00155604,23.5,76.5
E00155605,18.8,81.2
E00155606,18.9,81.1
E00155608,16.3,83.7
E00155609,19.8,80.2
E00155610,32,68
E00155611,22.4,77.6
E00155612,15.9,84.1
E00155613,19,81
E00155614,10.9,89.1
E00155615,22.7,77.3
E00155616,23.5,76.5
E00155617,18.9,81.1
E00155618,17.2,82.8
E00155619,22.4,77.6
E00155620,18.2,81.8
E00155621,18.8,81.2
E00155622,22.7,77.3
E00155623,21.9,78.1
E00155624,13.7,86.3
E00155625,23.1,76.9
E00155626,26.9,73.1
E00155627,23.9,76.1
E00155628,21.3,78.7
E00155629,21.4,78.6
E00155630,19.6,80.4
E00155631,19.5,80.5
E00155632,19.3,80.7
E00155760,12.2,87.8
E00155761,15.5,84.5
E00155762,21.1,78.9
E00155763,14.7,85.3
E00155764,18.6,81.4
E00155765,16.2,83.8
E00155802,29.6,70.4
E00155803,15.4,84.6
E00155804,17.9,82.1
E00155805,20.3,79.7
E00155806,22.5,77.5
E00155807,22.7,77.3
E00155808,13.9,86.1
E00155809,19,81
E00155810,18.9,81.1
E00155811,16.4,83.6
E00155812,22.2,77.8
E00155815,22.4,77.6
E00155816,16.6,83.4
E00155817,21,79
E00155818,6.8,93.2
E00155819,7.6,92.4
E00155820,14.4,85.6
E00155821,7.2,92.8
E00155822,19.9,80.1
E00155823,13.6,86.4
E00155825,14.9,85.1
E00155826,15.2,84.8
E00155827,15.9,84.1
E00155828,8.7,91.3
E00155829,12.4,87.6
E00155831,9,91
E00155834,27.9,72.1
E00155835,11.9,88.1
E00155836,13.5,86.5
E00155837,11.6,88.4
E00155838,13.4,86.6
E00166055,26.8,73.2
E00166057,33.3,66.7
E00166058,31.2,68.8
E00166062,24.3,75.7
E00166063,33.8,66.2
E00166065,22,78
E00166102,30.2,69.8
E00166104,25.4,74.6
E00170378,15,85
E00170379,15.5,84.5
E00170380,20.6,79.4
E00170381,4.9,95.1
E00170382,16.3,83.7
E00180581,12.1,87.9
E00180582,24,76
E00180591,26.1,73.9
E00180592,24.5,75.5
E00180623,15,85
E00180638,23.2,76.8
E00190501,22.6,77.4
E00190502,17,83
