areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00014858,95.6,3.4,1
E00154778,93,6.4,0.6
E00154974,86.7,12.2,1.1
E00154976,88.5,10,1.5
E00154979,91.7,6.3,2
E00154981,87.1,10.2,2.7
E00154982,85,12.6,2.4
E00154983,75.7,18.6,5.6
E00155074,98,1.7,0.3
E00155075,93.2,6.5,0.3
E00155076,92.1,7.5,0.4
E00155077,97.3,2.7,0
E00155078,96.9,2.8,0.3
E00155079,98,1.7,0.3
E00155080,97.7,2.3,0
E00155081,84.8,11.6,3.6
E00155082,97,3,0
E00155083,94.9,4.8,0.3
E00155084,97.1,2.2,0.6
E00155085,97,3,0
E00155086,93.2,6.2,0.6
E00155087,97,2.7,0.3
E00155088,94.2,4.3,1.4
E00155090,95.2,4.8,0
E00155091,93.9,5.4,0.6
E00155092,92.4,6.1,1.5
E00155109,84.7,12.9,2.4
E00155110,79.6,20.1,0.3
E00155112,86.1,11.8,2.1
E00155116,79.5,17.9,2.7
E00155117,89.9,8.4,1.7
E00155118,85.6,12.7,1.7
E00155122,86.3,11.4,2.3
E00155126,92.4,7.2,0.4
E00155127,94.1,5.4,0.5
E00155145,95.4,4.6,0
E00155146,94,4,2
E00155147,87.4,11.2,1.4
E00155148,97.5,2,0.5
E00155149,96.6,3.1,0.3
E00155150,92.2,6,1.8
E00155151,97.5,2.5,0
E00155152,96.5,2.4,1.2
E00155153,96.9,2.8,0.3
E00155154,95.8,2.7,1.5
E00155156,95.2,4.3,0.5
E00155157,94.7,3.8,1.6
E00155158,91.1,8.6,0.3
E00155159,90.3,8.8,1
E00155160,95.9,3.8,0.3
E00155161,92,7.1,1
E00155590,97.6,1.4,1
E00155591,98.7,1.3,0
E00155592,99.7,0.3,0
E00155593,97.5,2.5,0
E00155594,96.5,3.2,0.3
E00155595,98.8,1.2,0
E00155596,92.4,7.2,0.4
E00155597,97.3,2.4,0.3
E00155598,97.8,2.2,0
E00155599,97,3,0
E00155600,88.7,11.3,0
E00155601,96.9,3.1,0
E00155602,96.2,3.6,0.3
E00155603,96,3.8,0.3
E00155604,93.1,5.6,1.2
E00155605,98.1,1.9,0
E00155606,97.3,2,0.7
E00155608,97.6,2.4,0
E00155609,96.7,3,0.3
E00155610,93.9,6.1,0
E00155611,94.7,3.5,1.9
E00155612,92.6,7.1,0.4
E00155613,95,4.1,0.9
E00155614,97.5,2.5,0
E00155615,96.5,2.6,0.9
E00155616,95.8,4.2,0
E00155617,99.1,0.9,0
E00155618,98.8,1.2,0
E00155619,97,2.2,0.8
E00155620,95.1,3.9,1
E00155621,97.7,1.9,0.3
E00155622,96.7,3.3,0
E00155623,97.4,2.4,0.3
E00155624,94.5,4.2,1.3
E00155625,96.2,3.5,0.3
E00155626,98.8,0.8,0.4
E00155627,97.6,0.9,1.5
E00155628,98,2,0
E00155629,98.8,1,0.2
E00155630,96.5,2.3,1.2
E00155631,96.4,3.6,0
E00155632,98.8,1.2,0
E00155760,94,4.8,1.2
E00155761,97.3,2.7,0
E00155762,100,0,0
E00155763,98.2,1.8,0
E00155764,98.5,1.5,0
E00155765,99.1,0.9,0
E00155802,88.5,9.5,2
E00155803,89.2,9.6,1.2
E00155804,90.2,6.3,3.5
E00155805,89.4,7.8,2.8
E00155806,95.8,3.6,0.6
E00155807,96.7,2.4,0.9
E00155808,88.1,11.9,0
E00155809,92,6.5,1.4
E00155810,94.4,4.6,1
E00155811,89.8,8.3,1.9
E00155812,93.8,5.4,0.8
E00155815,94.8,3.9,1.4
E00155816,93,6.4,0.6
E00155817,94.1,4.6,1.3
E00155818,84.8,13,2.2
E00155819,87.8,11.3,0.9
E00155820,93.7,4.8,1.4
E00155821,89.7,9.4,0.9
E00155822,85.7,10.9,3.4
E00155823,90,9.4,0.7
E00155825,96.5,3.5,0
E00155826,95.9,3.8,0.3
E00155827,96.5,2.6,0.9
E00155828,96.8,3.2,0
E00155829,95.9,4.1,0
E00155831,97.7,1.8,0.5
E00155834,90.5,9,0.5
E00155835,88.2,10.4,1.4
E00155836,83.2,16.2,0.5
E00155837,97.9,2.1,0
E00155838,81.2,17.4,1.5
E00166055,85.4,14.1,0.5
E00166057,92,6.9,1
E00166058,82.1,14,3.9
E00166062,88.3,11.7,0
E00166063,78.7,16.5,4.8
E00166065,75.8,21.7,2.5
E00166102,96.1,3.4,0.5
E00166104,90.8,8.4,0.8
E00170378,93.3,5.9,0.7
E00170379,83,14.3,2.7
E00170380,91.9,7.6,0.6
E00170381,86.6,11.2,2.1
E00170382,88.9,7.4,3.7
E00180581,91.1,8.9,0
E00180582,96.2,3.2,0.5
E00180591,90,9.3,0.6
E00180592,86.4,11.7,1.9
E00180623,78,20.2,1.8
E00180638,74.4,22.5,3.1
E00190501,99.4,0.6,0
E00190502,94.3,5,0.8
