areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00014858,91.3,3.5,2,3.2
E00154778,95.3,3.4,0.9,0.3
E00154974,91.3,5.9,2,0.8
E00154976,88.6,3.4,4.1,3.9
E00154979,88.1,3,4,5
E00154981,94.5,2.2,0.3,3
E00154982,90.9,5.2,1.7,2.1
E00154983,94.5,2.3,2.3,0.9
E00155074,89.7,4.5,1.7,4.1
E00155075,96.4,3.6,0,0
E00155076,94.5,3.7,1.2,0.6
E00155077,92.6,4.7,2,0.8
E00155078,89,6.4,2.9,1.7
E00155079,90,6.7,0.6,2.6
E00155080,91.9,5.4,1,1.7
E00155081,87.3,6.9,2.7,3.1
E00155082,90.5,5.5,1.5,2.5
E00155083,89.3,6.4,1.8,2.5
E00155084,88.7,6.5,2.3,2.6
E00155085,89.9,7.1,1.9,1.1
E00155086,86.3,7.7,2.6,3.5
E00155087,93.2,3.4,1.2,2.2
E00155088,90,4.4,1.8,3.7
E00155090,90.5,4.2,1.4,3.9
E00155091,90.8,6.2,1.3,1.6
E00155092,96.2,3.1,0,0.6
E00155109,95.2,2.7,0,2.1
E00155110,96.4,3.6,0,0
E00155112,92.2,4.5,0.9,2.4
E00155116,92.2,2.5,1.2,4.1
E00155117,92,4,2.2,1.8
E00155118,96.1,2.7,0.5,0.7
E00155122,92.2,2.7,0.9,4.2
E00155126,93.6,3.9,1.6,0.8
E00155127,93.5,3.2,0.5,2.8
E00155145,94.7,3.1,0,2.2
E00155146,91.4,6.2,0.3,2.1
E00155147,93,4.4,1.8,0.7
E00155148,91.5,6.3,0.3,1.9
E00155149,89.5,7.5,1.6,1.3
E00155150,91,6.2,0,2.8
E00155151,92.3,4.8,1.6,1.3
E00155152,91,5.1,1.5,2.4
E00155153,90.8,5.5,1.7,2
E00155154,87.9,10,0.3,1.8
E00155156,92.3,5.2,1.4,1.1
E00155157,91.9,5.2,0,2.9
E00155158,92.1,5.2,0.7,2
E00155159,93.9,3.2,0.8,2.2
E00155160,90.1,6.7,0.7,2.5
E00155161,87.8,4.6,3.3,4.3
E00155590,90.7,6.8,2.2,0.4
E00155591,91.6,7.8,0.6,0
E00155592,88.5,7.3,1.9,2.2
E00155593,88.9,8.9,0.9,1.4
E00155594,90.8,5.9,1.8,1.5
E00155595,89.7,6.3,2.5,1.6
