areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00014858,11.9,17.7,56.8,13.6
E00154778,19.6,14.5,44.2,21.7
E00154974,7,21.6,59.6,11.7
E00154976,8.2,17.8,62.5,11.5
E00154979,7,22.3,61.1,9.6
E00154981,10.4,15.2,64.9,9.5
E00154982,6.8,21.1,63.9,8.3
E00154983,10,18.7,63.5,7.8
E00155074,6.7,21.5,63.8,8
E00155075,9.1,19.4,52.6,18.9
E00155076,9.1,17.8,57.6,15.5
E00155077,14.8,16.3,57,11.9
E00155078,17.1,15.9,53.5,13.5
E00155079,12.5,16.7,61.3,9.5
E00155080,18.5,15.4,49.4,16.7
E00155081,19.4,16.4,58.2,6
E00155082,9.4,15.9,60,14.7
E00155083,9.4,19.6,55.8,15.2
E00155084,10.4,13.6,64.9,11
E00155085,12.3,20.3,58,9.4
E00155086,8.3,13.7,66.7,11.3
E00155087,7.4,19.7,63.3,9.6
E00155088,10.1,17.9,57.8,14.2
E00155090,14.1,19,50,16.9
E00155091,8.6,19.1,61.8,10.5
E00155092,9.9,20.4,57,12.7
E00155109,11.2,15.5,59.6,13.7
E00155110,15.8,9.2,63.3,11.7
E00155112,12.3,17.3,55.3,15.1
E00155116,12,23.4,54.1,10.5
E00155117,7.5,20,63.8,8.8
E00155118,15.9,18.6,57.1,8.4
E00155122,12,18.7,57.2,12
E00155126,8.6,14.2,66,11.2
E00155127,8.8,14.7,70.6,5.9
E00155145,18,12.7,54.7,14.7
E00155146,12,7.7,61.3,19
E00155147,9.1,17.5,54.5,18.9
E00155148,8.9,17.4,57.7,16
E00155149,13.4,15.4,57,14.1
E00155150,8.1,16.2,68.7,7.1
E00155151,15.2,17.7,43.9,23.2
E00155152,9,12.2,53.8,25
E00155153,13.3,21.1,51.7,13.9
E00155154,11.4,14.1,62,12.5
E00155156,12.3,14.7,63.2,9.8
E00155157,7.4,17.8,52.6,22.2
E00155158,10.9,19.4,61.8,7.9
E00155159,9.1,12.9,65.4,12.5
E00155160,10.2,14.3,59.2,16.3
E00155161,8,24.6,58.8,8.6
E00155590,8.7,26.8,55.7,8.7
E00155591,11,19.4,52.9,16.8
E00155592,12.2,25.6,53.3,8.9
E00155593,7.2,22.8,61.1,8.9
E00155594,17.5,16.3,43.8,22.5
E00155595,13,16.9,49.4,20.8
E00155596,8.6,15,59.3,17.1
E00155597,16.5,17,52.8,13.6
E00155598,9.3,15.9,64.2,10.6
E00155599,10.8,15.6,60.5,13.2
E00155600,13.8,16.9,63.1,6.2
E00155601,16,20.2,45.4,18.4
E00155602,9.6,15.2,61.4,13.7
E00155603,9.4,17.6,48.4,24.5
E00155604,13.8,18.3,53.8,14.2
E00155605,21.2,14.6,41.6,22.6
E00155606,15.6,11.9,56.9,15.6
E00155608,11.4,14.4,56.3,18
E00155609,14.2,15.4,46.9,23.5
E00155610,15.6,14.4,47.5,22.5
E00155611,14.5,15.2,50.3,20
E00155612,11.7,13.1,62.1,13.1
E00155613,10.3,18.4,56.3,14.9
E00155614,9,10.7,68,12.3
E00155615,11.3,16.7,59.5,12.5
E00155616,15.6,23.4,53.2,7.8
E00155617,17,11.3,49.1,22.6
E00155618,15.1,23.3,43,18.6
E00155619,14,14,57.3,14.6
