areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00014858,33.7,14.8,34.2,17.3
E00154778,12,16.2,66.2,5.6
E00154974,27.8,14.2,41,17
E00154976,43.3,13.3,26.7,16.7
E00154979,42,12.7,27.4,17.8
E00154981,24.9,15.5,44.6,15
E00154982,37.7,7.7,36.2,18.5
E00154983,32,13.7,38.8,15.5
E00155074,26.2,14,48.2,11.6
E00155075,24.6,14.3,46.3,14.9
E00155076,24.6,16.7,47.7,11
E00155077,23.7,11.9,54.8,9.6
E00155078,16.8,5.2,72.3,5.8
E00155079,19.6,11.9,61.9,6.5
E00155080,21.7,7.5,57.1,13.7
E00155081,38.3,12.8,35.3,13.5
E00155082,20.7,13,57.4,8.9
E00155083,20.7,17.9,54.3,7.1
E00155084,23.5,15.4,49,12.1
E00155085,21.7,13.8,53.6,10.9
E00155086,36.5,13.2,33.5,16.8
E00155087,31.7,9.5,45.5,13.2
E00155088,25.9,11.9,48.5,13.7
E00155090,22.1,10,60,7.9
E00155091,29.1,12.6,50.3,7.9
E00155092,21.7,9.1,62.9,6.3
E00155109,31.7,13,47.2,8.1
E00155110,25.6,16.5,47.1,10.7
E00155112,33.7,8.4,47.8,10.1
E00155116,36.5,13,37,13.5
E00155117,25.6,10.6,57.5,6.3
E00155118,42.9,12.8,31,13.3
E00155122,24.7,12,51.2,12
E00155126,21.1,15.4,57.9,5.6
E00155127,39.2,10.8,35.3,14.7
E00155145,23.3,10.7,59.3,6.7
E00155146,29.9,9.7,55.6,4.9
E00155147,28.2,19,46.5,6.3
E00155148,25.6,14.2,51.2,9
E00155149,29.5,11.4,49,10.1
E00155150,29.3,15.2,47.5,8.1
E00155151,17.2,12.4,61.5,8.9
E00155152,17.9,6.4,70.5,5.1
E00155153,18.3,15.6,50.6,15.6
E00155154,25.7,16.9,44.8,12.6
E00155156,20.2,16.3,47.6,15.9
E00155157,21.2,13.9,61.3,3.6
E00155158,29,13.6,52.5,4.9
E00155159,23.1,10.8,58.1,8.1
E00155160,37.3,10,38.7,14
E00155161,40.4,14.4,35.1,10.1
E00155590,20.1,17.4,54.4,8.1
E00155591,23,13.8,59.2,3.9
E00155592,26.4,13.7,50.5,9.3
E00155593,24.3,11,54.1,10.5
E00155594,16.1,13.7,61.5,8.7
E00155595,15.8,9.2,66.4,8.6
E00155596,27,12.1,44.7,16.3
E00155597,27.4,20,42.9,9.7
E00155598,35.1,13.9,38.4,12.6
E00155599,24.6,12,53.3,10.2
E00155600,40.9,21.2,19.7,18.2
E00155601,25.6,17.7,45.7,11
E00155602,18.8,16.2,47.7,17.3
E00155603,22.9,8.9,59.9,8.3
E00155604,29.3,15.5,45.2,10
E00155605,17,12.6,64.4,5.9
E00155606,16.7,14.8,56.5,12
E00155608,22.9,16.9,45.8,14.5
E00155609,18.4,16.6,56.4,8.6
E00155610,18.4,13.5,63.2,4.9
E00155611,18.6,13.1,55.9,12.4
E00155612,29.3,15.7,37.1,17.9
E00155613,24,17.1,46.9,12
E00155614,22.2,13.7,49.6,14.5
E00155615,32.5,10.1,39.1,18.3
E00155616,31.2,12.1,39,17.7
E00155617,13.5,11.5,67.3,7.7
E00155618,19.8,12.8,53.5,14
E00155619,14.1,14.7,61.2,10
E00155620,26.4,11.8,52.1,9.7
E00155621,23.2,8.9,55.4,12.5
E00155622,22.1,17.1,49.2,11.6
E00155623,18.4,14.3,59.9,7.5
E00155624,18.6,13.3,57.5,10.6
E00155625,14.5,8.3,68.3,9
E00155626,22.9,13.9,53.4,9.9
E00155627,25.3,8.8,58.2,7.6
E00155628,26.8,16.1,47.7,9.4
E00155629,23.9,16,48.9,11.2
E00155630,25.6,11.6,51.2,11.6
E00155631,26.3,7.5,60.9,5.3
E00155632,21.4,13.1,50,15.5
E00155760,29.5,17.4,32.9,20.1
E00155761,23.2,14.8,45.2,16.8
E00155762,28.5,12,43,16.5
E00155763,20.6,16.7,48.3,14.4
E00155764,23.3,16.5,50.5,9.7
E00155765,16.9,12.7,65.3,5.1
E00155802,40.5,21.4,24.4,13.7
E00155803,38.8,21.6,20.7,19
E00155804,34.8,17.4,28.6,19.3
E00155805,39.7,17.5,21.4,21.4
E00155806,40.5,11.9,33.3,14.3
E00155807,42.2,13.3,26.5,18.1
E00155808,31.6,24.3,23,21.1
E00155809,40.6,17.5,30.2,11.8
E00155810,40.1,17.1,29.4,13.4
E00155811,30.5,19.9,33.6,15.9
E00155812,27.3,21,38,13.7
E00155815,43,16.7,19.4,21
E00155816,29,11.9,51,8.1
E00155817,22.9,15.7,51,10.5
E00155818,20.9,22.2,43,13.9
E00155819,26.4,16,37.3,20.3
E00155820,49.3,8,26.7,16
E00155821,26.1,21.6,43.2,9
E00155822,15.5,26.8,49.3,8.5
E00155823,25,21.2,37.7,16.2
E00155825,32.1,22.2,35.8,9.9
E00155826,16.1,14.7,60.8,8.4
E00155827,17.8,13.6,48.3,20.3
E00155828,17,15.2,52.7,15.2
E00155829,26.1,10.6,54.2,9.2
E00155831,22,14.5,55.1,8.4
E00155834,33.3,15.5,44.6,6.5
E00155835,27.9,17,40.6,14.5
E00155836,25.9,26.8,37.5,9.8
E00155837,25.5,18,47.2,9.3
E00155838,37.6,16.1,33.9,12.4
E00166055,20.8,9.4,56.9,12.9
E00166057,26.2,16.6,46.9,10.3
E00166058,30.2,14.7,39.5,15.5
E00166062,39.2,16.5,31.6,12.7
E00166063,45.7,11.3,28.5,14.6
E00166065,38.7,11.9,35.1,14.4
E00166102,21.4,10.2,61.2,7.1
E00166104,38.9,12.3,33,15.8
E00170378,23,15.7,52.9,8.4
E00170379,31.6,18.8,39.1,10.5
E00170380,36.8,16.3,33,13.9
E00170381,26.2,19.1,42.6,12.1
E00170382,26.6,15.8,46,11.5
E00180581,26.4,13.6,42.7,17.3
E00180582,37.3,12.7,35.5,14.5
E00180591,25.9,15.2,50.4,8.5
E00180592,29.6,14.3,42.4,13.8
E00180623,25.7,21.1,38.5,14.7
E00180638,33.3,15.3,41,10.4
E00190501,24.2,15.9,51,8.9
E00190502,17,11.6,58.9,12.5
