areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00014858,66.4,2.4,31.2
E00154778,52.4,2.2,45.3
E00154974,71.6,3.4,25
E00154976,52,4.3,43.7
E00154979,62.5,1.6,36
E00154981,72.9,2.1,25.1
E00154982,53.4,5.3,41.3
E00154983,74.5,4.4,21.1
E00155074,65.7,1.2,33.1
E00155075,69.9,5.5,24.6
E00155076,70,1.6,28.4
E00155077,58.1,3.8,38.1
E00155078,60.9,2.1,37
E00155079,58.5,0.7,40.8
E00155080,62.4,2.3,35.3
E00155081,58.3,5.7,36.1
E00155082,65.9,3.5,30.6
E00155083,51.5,1.1,47.4
E00155084,56.6,2.3,41.1
E00155085,61.3,3.1,35.6
E00155086,61.9,2.9,35.2
E00155087,74.3,3.2,22.5
E00155088,65.6,1.7,32.7
E00155090,60.6,3,36.4
E00155091,59.3,2.8,37.9
E00155092,56.6,2,41.4
E00155109,50.2,3.1,46.7
E00155110,42.4,8,49.7
E00155112,63,4.8,32.2
E00155116,55.4,4,40.6
E00155117,67.1,2.9,30
E00155118,60.8,5.7,33.5
E00155122,57.4,3.5,39.1
E00155126,66.4,3.2,30.4
E00155127,57.9,3.4,38.8
E00155145,57.5,0.8,41.8
E00155146,55.5,3.5,41
E00155147,63.4,1.3,35.2
E00155148,65.3,1.8,32.8
E00155149,59.2,1.6,39.2
E00155150,51.6,2.6,45.8
E00155151,63.1,0.8,36.1
E00155152,54.9,3.5,41.6
E00155153,59.3,1.3,39.3
E00155154,65.5,1.1,33.5
E00155156,66.2,1.9,31.8
E00155157,51.5,1.9,46.6
E00155158,60.8,4.1,35.1
E00155159,63.3,1.4,35.3
E00155160,62.9,1.7,35.4
E00155161,60,4.8,35.2
E00155590,60.5,2,37.5
E00155591,61.3,2,36.8
E00155592,69.3,3.1,27.6
E00155593,60.6,1,38.4
E00155594,55.9,1.4,42.8
E00155595,58.4,0.7,40.9
E00155596,69,3.5,27.5
E00155597,67.7,2.7,29.6
E00155598,63.9,3.8,32.4
E00155599,51.3,2.1,46.6
E00155600,48.5,4.5,47
E00155601,61.3,1.1,37.6
E00155602,69.1,1.8,29.1
E00155603,51.5,2.3,46.3
E00155604,61.5,3.1,35.5
E00155605,48.9,0.7,50.4
E00155606,43.9,3.2,53
E00155608,50.3,1.8,47.9
E00155609,59.1,1.1,39.8
E00155610,44.8,1.7,53.6
E00155611,55.3,1.9,42.7
E00155612,59.3,1.2,39.4
E00155613,68.1,3.1,28.8
E00155614,47.3,2.7,50
E00155615,60.6,1.4,37.9
E00155616,62.9,2.2,34.8
E00155617,37.6,0.4,62
E00155618,40.5,2.9,56.6
E00155619,58.4,2.7,38.9
E00155620,54.8,3.1,42.1
E00155621,65.1,1.9,32.9
E00155622,59.7,1.6,38.7
E00155623,46,2.2,51.7
E00155624,53.8,0,46.2
E00155625,53.2,0.7,46.1
E00155626,58.1,3.4,38.5
E00155627,64.4,0.7,34.8
E00155628,60.7,1.7,37.6
E00155629,56.7,1.5,41.8
E00155630,59.4,2.8,37.8
E00155631,58.8,1.3,39.8
E00155632,62.2,2.2,35.6
E00155760,66.5,3.6,29.9
E00155761,59.7,3.2,37.2
E00155762,68.4,0.7,31
E00155763,61.4,0,38.6
E00155764,61.1,1.5,37.4
E00155765,41.4,3.1,55.5
E00155802,66,2.7,31.3
E00155803,55,5.7,39.2
E00155804,65.3,4.4,30.2
E00155805,70.1,1.7,28.2
E00155806,31.3,3.1,65.6
E00155807,62.4,3.3,34.3
E00155808,63.6,6.3,30.1
E00155809,72.6,2.7,24.7
E00155810,72.1,4.3,23.6
E00155811,74.9,3.7,21.4
E00155812,72.2,4,23.8
E00155815,64.4,4.5,31.1
E00155816,72.9,3.1,24
E00155817,60.2,2,37.9
E00155818,63.5,3.2,33.3
E00155819,72.1,4.4,23.5
E00155820,42.5,3.9,53.6
E00155821,64.4,4.5,31.1
E00155822,61.9,1.7,36.4
E00155823,68.8,0.8,30.4
E00155825,55.6,3.5,41
E00155826,56.5,2,41.6
E00155827,60.4,5.6,34
E00155828,53.2,0,46.8
E00155829,48.5,3.1,48.5
E00155831,55.2,2.2,42.6
E00155834,54.2,1.6,44.2
E00155835,65.3,2.4,32.3
E00155836,66.7,4.8,28.6
E00155837,64.4,2.8,32.8
E00155838,73.4,3,23.6
E00166055,73.7,2.9,23.4
E00166057,69.7,4.8,25.5
E00166058,62.7,4.4,32.8
E00166062,74.1,5.6,20.4
E00166063,52.3,3.2,44.6
E00166065,74,3.8,22.1
E00166102,71.3,2.8,25.9
E00166104,74,2.6,23.4
E00170378,54.3,3.4,42.3
E00170379,87.1,2.6,10.3
E00170380,77.6,4.1,18.3
E00170381,78.6,2.7,18.7
E00170382,60.4,3.9,35.7
E00180581,67.5,2.5,30
E00180582,72,4.7,23.3
E00180591,78.9,1.5,19.6
E00180592,68.4,3.4,28.3
E00180623,56,4.7,39.4
E00180638,73.7,6.5,19.8
E00190501,59,1.5,39.6
E00190502,52.7,2.3,45
