areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00071777,44.6,17.1,38.3
E00071778,55,16.2,28.8
E00071779,46.7,10,43.3
E00071785,44.7,13.7,41.7
E00071786,45.1,8.1,46.8
E00071787,63.8,3.9,32.3
E00071808,43.9,11.8,44.3
E00071811,56.1,9.3,34.6
E00071812,46.9,12.8,40.3
E00071813,62.9,7.2,29.9
E00071814,45.9,12.7,41.4
E00071815,48.3,19.9,31.8
E00071816,56.7,11.9,31.4
E00071817,54.5,13.4,32.1
E00071818,53.2,11.6,35.1
E00071827,56.9,2.8,40.3
E00071828,59.1,5.1,35.8
E00071829,58.4,8.8,32.7
E00071836,44.6,30.3,25.2
E00071840,66.9,4.2,28.9
E00071841,76.6,0.9,22.6
E00071842,81.5,2.2,16.4
E00071843,62.9,0.7,36.4
E00071844,64.5,6.6,28.9
E00071845,64.3,6.2,29.6
E00071846,69.4,3.6,26.9
E00071859,62.3,6.4,31.3
E00071860,67.3,8.2,24.5
E00071861,56.2,12.9,30.9
E00071862,62.1,2.1,35.7
E00071863,54.5,2.5,43
E00071864,62.4,5.3,32.3
E00071865,77.2,3,19.8
E00071866,52.2,2.1,45.7
E00071867,64.4,6,29.7
E00071868,67.5,3.4,29.1
E00071869,58.2,6.4,35.4
E00071870,54.8,5.1,40.1
E00071871,62.7,0.9,36.3
E00071872,77.1,0.4,22.5
E00071873,79.1,3.8,17.1
E00071874,70.1,3.3,26.6
E00071875,71.9,4.7,23.4
E00071876,80.5,4.6,14.9
E00071877,58.8,4.8,36.4
E00071878,76.6,3.2,20.2
E00071879,61.3,6.6,32.2
E00071880,77.1,1.3,21.6
E00071881,63.1,4.9,32
E00071882,76.5,5.4,18
E00071883,70.2,4.5,25.3
E00071884,58.8,15.5,25.8
E00071885,78.6,1.4,20
E00071886,61.5,7.4,31.1
E00071887,88.3,0.4,11.3
E00071888,79.2,1.9,19
E00071889,73.3,3.7,23
E00071890,53,7.5,39.5
E00071891,80.3,3.8,15.9
E00071892,84,4.7,11.3
E00071893,58.6,5,36.4
E00071894,52.4,5.2,42.4
E00071895,61.4,5.5,33
E00071896,64.4,6.2,29.4
E00071897,60.4,7.8,31.8
E00071898,64.8,7.2,28
E00072063,51.7,14.1,34.2
E00072064,53.9,16.2,29.9
E00072065,50.2,13.3,36.5
E00072066,74,4.6,21.4
E00072067,75.3,3.3,21.4
E00072068,66.4,8.2,25.5
E00072069,54.5,12.8,32.7
E00072070,73,4.4,22.6
E00072071,63.1,8.9,28
E00072072,55.9,14.6,29.6
E00072073,62.5,13,24.4
E00072074,74.5,2.8,22.7
E00072075,81.2,0.9,17.9
E00072076,59.8,6.2,34
E00072077,49.6,15,35.4
E00072078,60.4,1.4,38.2
E00072079,54.5,7.1,38.3
E00072080,72.6,0.4,27
E00072081,65.2,12.5,22.3
E00072082,84.2,0,15.8
E00072083,67.7,0.5,31.8
E00072084,62.9,13.7,23.4
E00072085,52.7,13.5,33.8
E00072086,76.2,0.7,23
E00072087,64.4,4,31.5
E00072088,61.1,6,32.9
E00072089,51.8,13.8,34.4
E00072090,55,11.5,33.6
E00072091,66.5,1.9,31.6
E00072092,73.6,7.3,19
