areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00071777,80.6,5.2,9.6,4.1,0.6
E00071778,80.3,8.8,9.5,1.5,0
E00071779,89.2,3.7,4.8,1.4,0.9
E00071785,83.7,8.7,4,3.7,0
E00071786,91,5.2,2.3,1.2,0.3
E00071787,93.4,5.1,0.8,0.8,0
E00071808,86.4,5.4,4.4,3.7,0
E00071811,88.2,4.4,4,3.4,0
E00071812,84.4,7.2,4.4,2.8,1.2
E00071813,90.1,6.8,2.3,0.8,0
E00071814,87.9,7.5,2.9,1.6,0
E00071815,77.4,7.2,11.6,2.8,0.9
E00071816,85.3,8.9,4.1,1.7,0
E00071817,83.7,7.9,4.1,1.5,2.9
E00071818,85.5,5.9,3.6,3.9,1
E00071827,94.5,4.4,0,0.5,0.5
E00071828,90.6,7.5,0.4,1.6,0
E00071829,89.7,3.8,3.8,1.5,1.3
E00071836,60.1,7.8,9.2,11.3,11.6
E00071840,93.9,4.6,1.1,0.4,0
E00071841,97.9,0.9,0.9,0.4,0
E00071842,97,0.4,0.4,0,2.2
E00071843,97.2,2.1,0,0.7,0
E00071844,92.2,2.7,2.7,2,0.4
E00071845,89.4,4.4,3.7,2.5,0
E00071846,94.8,3.6,1,0.5,0
E00071859,90.4,7.1,0.8,1.1,0.5
E00071860,91.2,3.6,3.6,0.7,1
E00071861,83.3,5,4.4,3.9,3.3
E00071862,94.4,3.4,1.7,0.4,0
E00071863,93.2,2.5,1.4,2.2,0.7
E00071864,92.1,4.3,1.3,2,0.3
E00071865,94.8,4.1,0.4,0.4,0.4
E00071866,96.6,1.5,1.9,0,0
E00071867,92.5,4.7,2.5,0.3,0
E00071868,95.3,3.4,1.2,0,0
E00071869,92,4.6,1.2,1.8,0.3
E00071870,89.4,6.1,3.4,1,0
E00071871,94.8,3.8,0,0.5,0.9
E00071872,99.3,0.4,0.4,0,0
E00071873,94.1,1.8,1.2,0.9,2.1
E00071874,91.6,2.2,3.3,1.8,1.1
E00071875,92.5,3.9,1,2.6,0
E00071876,93.7,2.8,2.8,0.4,0.4
E00071877,93.2,3.1,1.1,0.3,2.3
E00071878,94.3,4.5,0.6,0.6,0
E00071879,89.3,6.2,1.7,1.1,1.7
E00071880,97.4,1.7,0.4,0.4,0
E00071881,91,4.9,1.8,0.5,1.8
E00071882,93.5,2,3.1,1,0.3
E00071883,94.9,2.9,1,1.3,0
E00071884,83.6,3.8,3.1,8.9,0.7
E00071885,96.8,3.2,0,0,0
E00071886,90,5.7,3.6,0.7,0
E00071887,99.6,0.4,0,0,0
E00071888,96.7,2.3,0.5,0.5,0
E00071889,92.4,4.6,0.9,2.1,0
E00071890,89.1,6.3,3.6,0.6,0.3
E00071891,93.7,4.4,0.6,0.6,0.6
E00071892,89.6,6.6,1.4,2.4,0
E00071893,94.1,2.4,2.4,1.2,0
E00071894,94.1,3.1,2.2,0,0.7
