areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00071777,52.3,2.5,45.2
E00071778,53.6,6.8,39.6
E00071779,41.1,3.9,55
E00071785,45,6.5,48.5
E00071786,35.9,8.1,56
E00071787,46.6,5.2,48.2
E00071808,46.6,4.8,48.6
E00071811,48.9,6.6,44.5
E00071812,48.1,3.8,48.1
E00071813,53.4,5.3,41.3
E00071814,45.2,9,45.7
E00071815,50.6,9.7,39.7
E00071816,45.1,7,47.9
E00071817,56.1,2,41.9
E00071818,51.6,5.1,43.4
E00071827,16.2,1.2,82.6
E00071828,38.7,2.5,58.8
E00071829,55.8,5.2,39
E00071836,55.8,6.2,38
E00071840,52.1,4.3,43.6
E00071841,50,0,50
E00071842,55.2,2.9,41.9
E00071843,29.5,6.1,64.4
E00071844,52.7,2,45.4
E00071845,63.4,3.1,33.6
E00071846,55.3,2,42.7
E00071859,55.5,3.1,41.3
E00071860,55,3.8,41.3
E00071861,41.2,9.8,49
E00071862,53.3,2.2,44.4
E00071863,44.8,4.7,50.5
E00071864,51.6,5.8,42.6
E00071865,48.2,2.7,49.1
E00071866,45.4,4.6,50
E00071867,56.4,3.7,39.9
E00071868,58.2,2.8,39
E00071869,45.2,5.2,49.6
E00071870,48.6,2.3,49.1
E00071871,48.1,4.9,46.9
E00071872,61.2,1.4,37.3
E00071873,61.8,3.9,34.3
E00071874,55.9,0,44.1
E00071875,55.6,6.5,38
E00071876,62.6,2.5,35
E00071877,57.4,2.9,39.7
E00071878,55.4,2.6,42.1
E00071879,54.2,2.8,43
E00071880,57.5,2.9,39.6
E00071881,58.9,9.6,31.6
E00071882,64.3,2.8,32.9
E00071883,60.8,2.5,36.7
E00071884,55.2,2.6,42.2
E00071885,47.9,2.5,49.6
E00071886,59.1,3.7,37.2
E00071887,39.8,2.2,58
E00071888,48,2,50
E00071889,57.4,2,40.6
E00071890,54.2,4.8,41
E00071891,57.5,4.6,37.9
E00071892,47.7,2.6,49.7
E00071893,49.4,2.8,47.8
