geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00077348,30.3,31.8,28.8,9.1
E00077349,13.4,35.4,40.2,11
E00077350,28,46.2,17.4,8.3
E00077351,14.4,36.4,29.7,19.5
E00077352,27.1,53.5,17.1,2.3
E00077353,18,47.4,22.6,12
E00077354,9.4,32,40.6,18
E00077355,21.4,41.9,26.5,10.3
E00077356,21.7,41.1,30.2,7
E00077357,13.9,41.7,31.3,13
E00077359,7.5,39.8,35.3,17.3
E00077360,10.1,44.4,34.3,11.1
E00077361,12.6,47.1,23.5,16.8
E00077362,14.1,43.6,30.2,12.1
E00077363,19,47.6,22.2,11.1
E00077364,21.6,38.5,29.7,10.1
E00077365,30.4,39.9,24.1,5.7
E00077367,20,44.3,26.4,9.3
E00077368,9,45.5,33.8,11.7
E00077369,16.7,36.5,31,15.9
E00077370,9.4,42.4,38.1,10.1
E00077371,24.8,35.8,25.5,13.9
E00077372,21.3,43.3,26.8,8.7
E00077373,15.1,45.8,25.9,13.3
E00077374,15.6,42.2,23.7,18.5
E00077375,9.5,42.3,35,13.1
E00077376,22.1,38.9,23.7,15.3
E00077377,17.5,34.2,40.8,7.5
E00077378,23.5,45.5,22.7,8.3
E00077379,18.2,39.2,29.4,13.3
E00077380,14.7,59.6,22.8,2.9
E00077381,18,43.2,31.1,7.7
E00077382,7.7,43.8,37.7,10.8
E00077383,12,37,40.4,10.6
E00077384,29.6,36.3,22.2,11.9
E00077385,15.6,39.8,27.3,17.2
E00077386,16.1,40.6,29.4,14
E00077387,12.4,45.7,29.5,12.4
E00077388,32.8,32.8,23.4,10.9
E00077389,28.6,42.9,18.3,10.3
E00077390,20.1,43.1,25.7,11.1
E00077391,14.2,40.3,31.3,14.2
E00077392,26.9,41,22.4,9.7
E00077393,29.2,38.5,20.8,11.5
E00077394,42.6,34.4,18,4.9
E00077395,23.3,35.3,27.6,13.8
E00077396,29.5,43.4,21.3,5.7
E00077397,18.9,40.6,29.2,11.3
E00077398,30.8,42.1,18.7,8.4
E00077399,29.6,41.7,20.9,7.8
E00077400,18.3,40.5,31,10.3
E00077401,35.2,34.4,22.7,7.8
E00077402,18.9,32.6,37.1,11.4
E00077403,6.1,39.1,35.7,19.1
E00077404,29.6,42.4,24.8,3.2
E00077405,9,43.1,36.7,11.2
E00077406,21.3,35.2,25.4,18
E00077407,26.1,39.1,27,7.8
E00077408,17.7,43.4,29.2,9.7
E00077409,16.8,36.1,36.1,10.9
E00077410,13,43.5,31.3,12.2
E00077411,40.2,47.4,9.3,3.1
E00077412,9,43.8,33.3,13.9
E00077413,12.7,42.7,35.3,9.3
E00077414,11.8,46.2,28,14
E00077415,13.1,41.6,29.9,15.3
E00077417,5,58.3,30.8,5.8
E00077418,4,49.2,37.9,8.9
E00077419,14.3,42.1,31.7,11.9
E00077420,11.5,42.3,33.8,12.3
E00077421,5.5,32,43.8,18.8
E00077422,0,40,42.6,17.4
E00077423,8.9,43.1,37.4,10.6
E00077424,4.2,32.5,52.5,10.8
E00077425,0,33,47.7,19.3
E00077426,5.9,40.4,45.6,8.1
E00077427,14.5,43.9,31.3,10.3
E00077428,3.1,27.3,49.2,20.3
E00077429,8.2,33.6,37.7,20.5
E00077430,9.6,28.8,35.2,26.4
E00077431,11.7,37.9,36.6,13.8
E00077432,12.9,38.6,35.6,12.9
E00077433,14.6,41,37.5,6.9
E00077434,16.3,39.7,35.5,8.5
E00077435,16.5,54.7,28.1,0.7
E00077436,7.2,36,41.6,15.2
E00077438,8.8,38,41.6,11.7
E00077444,17.2,43.4,34.4,4.9
E00077445,21.9,51.9,20,6.3
E00077446,11.1,38.2,38.2,12.5
E00077447,15,40.2,26.8,18.1
E00077448,5.4,39.2,39.2,16.2
E00077449,8.3,41.3,39.7,10.7
E00077450,51.5,40.2,5.2,3.1
E00077451,12.8,43.3,34,9.9
E00077452,20.8,50,21.5,7.7
E00077453,7,40.6,42.2,10.2
E00077454,22.4,48.3,23.3,6
E00077455,10.2,33.6,43.8,12.5
E00077456,20.9,38.1,29.9,11.2
E00077457,19.8,38.9,33.6,7.6
E00077458,10.4,28,32.8,28.8
E00077459,19.9,45.2,26,8.9
E00077460,6,40.7,38,15.3
E00077461,13.6,38.4,35.2,12.8
E00077462,9.6,44.1,33.8,12.5
E00077463,10,41.3,37.3,11.3
E00077464,6.6,37.2,40.1,16.1
E00077465,4.8,41.1,38.7,15.3
E00077466,12.1,44.3,31.4,12.1
E00077467,7.5,35.1,40.3,17.2
E00077468,10.7,35.6,38.9,14.8
E00077469,9.3,38.1,37.3,15.3
E00077470,5.6,29,47.6,17.7
E00077471,13,27.6,42.3,17.1
E00077472,7,46.9,33.6,12.5
E00077473,6.1,42.6,38.3,13
E00077474,11.5,43.2,34.5,10.8
E00077475,25.3,56.2,16.5,2.1
E00077480,19.9,55.1,20.6,4.4
E00077502,6.5,30.9,39.6,23
E00077503,23.1,41.5,29.3,6.1
E00077504,24.4,42,26.9,6.7
E00077505,28.1,38.1,21.6,12.2
E00077506,10.7,33.9,35.7,19.6
E00077507,14.8,40,34.8,10.4
E00077508,14.5,41.9,33.1,10.5
E00077509,15.2,32.6,37.1,15.2
E00077510,2.8,33.6,44.1,19.6
E00077511,8.1,32.5,36.6,22.8
E00077512,9.1,43.4,35,12.6
E00077513,24.8,48,20.8,6.4
E00077514,11,33.1,33.9,22
E00077515,14.4,38.8,33.1,13.7
E00077516,13.6,38.6,32.6,15.2
E00077517,10.4,31.9,38.5,19.3
E00077518,13.5,32.5,37.3,16.7
E00077519,12.7,40.3,27.6,19.4
E00077520,16.6,40,33.1,10.3
E00077521,9.4,39.8,34.4,16.4
E00077522,11.7,40.6,39.1,8.6
E00077523,8.2,39.6,38.8,13.4
E00077524,18.4,45.8,26.9,9
E00077525,10,37.1,42.9,10
E00077526,16.9,46.4,26.8,9.8
E00077528,9.2,43.7,32.8,14.3
E00077529,12.8,32,39.2,16
E00077530,9.6,35.6,40.4,14.4
E00077531,11,45.7,33.1,10.2
E00077532,6.1,35.9,39.7,18.3
E00077533,13.1,45.3,29.9,11.7
E00077534,15.2,40.6,31.2,13
E00077535,16.8,39.8,31.1,12.4
E00077536,8.3,38.5,46.8,6.4
E00077538,26.6,64.5,8.9,0
E00077539,8.2,50.7,28.4,12.7
E00077540,13.9,32,41,13.1
E00077541,23.7,40.2,30.9,5.2
E00077542,9.7,41.1,37.9,11.3
E00077543,9.7,40.3,37.1,12.9
E00077544,5.7,30.3,49.2,14.8
E00077545,7.8,32.8,46.6,12.9
E00077546,4.2,37.5,40,18.3
E00077547,3.1,32.3,42.3,22.3
E00077548,10.7,43.5,31.3,14.5
E00077549,9,38.1,33.6,19.4
E00077550,2.1,25.5,42.6,29.8
E00077551,38,47.3,12.4,2.3
E00077552,29.5,43.9,20.5,6.1
E00077553,12.5,30.1,44.9,12.5
E00077554,17.5,47.4,25.8,9.3
E00077555,8.4,45,35.1,11.5
E00077556,17.5,40.1,28.2,14.1
E00077557,41.7,35.8,16.7,5.8
E00077558,31.8,46.3,18.4,3.5
E00077559,25.2,49.6,21.1,4.1
E00077560,36.2,31,25,7.8
E00077561,28.8,44,18.4,8.8
E00077562,13.4,39.5,34.5,12.6
E00077563,21.5,47.1,16.5,14.9
E00077564,24.8,44.4,23.1,7.7
E00077565,49.2,37.5,10,3.3
E00077566,30.3,43.9,19.7,6.1
E00077567,29.6,40,22.4,8
E00077568,25.3,48.5,18,8.2
E00077569,28.9,51.9,13.3,5.9
E00077570,12.6,40.2,37,10.2
E00077571,14.8,53,29.6,2.6
E00077574,17,43.3,25.8,13.9
E00077575,28.7,36,20.6,14.7
E00077582,13.9,34.4,35.8,15.9
E00077583,28,53.7,12.2,6.1
E00077584,15.9,47.7,23.2,13.2
E00077586,6.7,38.1,41,14.2
E00077587,21.6,38.8,27.6,12.1
E00077588,4.2,33.6,39.5,22.7
E00077594,13.6,41.4,35.8,9.3
E00077601,8.9,46.8,30.6,13.7
E00077602,11.3,58.3,20.9,9.6
E00077603,22,39.3,29.3,9.4
E00077604,8.4,58,23.7,9.9
E00077605,8.6,31.3,44.5,15.6
E00077606,12.2,34.4,37.4,16
E00077607,5.2,38.7,36.1,20
E00077608,6.9,48.1,35.9,9.2
E00077609,10.1,38.7,34.5,16.8
E00077610,10.7,51.2,28.9,9.1
E00077611,12,36.8,33.1,18
E00077612,6.4,50.5,36.7,6.4
E00077613,5.4,53.1,33.8,7.7
E00077614,14.5,46.8,30.6,8.1
E00077615,8.8,44.8,36,10.4
E00077616,3.2,45.6,34.4,16.8
E00077617,5.6,49.6,37.6,7.2
E00077618,9.1,48.5,32.6,9.8
E00077619,16.8,44,28,11.2
E00077620,11.6,48.3,30.6,9.5
E00077621,9.3,49.3,32.9,8.6
E00077622,31.1,50.5,14.6,3.9
E00077623,7.9,48.5,32.7,10.9
E00077624,9.3,56.6,25.6,8.5
E00077625,11.6,42.6,34.9,10.9
E00077626,11.8,40.9,29.9,17.3
E00077627,11.1,38.5,35.9,14.5
E00077628,0.9,24.8,56.4,17.9
E00077629,15.1,42.9,35.3,6.7
E00077630,29.4,39.4,22.5,8.7
E00077631,33.8,40.3,20.9,5
E00077632,14.6,46.8,28.5,10.1
E00077633,40.3,46,10.1,3.6
E00077634,15.3,33.3,37.5,13.9
E00077635,27.5,49.7,17.4,5.4
E00077636,20.6,45.1,24.6,9.7
E00077637,15,55,24.3,5.7
E00077638,23.9,41.3,23.2,11.6
E00077639,22.1,59.8,14.8,3.3
E00077640,6.3,37.3,35.7,20.6
E00077641,22.9,39.7,26.7,10.7
E00077642,11.3,43.5,33.9,11.3
E00077643,9.4,44.9,35.4,10.2
E00077644,24.6,36.9,26.2,12.3
E00077645,5.1,37.5,47.1,10.3
E00077646,16,42.3,34.4,7.4
E00077647,15.5,43.9,32.3,8.4
E00077648,29,45.8,18.3,6.9
E00077649,6.8,32.5,37.6,23.1
E00077650,11.6,39.7,29.8,19
E00077651,9.2,43.9,34.1,12.7
E00077652,16,42,26.1,16
E00077653,2.6,20.9,50.4,26.1
E00077654,14.4,40.9,28,16.7
E00077655,15.2,43,30.4,11.4
E00077656,17.2,30.5,23.4,28.9
E00077657,24.1,37.5,28.6,9.8
E00077658,11.7,40.9,32.8,14.6
E00077659,17.1,42.6,27.1,13.2
E00077660,39.5,36,17.5,7
E00077728,15.9,44.7,29.5,9.8
E00077729,21.9,40.6,24.4,13.1
E00077730,35.7,44.1,14.1,6.1
E00077731,16.7,52.8,20.8,9.7
E00077732,37,38.4,17.1,7.5
E00077733,19.9,48.7,17.3,14.1
E00077734,10.9,42.6,30.2,16.3
E00077735,19.9,39.7,24.8,15.6
E00077736,16,43.5,27.5,13
E00077737,22.9,41,22.9,13.3
E00077738,20.5,44.9,27.6,7.1
E00077739,19.3,43.7,31.1,5.9
E00077740,16.5,40.9,37.4,5.2
E00077741,15.3,46.7,29.9,8
E00077743,35,40,18.3,6.7
E00077744,9.2,36.9,43.1,10.8
E00077745,17.7,52.3,22.3,7.7
E00077746,18.2,38,35,8.8
E00077747,17,32.1,35.7,15.2
E00077748,31.8,34.8,22.7,10.6
E00077749,15.6,38.5,38.5,7.4
E00077750,15.4,44.1,27.2,13.2
E00077751,16.7,43.9,29.5,9.8
E00077752,14.2,42.6,32.9,10.3
E00077753,12.2,40.3,23.7,23.7
E00077754,16.1,38.7,29.2,16.1
E00077755,28,43.9,22,6.1
E00077756,18.8,34.9,30.9,15.4
E00077757,17.8,38.5,33.3,10.4
E00077758,20.9,41.8,25.5,11.8
E00077759,20.2,45,28.7,6.2
E00077760,9.4,39.6,35.2,15.7
E00077761,7.4,32.4,46.3,13.9
E00077762,23.3,48.3,21.7,6.7
E00077763,14.6,41.5,32.3,11.5
E00077764,5.9,43.7,34.8,15.6
E00077765,8.4,37.7,31.2,22.7
E00077766,10.6,46.1,33.3,9.9
E00077767,10.6,37.2,30.1,22.1
E00077768,14.2,47.2,29.9,8.7
E00077769,10.8,42.4,38.1,8.6
E00077770,10.9,64.2,20.4,4.4
E00077771,12.1,51.5,30.3,6.1
E00077772,8.8,53.6,25.6,12
E00077773,14.4,38.4,31.2,16
E00077774,17.1,41.1,25.6,16.3
E00077775,45.2,41.3,12.9,0.6
E00077776,15.9,47.6,29.4,7.1
E00077777,16.1,44.1,26.3,13.6
E00077778,17,36.1,32.7,14.3
E00077779,17,36.3,31.1,15.6
E00077780,11,41.7,37,10.2
E00077781,10.3,50,31.6,8.1
E00077783,18.3,27.5,37.4,16.8
E00077784,11.8,36.1,32.8,19.3
E00077785,14.3,40,32.4,13.3
E00077786,15.3,43.5,29,12.2
E00077787,8.1,47.2,28.5,16.3
E00077788,20.4,38.1,26.5,15
E00077789,20.3,40.5,28.4,10.8
E00077790,21.7,39.1,28.7,10.4
E00077791,12.6,40.5,36.9,9.9
E00077792,16,45.8,27.5,10.7
E00077793,9.9,40.5,33.6,16
E00077803,28.2,39.3,21.4,11.1
E00077804,7.1,39.4,32.3,21.3
E00077805,12.9,35.6,36.4,15.2
E00077806,12.5,38.3,38.3,10.8
E00077807,12.5,41.3,34.6,11.5
E00077808,13.2,40.3,33.3,13.2
E00077809,13.4,57.5,26,3.1
E00077811,8.7,52.2,27,12.2
E00077838,5.6,20.6,32.5,41.3
E00077839,7.4,23.5,52.9,16.2
E00077840,6,32.1,39.6,22.4
E00077841,11.7,28.9,45.3,14.1
E00077842,35.3,51.2,10.6,2.9
E00077843,17.6,38.7,31.7,12
E00077844,5.5,26.8,46.5,21.3
E00077845,4.8,23.3,52.1,19.9
E00077846,15.6,38.5,33.9,11.9
E00077847,7.8,27.9,41.9,22.5
E00077848,12.9,37.9,31.5,17.7
E00077849,5.6,26.2,52.4,15.9
E00077850,6,38.1,40.3,15.7
E00077851,5.3,37.1,46.2,11.4
E00077852,12,26.4,48.8,12.8
