areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00007029,11.9,21.7,66.4
E00007030,11.2,19.8,69
E00007032,10.7,34.8,54.5
E00118415,8.1,22.1,69.9
E00118431,4.9,9.9,85.2
E00118436,5.9,24.6,69.5
E00118437,4.5,18.8,76.8
E00118439,6.4,25.5,68.2
E00118440,3.8,15.9,80.3
E00118443,3.5,24.8,71.6
E00118446,2.5,20.2,77.3
E00118447,5.7,25.5,68.8
E00118452,5.6,25.6,68.8
E00119717,11.3,24.6,64.1
E00119718,11.6,19,69.4
E00119722,2.6,54.8,42.6
E00119724,7.8,19.4,72.9
E00119725,8.6,32.9,58.6
E00119726,9.6,39.5,50.9
E00119727,4.3,28.7,67
E00119728,1.6,27.6,70.7
E00119729,11.4,17.4,71.2
E00119731,3.2,20.2,76.6
E00119732,2.6,40.5,56.9
E00119733,8.9,20.2,71
E00119734,0,33.6,66.4
E00119735,4.1,27.4,68.5
E00119736,7.5,25.4,67.2
E00119737,3.2,41.3,55.6
E00119738,4.7,32,63.3
E00121399,1.2,34.5,64.2
E00121403,10,15,75
E00121593,10.7,15.6,73.8
E00121594,4.8,18.4,76.8
E00121595,9.4,23.9,66.7
E00121596,4.4,14.1,81.5
E00121597,10.2,25.8,64.1
E00121598,5.9,12.5,81.6
E00121599,8.9,9.6,81.5
E00121600,2.2,20.9,76.9
E00121601,11,27.5,61.5
E00121602,6.3,23.1,70.6
E00121603,5.7,45.5,48.9
E00121604,5.1,17.6,77.2
E00121605,11.7,18,70.3
E00121606,11.1,34.2,54.7
E00121607,5.5,46.4,48.2
E00121608,4.5,14.5,80.9
E00121609,6.7,21.7,71.7
