areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00007029,93.2,6.8,0
E00007030,94.1,4.9,1
E00007032,92.5,3.6,4
E00118415,95.3,4.7,0
E00118431,96.9,1.9,1.2
E00118436,96.2,3.8,0
E00118437,98.4,1.3,0.3
E00118439,92.7,6.6,0.7
E00118440,95.1,3.5,1.4
E00118443,98.6,1.4,0
E00118446,94.8,3.8,1.4
E00118447,97.3,2.1,0.6
E00118452,96.4,3,0.6
E00119717,88.1,10,1.9
E00119718,90,8.5,1.5
E00119722,93.3,5.3,1.4
E00119724,95,4.1,0.9
E00119725,91.5,6.5,2.1
E00119726,94.9,3.9,1.2
E00119727,91.3,7.8,0.9
E00119728,98.6,1.4,0
E00119729,89,9.6,1.4
E00119731,95.3,4.4,0.3
E00119732,94.3,4.8,0.9
E00119733,95.8,3.9,0.3
E00119734,94,5.6,0.4
E00119735,90.2,9,0.8
E00119736,88.3,9.9,1.8
E00119737,92.2,6.7,1.1
E00119738,91.2,5.4,3.4
E00121399,96.2,3.8,0
E00121403,84.8,15.2,0
E00121593,95.2,4.2,0.6
E00121594,97.3,2.7,0
E00121595,97.2,2.5,0.3
E00121596,98.3,1.7,0
E00121597,96.2,3.5,0.3
E00121598,97.1,2.6,0.3
E00121599,97.4,2.6,0
E00121600,99.7,0.3,0
E00121601,93,4.7,2.3
E00121602,98.8,1.2,0
E00121603,87.3,10.8,1.9
E00121604,98.2,1.5,0.3
E00121605,91.5,7.1,1.4
E00121606,95.2,4.8,0
E00121607,96.8,2.3,0.9
E00121608,98.3,1.7,0
E00121609,94.7,5,0.3
