areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00007029,8.2,1.4,3,79.7,7.7
E00007030,4,2,5.7,79.8,8.4
E00007032,5.1,0.8,6.6,78.9,8.6
E00118415,9.7,0,2.3,84.2,3.8
E00118431,9.2,4.5,2.6,79.1,4.7
E00118436,4,2.7,2.1,85,6.1
E00118437,2.2,1.9,4.5,89.2,2.2
E00118439,2.8,1,4.2,89.9,2.1
E00118440,6,1.1,3.5,81.2,8.2
E00118443,3.4,4.5,4.5,85.4,2.2
E00118446,5.7,2,2.4,86.1,3.7
E00118447,1.5,2.1,3,86.9,6.5
E00118452,1.5,0.9,1.2,88.5,8
E00119717,17.3,4.6,3.8,69.5,4.9
E00119718,9.5,8.3,9.5,70,2.7
E00119722,6,6,6,78.6,3.3
E00119724,9.5,2.4,4,78.9,5.2
E00119725,10.8,5.2,6.4,74.1,3.5
E00119726,8.4,1.1,2.7,85.1,2.7
E00119727,5.6,5,2.7,84.4,2.4
E00119728,8.8,2,4.1,82.1,3
E00119729,8.2,6.8,2.7,78.7,3.6
E00119731,8,4,1.9,84.2,1.9
E00119732,7.8,3,1.3,85.3,2.6
E00119733,7.2,2.5,2.8,83.6,3.8
E00119734,9.5,1.9,1.5,83.3,3.8
E00119735,5.1,7.3,3.5,82.4,1.6
E00119736,3,8.6,9.1,75.1,4.1
E00119737,5.5,7.6,1.5,77.8,7.6
E00119738,5.6,2.3,4.3,83,4.9
E00121399,2.5,2,2.8,89.6,3.1
E00121403,14.2,6.5,8.9,70.3,0
E00121593,4.1,1.5,2.6,85.4,6.4
E00121594,0.6,6.6,2.7,86.4,3.6
E00121595,2.1,3.3,2.7,88.3,3.6
E00121596,5.9,3.7,4.2,80.6,5.6
E00121597,5.5,1.2,1.2,88.3,3.7
E00121598,10.5,2.8,4.8,79.3,2.6
E00121599,8.6,1.5,4.3,83.6,2
E00121600,5.4,6.3,3.1,83.2,2
E00121601,8.5,3.6,1.6,81.4,4.9
E00121602,4.3,0,1.7,86,8
E00121603,6.1,8.2,6.1,72.8,6.7
E00121604,2.9,2.3,4.3,82.9,7.7
E00121605,5.9,13.6,5.1,71,4.5
E00121606,3.5,5.1,0,89.8,1.6
E00121607,3.5,0,3.5,88.9,4
E00121608,2.2,3.8,4.7,89.3,0
E00121609,6.6,2,0.7,88.1,2.6
