areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00007029,81.7,18.3
E00007030,82.6,17.4
E00007032,84.9,15.1
E00118415,89.5,10.5
E00118431,89.2,10.8
E00118436,88.8,11.2
E00118437,91.4,8.6
E00118439,86.6,13.4
E00118440,90.5,9.5
E00118443,90.7,9.3
E00118446,84.1,15.9
E00118447,90.5,9.5
E00118452,89.7,10.3
E00119717,69.1,30.9
E00119718,78.3,21.7
E00119722,79.1,20.9
E00119724,86.4,13.6
E00119725,77.3,22.7
E00119726,82.7,17.3
E00119727,81.6,18.4
E00119728,86.7,13.3
E00119729,78.7,21.3
E00119731,87.6,12.4
E00119732,85.3,14.7
E00119733,78.2,21.8
E00119734,86.2,13.8
E00119735,80.3,19.7
E00119736,80.7,19.3
E00119737,78.5,21.5
E00119738,83.7,16.3
E00121399,88.9,11.1
E00121403,72.1,27.9
E00121593,83.9,16.1
E00121594,88.2,11.8
E00121595,88,12
E00121596,86.8,13.2
E00121597,83.1,16.9
E00121598,84.1,15.9
E00121599,88.3,11.7
E00121600,88.3,11.7
E00121601,82.7,17.3
E00121602,89.5,10.5
E00121603,77.4,22.6
E00121604,89.1,10.9
E00121605,76,24
E00121606,87,13
E00121607,91.1,8.9
E00121608,94.8,5.2
E00121609,86.4,13.6
