areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00007029,82.4,15.9,1.1,0.3,0.3
E00007030,83.4,14.2,1,0.3,1
E00007032,84.9,11.6,0.8,1.9,0.8
E00118415,89.5,10.2,0,0.3,0
E00118431,89,10.3,0.5,0,0.2
E00118436,89,9.1,1.3,0.2,0.4
E00118437,91.7,7,0.3,0,1
E00118439,86.6,9.9,2.8,0.4,0.4
E00118440,90.5,7.1,0.8,0.5,1.1
E00118443,90.2,9.3,0.6,0,0
E00118446,85.5,11.4,2.4,0.7,0
E00118447,90.5,8.3,1.2,0,0
E00118452,90.2,8,0.6,0.9,0.3
E00119717,69.3,19.4,6.5,2.4,2.4
E00119718,78.3,16.6,0.9,3,1.2
E00119722,79.1,17.2,2.3,0.9,0.5
E00119724,85.9,12.3,1.2,0,0.6
E00119725,76.9,18.2,2,1.2,1.7
E00119726,82.4,11.1,3.8,2.3,0.4
E00119727,81.8,12.9,0.9,2.6,1.8
E00119728,85.8,11.5,2,0,0.7
E00119729,79.1,14.9,1.1,2.7,2.2
E00119731,87.3,10.5,0.6,0.6,0.9
E00119732,84.6,14.5,0,0.9,0
E00119733,78.2,15.8,1.9,1.3,2.8
E00119734,85.5,11.8,1.9,0.4,0.4
E00119735,79.8,15.9,3,1.1,0.3
E00119736,80.9,13.5,3,1.9,0.6
E00119737,79.1,16.5,1.8,2.6,0
E00119738,84.3,11.5,2.3,2,0
E00121399,89.1,9.2,0.8,0.8,0
E00121403,71.8,5.6,6.5,3.6,12.5
E00121593,83.4,11.6,1.7,1.7,1.5
E00121594,88.5,11.2,0.3,0,0
E00121595,88,10.5,0.6,0,0.9
E00121596,87.1,12.1,0.6,0.3,0
E00121597,83.1,13.2,1.2,1.5,0.9
E00121598,84.1,13.6,1.5,0.3,0.5
E00121599,87.9,11.9,0,0.3,0
E00121600,88.3,10,0.9,0.3,0.6
E00121601,82.2,12.2,0.7,3,2
E00121602,89.5,9.4,0.6,0,0.6
E00121603,76.8,14.7,3.5,2.9,2.1
E00121604,89.1,10.1,0.9,0,0
E00121605,75.8,18.4,4.5,0.5,0.8
E00121606,87,11,1.6,0,0.4
E00121607,91.1,8,0,0.4,0.4
E00121608,94.5,5.2,0,0.3,0
E00121609,86.1,10.6,2,0,1.3
