areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00007029,22,35.5,23.4,19.1
E00007030,18.6,36.4,22.9,22
E00007032,35.1,36,11.4,17.5
E00118415,22.5,22.5,20.3,34.8
E00118431,9.7,30.6,27.8,31.9
E00118436,24.6,34.8,16,24.6
E00118437,18.3,28.7,20.9,32.2
E00118439,23.6,33.6,12.7,30
E00118440,16.3,32.6,17.8,33.3
E00118443,25,30.7,18.6,25.7
E00118446,20.7,41.4,19,19
E00118447,25.2,41,11.5,22.3
E00118452,26,24.4,17.3,32.3
E00119717,23.7,27.3,23,25.9
E00119718,18.5,35.5,15.3,30.6
E00119722,53.4,23.7,8.5,14.4
E00119724,20.2,34.1,23.3,22.5
E00119725,33.1,31.1,15.9,19.9
E00119726,39.1,30.4,13,17.4
E00119727,27.8,40,14.8,17.4
E00119728,27.4,36.3,15.3,21
E00119729,17.7,33.8,15.4,33.1
E00119731,20.3,30.9,21.1,27.6
E00119732,39.8,32.2,19.5,8.5
E00119733,19.7,34.6,26,19.7
E00119734,34.4,35.2,15.6,14.8
E00119735,27.9,25.2,20.4,26.5
E00119736,25,26.5,20.6,27.9
E00119737,43.2,24,20.8,12
E00119738,31.5,30.8,16.9,20.8
E00121399,33.3,31.5,21.8,13.3
E00121403,14.6,46.3,19.5,19.5
E00121593,15.7,31.4,19.8,33.1
E00121594,18.4,38.4,14.4,28.8
E00121595,22.8,39,16.9,21.3
E00121596,15,38.6,17.3,29.1
E00121597,25.4,29.2,17.7,27.7
E00121598,12.2,33.1,20.9,33.8
E00121599,9.6,35.6,21.5,33.3
E00121600,19.4,38,13.2,29.5
E00121601,26.1,28.7,21.7,23.5
E00121602,23.4,36.2,17.7,22.7
E00121603,45.2,29.4,14.7,10.7
E00121604,17.6,41.2,16.2,25
E00121605,17.7,39.2,14.6,28.5
E00121606,34.2,36.8,13.7,15.4
E00121607,45.5,30.4,6.3,17.9
E00121608,14.5,30.9,25.5,29.1
E00121609,22.5,40.8,13.3,23.3
