areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00053355,62.7,2.3,35
E00053390,52.8,0.9,46.3
E00053394,64.5,1.8,33.8
E00053395,56,2.4,41.5
E00053396,64.7,1.1,34.2
E00053905,65.8,2.3,32
E00054305,62.4,0.9,36.7
E00054306,61,2.8,36.3
E00054307,54.7,3.1,42.2
E00054309,55.3,4.3,40.5
E00054310,52.9,4.5,42.6
E00054311,53.2,2.3,44.5
E00054312,56.3,2.7,41
E00054313,52.8,2.5,44.7
E00054315,50.3,1.6,48.1
E00054317,60.5,1.8,37.6
E00054318,47.3,1.3,51.3
E00054319,59,3,38.1
E00054320,56.4,0.8,42.9
E00054321,63,4,33
E00054322,66.8,1.7,31.5
E00054323,59.1,3.4,37.4
E00054324,66.7,3.6,29.7
E00054325,74.8,0.4,24.8
E00054326,69.6,0.4,30
E00054327,54.6,1.2,44.2
E00054328,69.3,3.4,27.4
E00054329,44.1,0.4,55.6
E00054331,57.2,2.3,40.5
E00054332,66.8,4,29.2
E00054333,68.5,1.6,29.9
E00054334,49.8,2.2,48
E00054335,47,0,53
E00054336,51.2,1.3,47.5
E00054337,57.9,1.4,40.7
E00054338,59.8,2.5,37.7
E00054339,58.3,0.4,41.3
E00054340,47.4,1.3,51.3
E00054341,62.4,3.3,34.3
E00054342,66.7,2,31.4
E00056750,63.6,1.9,34.5
E00056751,63.3,3.3,33.3
E00056752,65,1.3,33.8
E00056753,35.4,4.2,60.4
E00056754,71,2.1,27
E00056755,62.6,3.8,33.6
E00056756,58.9,7.1,34
E00056757,71.5,1.2,27.3
E00056758,76,1.5,22.6
E00056759,72.3,2.9,24.8
E00056760,68.4,3.6,28
E00056761,68.3,4.6,27.1
E00056762,64.1,2,33.9
E00056763,62.8,0.4,36.8
E00056764,57.1,1.1,41.8
E00056765,59.6,0.4,40.1
E00056766,59.9,2.1,38
E00056767,48.7,0.4,50.9
E00056768,65.4,2.4,32.2
E00056769,62.3,4.2,33.5
E00056770,54.7,4.5,40.8
E00056771,59,2.6,38.5
E00056772,72.6,2.1,25.3
E00056773,69.2,1.7,29.2
E00056775,66.1,0.4,33.5
E00056776,44.6,2,53.4
E00056777,66.1,1.8,32.1
E00056778,50.5,3.1,46.4
E00056779,57,1,42
E00056780,45.8,2.6,51.6
E00056781,62.1,2,35.9
E00056782,55.3,1.5,43.3
E00056783,67.8,5.2,27
E00056784,71.4,1.5,27.2
E00056787,57.2,2.3,40.5
E00056788,57.1,3.4,39.5
E00056789,42.9,1.2,55.9
E00056790,57.9,1.8,40.4
E00056792,64.3,4.6,31.1
E00056793,63.6,0.4,36
E00056794,54.3,1.3,44.4
E00056795,53.5,3.5,43.1
E00056796,58.2,5.2,36.6
E00056797,66.5,1,32.5
E00056798,52.6,1,46.4
E00056799,54.4,4.8,40.8
E00056800,35.2,0.9,63.9
E00056801,60,1.9,38.1
E00056802,58,2.6,39.4
E00056803,57.5,2.2,40.4
E00056804,64.1,2.3,33.6
E00056805,54.3,3.9,41.8
E00056806,45.1,3.7,51.2
E00056807,59.5,2.7,37.7
E00056808,53.4,2.9,43.6
E00056809,55.3,3.5,41.2
E00056810,69.3,2.8,27.8
E00056811,56.4,0.7,42.9
E00056812,56.1,3.3,40.7
E00056813,62.1,0,37.9
E00056814,63.8,2.3,33.8
E00056815,76.1,3.4,20.6
E00056816,49.2,0,50.8
E00056817,52.2,1.9,45.9
E00056818,68,3,29
E00056819,53.5,4.9,41.7
E00056820,51.6,2.7,45.7
E00056821,58.2,2.2,39.6
E00056822,65.7,3.1,31.1
E00056823,58.5,3.6,37.8
E00056825,48.6,0.4,51.1
E00056827,62.7,3.6,33.7
E00056828,68.8,0.6,30.6
E00056829,66.1,1.4,32.6
E00056830,53.3,9.8,36.9
E00056831,57.6,2,40.4
E00056832,69.3,0.4,30.2
E00056833,70.1,6.2,23.7
E00056834,65.5,2.9,31.6
E00056835,61.5,1.9,36.6
E00056836,64.6,2.9,32.5
E00056837,61.4,0.5,38.1
E00057334,62,2,36
E00057335,48.1,1.4,50.5
E00057336,61.5,1.6,36.9
E00057337,61.5,0.4,38.1
E00057338,47.3,2.2,50.4
E00057339,57.4,1.9,40.7
E00057342,55.2,2.5,42.2
E00057343,67.4,3.2,29.4
E00057349,48.2,0.4,51.4
E00057350,53.6,0.5,45.9
E00057351,49.7,6.7,43.6
E00057352,52,0,48
E00057353,69.8,2.8,27.4
E00057354,66.7,1.7,31.6
E00057355,67.5,1.2,31.3
E00057356,44.6,5.4,50
E00057357,46.9,11.1,42
E00057358,50,0,50
E00057359,60.3,1.5,38.1
E00057361,58.6,0.4,41
E00057362,61.5,1.7,36.8
E00057363,35.9,7.2,56.9
E00057364,43.9,5.8,50.3
E00057365,49.1,1.2,49.7
E00057366,39.5,2.4,58
E00057367,63.8,2.1,34.2
E00057368,52.8,2.8,44.3
E00057369,31.3,1.7,67
E00057370,52.4,5.6,42
E00057372,47.6,3,49.4
E00057374,55.8,2.1,42.1
E00057375,56.4,1.1,42.5
E00057376,52.6,1.6,45.8
E00057378,51.9,0.4,47.7
E00057379,63.3,1.5,35.2
E00057380,64.2,3,32.8
E00057384,57.6,2.2,40.3
E00057713,54.9,2.1,43
E00058304,51.3,4.2,44.5
