areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00053355,15.2,46.4,20,18.4
E00053390,31.7,41.5,9.8,17.1
E00053394,26.8,39,17.9,16.3
E00053395,15.3,39.8,23.7,21.2
E00053396,32.4,42.3,10.6,14.8
E00053905,36.3,39.5,7.3,16.9
E00054305,12.8,42.2,16.5,28.4
E00054306,12,45.6,15.2,27.2
E00054307,32.2,52.6,5.3,9.9
E00054309,17.5,43.5,15.6,23.4
E00054310,44.9,29,16.7,9.4
E00054311,22.2,36.1,23.1,18.5
E00054312,13.5,45.2,19.8,21.4
E00054313,33.7,38.3,17.1,10.9
E00054315,31.5,34.5,16.7,17.3
E00054317,32,32.7,12.7,22.7
E00054318,44.1,33.1,11,11.8
E00054319,30,34.3,14.3,21.4
E00054320,28.6,40.1,15,16.3
E00054321,26.6,35,14.7,23.8
E00054322,22.1,38.5,21.3,18
E00054323,36.6,39.8,11.4,12.2
E00054324,15.1,35.7,25.4,23.8
E00054325,26.2,31,21.4,21.4
E00054326,32.9,32.9,18.9,15.4
E00054327,21.8,39.5,20.2,18.5
E00054328,41.8,26.1,17.9,14.1
E00054329,38.6,44.7,10.6,6.1
E00054331,48.2,25.5,12.4,13.9
E00054332,18.3,19.8,24.6,37.3
E00054333,33.3,32.7,16.3,17.7
E00054334,37.3,29.4,14.3,19
E00054335,41.8,38.5,7.4,12.3
E00054336,19.3,49.3,14,17.3
E00054337,13.5,39.6,19.8,27
E00054338,21.1,35.8,17.1,26
E00054339,18.9,36,16.2,28.8
E00054340,12.8,50.5,11,25.7
E00054341,31,30,16,23
E00054342,21.6,51,7.8,19.6
E00056750,40.6,25.9,14.7,18.9
E00056751,18.9,38.7,16.2,26.1
E00056752,33.9,43.9,11.3,10.9
E00056753,63.8,27.6,5.9,2.6
E00056754,35,46.4,9.3,9.3
E00056755,35.7,38.9,14.6,10.8
E00056756,19.7,39.4,23.6,17.3
E00056757,17.7,48.2,15.5,18.6
E00056758,16.3,29.4,23.1,31.3
E00056759,20.8,35.8,16,27.4
E00056760,19.5,41.6,19.5,19.5
E00056761,31.2,36.8,13.6,18.4
E00056762,22.7,32.4,20,24.9
E00056763,27.7,30.7,18.2,23.4
E00056764,15.7,45.5,20.9,17.9
E00056765,30.5,41.1,9.3,19.2
E00056766,48.9,26.6,9.8,14.7
E00056767,27.6,48.8,15.4,8.1
E00056768,19.6,32,26.8,21.6
E00056769,20.7,37.2,16.5,25.6
E00056770,22.9,39.7,16,21.4
E00056771,31.3,45.8,13.7,9.2
E00056772,21.3,33.9,19.9,24.9
E00056773,16,46.2,17.6,20.2
E00056775,21.8,43.7,22.7,11.8
E00056776,43.1,35,12.4,9.5
E00056777,31.7,39,19.5,9.8
E00056778,17.4,47.8,15.2,19.6
E00056779,18.8,42.6,21.8,16.8
E00056780,23.5,55.6,6.2,14.8
E00056781,22.6,39.4,16.1,21.9
E00056782,29.4,41.9,12.5,16.2
E00056783,28.1,33.1,17.4,21.5
E00056784,36.3,38.7,10.5,14.5
E00056787,27.5,38.5,14.3,19.8
E00056788,31.8,31.8,9.8,26.5
E00056789,46.4,24.5,14.1,15.1
E00056790,29.3,38.8,18.1,13.8
E00056792,19.8,32.8,26.7,20.6
E00056793,18.3,41.3,15.1,25.4
E00056794,14.5,42.7,10.9,31.8
