areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00053355,97.6,0,2.4,0
E00053390,97.6,0.8,0,1.6
E00053394,94.3,2.4,0,3.3
E00053395,97.4,2.6,0,0
E00053396,97.3,1.4,0.7,0.7
E00053905,100,0,0,0
E00054305,98.1,1,1,0
E00054306,100,0,0,0
E00054307,99.3,0.7,0,0
E00054309,99.4,0,0,0.6
E00054310,99.3,0.7,0,0
E00054311,98.2,0.9,0,0.9
E00054312,99.2,0.8,0,0
E00054313,99.4,0.6,0,0
E00054315,98.2,0.6,0.6,0.6
E00054317,98,2,0,0
E00054318,99.3,0.7,0,0
E00054319,100,0,0,0
E00054320,99.3,0,0.7,0
E00054321,95.8,4.2,0,0
E00054322,96.7,3.3,0,0
E00054323,95.9,2.5,0,1.7
E00054324,99.2,0.8,0,0
E00054325,95.2,4,0,0.8
E00054326,99.3,0,0.7,0
E00054327,98.4,0.8,0.8,0
E00054328,98.9,0.5,0.5,0
E00054329,97.7,0,0.8,1.5
E00054331,95.7,0.7,1.4,2.2
E00054332,98.4,0,0,1.6
E00054333,97.2,1.4,1.4,0
E00054334,99.2,0.8,0,0
E00054335,95.1,1.6,0.8,2.5
E00054336,99.3,0.7,0,0
E00054337,100,0,0,0
E00054338,97.6,1.6,0,0.8
E00054339,100,0,0,0
E00054340,98.2,1.8,0,0
E00054341,99,1,0,0
E00054342,100,0,0,0
E00056750,95.8,0,1.4,2.8
E00056751,99.1,0.9,0,0
E00056752,92.4,6.3,0.9,0.4
E00056753,96.7,0.7,0.7,2
E00056754,98.6,0.7,0.7,0
E00056755,98.7,0.6,0,0.6
E00056756,97.7,0.8,1.6,0
E00056757,97.7,1.8,0,0.5
E00056758,98.8,0.6,0.6,0
E00056759,100,0,0,0
E00056760,95.7,3.5,0,0.9
E00056761,96.8,1.6,0,1.6
E00056762,95.1,4.9,0,0
E00056763,99.3,0,0,0.7
E00056764,96.2,2.3,0,1.5
E00056765,98.7,0.7,0.7,0
E00056766,95.7,2.2,0.5,1.6
E00056767,99.2,0,0,0.8
E00056768,99.4,0.6,0,0
E00056769,98.3,1.7,0,0
E00056770,96.1,3.1,0,0.8
E00056771,97.7,0.8,0,1.5
E00056772,94.6,3.6,0.4,1.3
E00056773,98.3,0.8,0,0.8
E00056775,98.3,0.8,0,0.8
E00056776,97.8,0,0.7,1.5
E00056777,100,0,0,0
E00056778,100,0,0,0
E00056779,98.5,0.5,0,1
E00056780,98.8,1.2,0,0
E00056781,97.8,1.5,0.7,0
E00056782,99.3,0.7,0,0
E00056783,100,0,0,0
E00056784,95.1,3.3,0,1.6
E00056787,93.3,0,3.3,3.3
E00056788,94.8,1.5,0,3.7
E00056789,98.9,0.5,0,0.5
E00056790,98.4,0.5,1.1,0
E00056792,92.2,3.9,0.8,3.1
E00056793,98.4,0,0,1.6
E00056794,99.1,0.9,0,0
E00056795,98.5,0.8,0,0.8
E00056796,93.9,2.6,0,3.5
