areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00053355,5.8,1.6,1.3,90.3,1
E00053390,5.7,0,0.4,94,0
E00053394,3.9,1.1,3.9,90.8,0.4
E00053395,2.7,0.3,0.7,96.3,0
E00053396,4.1,0,2.2,91.1,2.5
E00053905,0.8,0.8,0,98,0.4
E00054305,2.5,0,0,97.5,0
E00054306,1.2,1.6,2.2,94.7,0.3
E00054307,0,0.3,2.4,97.3,0
E00054309,2.6,0,0.3,96.6,0.5
E00054310,0.4,0,0.4,99.2,0
E00054311,0.4,0.4,2.3,96.6,0.4
E00054312,2.2,0,4,93.8,0
E00054313,0.5,1.4,2.7,95.4,0
E00054315,1.6,0.3,1.6,96.5,0
E00054317,3.2,0.3,0.3,95.9,0.3
E00054318,1.5,0,0.4,98.1,0
E00054319,2.2,0,1.2,96.3,0.3
E00054320,0.6,0,0.9,97.8,0.6
E00054321,0.9,0.9,1.4,96.2,0.6
E00054322,0.3,0.3,2,94.9,2.4
E00054323,0.4,0.4,0.4,98.4,0.4
E00054324,0,0.3,2.1,96.1,1.5
E00054325,2.6,0,1.6,95.4,0.3
E00054326,0.6,0.3,0.9,98.1,0
E00054327,1.7,0,0,98.3,0
E00054328,0.3,0.8,2.3,96.1,0.5
E00054329,0.7,0,1.1,97.5,0.7
E00054331,3.3,0,1.8,94.8,0
E00054332,1.3,0.5,0.5,97.6,0
E00054333,1.6,0.3,0.6,97.4,0
E00054334,1.8,0,3.2,95,0
E00054335,2.5,0.8,4.9,91.8,0
E00054336,0.3,0.9,0.6,98,0.3
E00054337,3.4,0,1.4,95.2,0
E00054338,0.6,0,1.9,97.4,0
E00054339,1.4,0,2,96.2,0.3
E00054340,3.1,2,1.4,93.5,0
E00054341,3.4,1.3,0.4,95,0
E00054342,0,0.9,0.9,98.3,0
E00056750,1,1,1.9,94.2,1.9
E00056751,3.9,0.4,0.4,93.3,2.1
E00056752,3.5,0,1.7,94.8,0
E00056753,1.8,2.2,0,95.6,0.4
E00056754,1.8,0,5.1,91.7,1.4
E00056755,0.3,0.3,2.9,96.5,0
E00056756,0,3.4,2.8,93.4,0.3
E00056757,4.7,0.2,2.8,91.3,0.9
E00056758,4.3,0,2.3,93.5,0
E00056759,0.7,0,0.4,98.9,0
E00056760,4.3,0.4,1.8,93.2,0.4
E00056761,2.9,0,2.5,93.9,0.7
E00056762,1.7,0,1.1,97.2,0
E00056763,1.5,0.3,2.1,96.1,0
E00056764,4,0.3,0.9,94.5,0.3
E00056765,0,0.3,1.2,98.5,0
E00056766,1.7,0,2.5,95.2,0.6
E00056767,0,0.4,1.2,98.4,0
E00056768,1.5,0,1.8,95.9,0.8
E00056769,1,2.3,3.2,93.5,0
E00056770,0.3,2.3,0,97.1,0.3
E00056771,1.5,0.4,0,97.8,0.4
E00056772,2.7,0,1.2,94.5,1.6
E00056773,1.7,1.4,0.3,96.3,0.3
E00056775,2.2,0,2.6,94.1,1.1
E00056776,0,0.3,1.4,96.9,1.4
E00056777,1.5,0,1.9,96.2,0.4
E00056778,0.9,0,0,98.2,0.9
E00056779,1.4,0.4,2.5,95.7,0
E00056780,2.3,0.6,2.3,94.4,0.6
E00056781,0.6,0,3.4,95.3,0.6
E00056782,0,0,2.4,96.9,0.6
E00056783,0.7,0,1.4,97.9,0
E00056784,1.2,0,2,96.4,0.4
E00056787,0,0,1,98.6,0.5
E00056788,4.4,0,3.1,90,2.5
E00056789,2.4,0.8,3.7,91.5,1.6
E00056790,1.2,0.2,1.2,97,0.2
E00056792,1.8,0.9,0.9,95.5,0.9
E00056793,1.3,0,2.2,96.5,0
E00056794,5.7,0,1.7,92.3,0.3
E00056795,0.8,0,3.5,95.3,0.4
E00056796,5,0,4.2,90.8,0
E00056797,1.1,1.1,1.9,95.8,0
E00056798,4.6,1.7,1.7,92,0
E00056799,0,0,1.9,98.1,0
E00056800,2,0.4,0.4,96.8,0.4
E00056801,0.8,2,1.2,95.9,0
E00056802,2,0.9,3.2,92.5,1.4
E00056803,0.8,0,0,99.2,0
E00056804,2.7,1,3.3,92.7,0.3
E00056805,0.4,0,0.7,98.9,0
E00056806,1.2,1.2,0.4,97.2,0
E00056807,2.9,0,2.5,94.2,0.4
E00056808,1.2,0.4,0.8,97.2,0.4
E00056809,1.5,0.8,5.3,91.6,0.8
E00056810,3.3,0.4,0.7,95.3,0.4
E00056811,1.1,0.6,4.5,93.8,0
E00056812,1.1,1.1,3.7,94.1,0
E00056813,3.5,0.6,3.8,89.4,2.6
E00056814,0.4,0,1.9,97.7,0
E00056815,1.7,1,1.4,94.6,1.4
E00056816,1.3,0.3,0.6,97.7,0
E00056817,1.3,0,1.6,97.2,0
E00056818,1,0.5,2.5,96,0
E00056819,3.5,1.2,2.3,90.2,2.9
E00056820,1.4,1.8,1.8,95,0
E00056821,0.5,1.4,4.1,94.1,0
E00056822,3.7,0,1.5,94.6,0.2
E00056823,3.3,0,1.8,94.9,0
E00056825,0,0.3,2.8,96.5,0.3
E00056827,2.2,0,5,92.8,0
E00056828,1.5,0.5,1,96.6,0.5
E00056829,2.7,0.8,1.2,95,0.4
E00056830,4.6,2.1,4,89.3,0
E00056831,0.8,0.4,0.8,97.9,0
E00056832,3.1,4.2,3.5,89.2,0
E00056833,2.5,0.4,1.2,95.9,0
E00056834,2.9,2.1,2.1,92.7,0.3
E00056835,1.6,1,0.3,97.1,0
E00056836,3,0.8,0,95.4,0.8
E00056837,2.8,0.8,0.8,95.6,0
E00057334,0.3,2.6,2.3,92.9,1.9
E00057335,20.3,0,4.1,62,13.6
E00057336,3,1.3,3.3,91.1,1.3
E00057337,8.3,0.7,1.7,88.4,1
E00057338,9.1,3.5,4.5,71.8,11.1
E00057339,2.6,0.3,1.3,95.8,0
E00057342,12,0.3,2.4,80.5,4.8
E00057343,4.5,0,2.1,91.4,2.1
E00057349,1.5,0.6,2.2,95.7,0
E00057350,4,0,1.2,94.4,0.4
E00057351,5.9,4.9,4.9,77.6,6.8
E00057352,12.9,5.5,3.3,66.8,11.5
E00057353,4.4,2.1,4,88.1,1.4
E00057354,2.7,0,0.7,96.6,0
E00057355,2.3,2.1,3.7,90,1.9
E00057356,3.3,2.5,5,88.8,0.4
E00057357,4.4,4,4,80.5,7
E00057358,16.2,1.9,1.9,70,10
E00057359,1.7,0,1.3,95.4,1.7
E00057361,16.3,0,3.8,71.8,8.2
E00057362,2.4,0,0,97.6,0
E00057363,2.7,0.4,0.9,89.4,6.6
E00057364,3.9,6.4,2,85.2,2.5
E00057365,1.5,1,1,96,0.5
E00057366,0,0,0,99.1,0.9
E00057367,5.7,1.7,1,84.6,7
E00057368,10.4,0,3.8,81.6,4.2
E00057369,1.1,1.1,1.1,96.8,0
E00057370,14.5,1.7,3.2,70.1,10.4
E00057372,5.6,2.9,2.6,84.6,4.2
E00057374,4.3,0,2.2,86.7,6.8
E00057375,4.3,0,2.8,92.9,0
E00057376,16.3,4.2,4.2,57.5,17.9
E00057378,7.7,0,1.9,87.5,2.9
E00057379,2,0.6,2.3,94.2,0.9
E00057380,10.4,0,2.9,85.3,1.4
E00057384,0,0,1.1,96.7,2.2
E00057713,5.4,1,3.1,88.4,2
E00058304,4,0,0,95.7,0.4
E00058305,0.4,0.9,2.7,95.1,0.9
E00058306,0.3,1.7,1.7,96.1,0.3
E00058307,0,0.3,0,99.3,0.3
E00058309,5.4,0.3,1.3,93,0
E00058310,2.8,0,0,96.9,0.3
E00058311,2.5,0.3,5,91.6,0.6
E00058312,2.4,0.6,1.8,94.7,0.6
E00058313,1.1,0.3,3.8,94.1,0.8
E00058314,0,0,1.4,97.9,0.7
E00058317,0.4,0,0.4,98.4,0.8
E00058318,1.3,0,2.2,96.5,0
E00058319,1.9,0,4.2,93.5,0.4
E00058320,7,0.4,2.2,90.4,0
E00058321,12.7,0,1.4,85.9,0
E00058322,1.4,2.1,0,96.5,0
E00058323,4.3,1.2,2.4,92.1,0
E00058325,0.4,0,0,99.6,0
E00058326,9.8,0,1.8,88.4,0
E00058327,3.7,0,2.3,94,0
E00058328,1.4,0.7,3.1,94.8,0
E00058329,3.9,0,5.5,89.4,1.2
E00058330,10.2,0.6,0.6,87.9,0.6
E00058331,5.2,0,3.3,89.5,1.9
E00058332,0,1.2,1.2,97.7,0
E00058333,0,1,3.8,95.1,0
E00058334,0.3,1,2.4,95.2,1
E00058335,2.7,0.4,2.7,94.2,0
E00058336,0.4,1.5,1.5,96.2,0.4
E00058337,0,0,1.7,98.3,0
E00058338,0,0,1.5,98.1,0.3
E00058339,1.3,1.3,1.7,95.3,0.4
E00058340,0.8,0.5,0,98.7,0
E00058341,2.5,0,1.8,95.7,0
E00058342,3,0.4,1.7,94.9,0
E00058343,3.2,1.2,0,95.6,0
E00058344,0.3,0,0.3,99,0.3
E00058345,4.4,0.4,2.2,93,0
E00058347,0.8,0,1.2,98,0
E00058348,0,1.1,1.4,97.5,0
E00058349,1.1,0,0,98.9,0
E00058350,0,0.3,1,98.3,0.3
E00058351,2.2,0,2.2,95.2,0.3
E00058352,1,0,1,97.7,0.3
E00058353,0.9,0,0,99.1,0
E00058354,1.3,0.3,2.1,96.3,0
E00058355,0,0.4,2.2,97.4,0
E00058356,0,0.9,1.6,97.5,0
E00058357,1.9,0,0.4,96.9,0.8
E00058358,0,2,1.4,96.3,0.3
E00058359,0,0,0,100,0
E00058360,1.2,0,0,98.8,0
E00058361,1.3,0,2.9,95.8,0
E00058362,0.3,0,1.7,97.9,0
E00058363,0,0,0.3,99.7,0
E00058364,0.6,0,1.1,98.3,0
E00058365,0,0.3,2.8,96.9,0
E00058366,1.2,0,1.9,96.9,0
E00058367,1.9,0,0.3,97.8,0
E00058368,0.4,0.8,0,98.8,0
E00058369,3.3,0.3,3,93.5,0
E00058370,0,0.5,0,99.5,0
E00058371,0.9,0,4.4,94.7,0
E00058372,1,0,3.1,95.9,0
E00058373,2.1,0,0,97.6,0.3
E00058374,0,0,0,100,0
E00058375,1.2,0,3.5,94.5,0.9
E00058376,0,0.6,1.3,98.1,0
E00058377,1.2,1.8,1.2,95.7,0
E00058378,2,0.7,1,96.3,0
E00058379,2.2,1.1,4.3,92.5,0
E00058380,3.2,0,0,96.8,0
E00058381,2,0,1,95.3,1.7
E00058382,1.3,0,0.7,97.3,0.7
E00058383,2.6,1.2,1.9,93.7,0.7
E00058384,0.6,0.3,0,99,0
E00058385,1.4,2.1,1.8,94.7,0
E00058386,1.1,0,2.7,96,0.2
E00141195,2,0,0.7,97.3,0
E00141197,0,0.3,2.8,96.9,0
E00141236,0.4,0,0.4,98.8,0.4
E00141237,0.3,0.3,0,98.4,1
E00141240,0.5,0,3.3,96.2,0
E00141243,0.7,0,0,99.3,0
E00141247,0.3,0,1.7,97.6,0.3
E00141248,0,0,0.5,99,0.5
E00165673,0,0.5,1.6,97.9,0
E00165674,1.4,1.4,5.7,91.6,0
E00165696,0,0.4,1.8,97.8,0
E00170575,1.3,0,1.7,96.3,0.7
E00170576,1.4,2.4,0.5,95.7,0
E00170587,2.1,0,3.8,94.1,0
E00170589,3.6,0,3.6,92.8,0
E00170590,1.4,1.4,0.7,96.5,0
E00170888,3.9,2.1,1.8,91.5,0.6
E00170889,8.5,0,1.2,80.1,10.2
E00176203,0.4,0,1.9,97.8,0
E00176205,0,0,0.4,99.6,0
E00187049,1.4,1.7,1.7,95.2,0
E00187065,3.9,0,2.2,93.1,0.8
E00187075,1.6,0,2.7,95.4,0.3
E00187080,0.6,1.1,0,98.3,0
E00187087,0,0.9,1.8,97.3,0
E00187096,1.9,0,0.4,97.7,0
E00187131,2,0.4,3.2,94.1,0.4
E00187151,1.6,0,3.8,94.6,0
