areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00053355,98,2,0
E00053390,97,2.6,0.4
E00053394,95.7,4,0.4
E00053395,98.3,1.7,0
E00053396,98.3,1.3,0.3
E00053905,100,0,0
E00054305,98.9,1.1,0
E00054306,100,0,0
E00054307,99.7,0.3,0
E00054309,99.5,0.5,0
E00054310,99.6,0.4,0
E00054311,98.4,1.2,0.4
E00054312,99.7,0.3,0
E00054313,99.7,0.3,0
E00054315,98.6,1.4,0
E00054317,99.1,0.6,0.3
E00054318,99.6,0.4,0
E00054319,99.7,0.3,0
E00054320,99.4,0.6,0
E00054321,98.2,1.5,0.3
E00054322,98.2,1.1,0.7
E00054323,97.9,1.3,0.8
E00054324,99.7,0.3,0
E00054325,97.2,2.1,0.7
E00054326,99.7,0,0.3
E00054327,99.3,0.7,0
E00054328,99.2,0.8,0
E00054329,98.2,1.8,0
E00054331,95.1,4.9,0
E00054332,98.6,0.8,0.6
E00054333,98.3,1.7,0
E00054334,99.6,0.4,0
E00054335,96.7,2.5,0.8
E00054336,99.7,0.3,0
E00054337,100,0,0
E00054338,98.7,1,0.3
E00054339,100,0,0
E00054340,99.7,0.3,0
E00054341,98.7,0.4,0.9
E00054342,100,0,0
E00056750,96.8,2.9,0.3
E00056751,99.3,0.7,0
E00056752,96,4,0
E00056753,97.3,2.2,0.4
E00056754,99.2,0.4,0.4
E00056755,99.3,0.7,0
E00056756,99.4,0.6,0
E00056757,98.8,1,0.2
E00056758,99.3,0.7,0
E00056759,100,0,0
E00056760,95.8,3.8,0.4
E00056761,98.1,1.9,0
E00056762,98.2,1.8,0
E00056763,99.7,0.3,0
E00056764,96.9,3.1,0
E00056765,99.1,0.9,0
E00056766,96.5,2.9,0.6
E00056767,99.2,0.8,0
E00056768,99.5,0,0.5
E00056769,99.3,0.7,0
E00056770,97.7,2.3,0
E00056771,98.1,1.9,0
E00056772,96.3,3.5,0.2
E00056773,98.3,1,0.7
E00056775,98.1,1.2,0.8
E00056776,98.3,1.7,0
E00056777,100,0,0
E00056778,100,0,0
E00056779,98.5,1.5,0
E00056780,99.4,0.6,0
E00056781,99,1,0
E00056782,99.7,0.3,0
E00056783,100,0,0
E00056784,98,2,0
E00056787,91.9,6.2,1.9
E00056788,96.4,2.3,1.3
E00056789,98.3,1.7,0
E00056790,98.5,1.5,0
E00056792,94.7,5,0.3
E00056793,98.4,1,0.6
E00056794,99.6,0.4,0
E00056795,99.2,0.8,0
E00056796,95.7,3.9,0.4
E00056797,95.7,3.5,0.8
E00056798,98.7,1.3,0
E00056799,98.9,1.1,0
E00056800,98,1.2,0.8
E00056801,98.7,1.3,0
E00056802,99.1,0.9,0
E00056803,99.2,0.8,0
E00056804,99.3,0.7,0
E00056805,99.6,0.4,0
E00056806,97.5,1.2,1.2
E00056807,98.9,0.7,0.4
E00056808,100,0,0
E00056809,96.9,2.7,0.4
