areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00053355,33.3,8.6,49.4,8.6
E00053390,31.4,15.3,39,14.4
E00053394,29.5,11.6,44.5,14.4
E00053395,33.8,16.2,40.4,9.6
E00053396,43,13.4,34.9,8.7
E00053905,34.7,13.2,36.8,15.3
E00054305,16.9,23.9,52.1,7
E00054306,15.7,26.1,49.7,8.5
E00054307,21.7,18.8,53.6,5.8
E00054309,16.6,23.3,52.8,7.4
E00054310,24.6,21.2,46.6,7.6
E00054311,21.9,28.1,46.5,3.5
E00054312,18.1,34,41.7,6.3
E00054313,25.9,21.1,39.8,13.3
E00054315,18.5,18.5,52.9,10.2
E00054317,18.7,15.7,54.2,11.4
E00054318,24.8,21.1,48.6,5.5
E00054319,22.7,25.3,46.1,5.8
E00054320,22.1,21.5,47.7,8.7
E00054321,31,21.8,35.6,11.5
E00054322,24.1,19.6,43.7,12.7
E00054323,23.8,23,42.6,10.7
E00054324,17.8,21.6,52.4,8.1
E00054325,19.7,26.4,45.5,8.4
E00054326,23.2,26.5,34.3,16
E00054327,20.3,18,54.1,7.5
E00054328,28.3,20,39.5,12.2
E00054329,20.9,23.5,48.7,7
E00054331,20.3,27.6,36.6,15.4
E00054332,31.7,20.2,33.3,14.8
E00054333,19.8,22.1,45.9,12.2
E00054334,18.6,30.1,41.6,9.7
E00054335,27.8,15.6,43.3,13.3
E00054336,12.9,27.7,47.7,11.6
E00054337,10,26.9,50,13.1
E00054338,23,27,38.5,11.5
E00054339,11.9,31.9,44.4,11.9
E00054340,18.6,23.9,48.7,8.8
E00054341,24.3,27,43.2,5.4
E00054342,13.4,32.8,35.8,17.9
E00056750,37.9,26.7,24.2,11.2
E00056751,28.3,25,32.2,14.5
E00056752,29.9,22.4,33.9,13.8
E00056753,35.5,14.5,34.2,15.8
E00056754,32,21.9,32.5,13.6
E00056755,29.3,24.6,34.1,12
E00056756,43.7,16.9,14.8,24.6
E00056757,30,24.1,37.3,8.6
E00056758,37.3,20,29.4,13.3
E00056759,26.7,19.3,40.7,13.3
E00056760,31.4,17.6,32.7,18.3
E00056761,25.5,26.2,38.9,9.4
E00056762,24.1,21.9,41.2,12.7
E00056763,29.2,20.2,36.3,14.3
E00056764,22.2,21.6,48.8,7.4
E00056765,29.2,26.2,37.5,7.1
E00056766,31.4,19.8,38.4,10.5
E00056767,29.7,22.5,29.7,18
E00056768,33,27.7,26.6,12.8
E00056769,41.5,21.1,17.7,19.7
E00056770,35.2,21.4,32.4,11
E00056771,38.7,24.8,23.4,13.1
