areacd,in_full_time_education-001,in_full_time_education-002
E00053355,15.2,84.8
E00053390,12.9,87.1
E00053394,17.6,82.4
E00053395,18.5,81.5
E00053396,14.3,85.7
E00053905,15.4,84.6
E00054305,17.3,82.7
E00054306,21.3,78.7
E00054307,12.8,87.2
E00054309,21.1,78.9
E00054310,12.7,87.3
E00054311,17.2,82.8
E00054312,19.2,80.8
E00054313,12.1,87.9
E00054315,16.6,83.4
E00054317,22.6,77.4
E00054318,11.2,88.8
E00054319,20.6,79.4
E00054320,18.8,81.2
E00054321,20.1,79.9
E00054322,18.2,81.8
E00054323,15,85
E00054324,20.8,79.2
E00054325,20.6,79.4
E00054326,19,81
E00054327,19.1,80.9
E00054328,21.6,78.4
E00054329,10,90
E00054331,18.5,81.5
E00054332,29.5,70.5
E00054333,15.5,84.5
E00054334,19.3,80.7
E00054335,16.9,83.1
E00054336,13.2,86.8
E00054337,22,78
E00054338,18.1,81.9
E00054339,21.4,78.6
E00054340,22.2,77.8
E00054341,22.3,77.7
E00054342,19,81
E00056750,19.5,80.5
E00056751,19.5,80.5
E00056752,11.5,88.5
E00056753,7.3,92.7
E00056754,12.9,87.1
E00056755,13.8,86.2
E00056756,26.8,73.2
E00056757,14.3,85.7
E00056758,22.1,77.9
E00056759,21.2,78.8
E00056760,16.9,83.1
E00056761,21.3,78.7
E00056762,23.9,76.1
E00056763,21,79
E00056764,16.6,83.4
E00056765,16.2,83.8
E00056766,15.4,84.6
E00056767,7.8,92.2
E00056768,24.4,75.6
E00056769,24,76
E00056770,14.9,85.1
E00056771,13.6,86.4
E00056772,23.4,76.6
E00056773,15.2,84.8
E00056775,14.6,85.4
E00056776,13.8,86.2
E00056777,12.2,87.8
E00056778,22.5,77.5
E00056779,16.6,83.4
E00056780,14.4,85.6
E00056781,20.5,79.5
E00056782,14.6,85.4
E00056783,20.3,79.7
E00056784,20.7,79.3
E00056787,20.8,79.2
E00056788,25.7,74.3
E00056789,15.1,84.9
E00056790,13.5,86.5
E00056792,25.4,74.6
E00056793,20.3,79.7
E00056794,21.8,78.2
E00056795,18.5,81.5
E00056796,18.9,81.1
E00056797,21.1,78.9
E00056798,20,80
E00056799,20.9,79.1
E00056800,10.3,89.7
E00056801,14.9,85.1
E00056802,21.6,78.4
E00056803,14.8,85.2
E00056804,26.5,73.5
E00056805,14.3,85.7
E00056806,15.9,84.1
E00056807,25.3,74.7
E00056808,17.2,82.8
E00056809,13.2,86.8
E00056810,27.1,72.9
E00056811,22,78
E00056812,7.9,92.1
E00056813,24.4,75.6
E00056814,19.7,80.3
E00056815,18.2,81.8
E00056816,16.8,83.2
E00056817,14.6,85.4
E00056818,18.2,81.8
E00056819,9.5,90.5
E00056820,16.6,83.4
E00056821,12.9,87.1
E00056822,24.5,75.5
E00056823,18.4,81.6
E00056825,11.1,88.9
E00056827,26.1,73.9
E00056828,18.8,81.2
E00056829,20.2,79.8
E00056830,30,70
E00056831,15.9,84.1
E00056832,11.9,88.1
E00056833,19,81
E00056834,19.5,80.5
E00056835,15.7,84.3
E00056836,13.3,86.7
E00056837,16,84
E00057334,17.5,82.5
E00057335,18.8,81.2
E00057336,17.1,82.9
E00057337,15.1,84.9
E00057338,19.9,80.1
E00057339,11.7,88.3
E00057342,18,82
E00057343,17.7,82.3
E00057349,11.5,88.5
E00057350,17.3,82.7
E00057351,20.3,79.7
E00057352,16.1,83.9
E00057353,19.9,80.1
E00057354,20.4,79.6
E00057355,16.3,83.7
E00057356,27,73
E00057357,19.6,80.4
E00057358,17.2,82.8
E00057359,20,80
E00057361,19.2,80.8
E00057362,17,83
E00057363,11.8,88.2
E00057364,15,85
E00057365,14.5,85.5
E00057366,6.5,93.5
E00057367,20.4,79.6
E00057368,15.5,84.5
E00057369,4.9,95.1
E00057370,25.5,74.5
E00057372,12.3,87.7
E00057374,21,79
E00057375,16.1,83.9
E00057376,21.8,78.2
E00057378,15.2,84.8
E00057379,20.3,79.7
E00057380,26.9,73.1
E00057384,13.2,86.8
E00057713,18.2,81.8
E00058304,14.3,85.7
E00058305,23.1,76.9
E00058306,21.2,78.8
E00058307,20.5,79.5
E00058309,12.4,87.6
E00058310,16.8,83.2
E00058311,21.1,78.9
E00058312,13.3,86.7
E00058313,21.7,78.3
E00058314,12.9,87.1
E00058317,9.1,90.9
E00058318,14.8,85.2
E00058319,14.6,85.4
E00058320,16,84
E00058321,21.5,78.5
E00058322,17,83
E00058323,21.1,78.9
E00058325,13.6,86.4
E00058326,22.9,77.1
E00058327,19.6,80.4
E00058328,17.4,82.6
E00058329,12.3,87.7
E00058330,16.7,83.3
E00058331,22.1,77.9
E00058332,19,81
E00058333,13.7,86.3
E00058334,14.9,85.1
E00058335,8.8,91.2
E00058336,14.2,85.8
E00058337,13.9,86.1
E00058338,16.8,83.2
E00058339,21.5,78.5
E00058340,16,84
E00058341,16.2,83.8
E00058342,22,78
E00058343,27.1,72.9
E00058344,15.3,84.7
E00058345,17.1,82.9
E00058347,14.5,85.5
E00058348,19.1,80.9
E00058349,11.9,88.1
E00058350,21.2,78.8
E00058351,14.3,85.7
E00058352,13.9,86.1
E00058353,16.4,83.6
E00058354,19.7,80.3
E00058355,14,86
E00058356,16.7,83.3
E00058357,12.9,87.1
E00058358,16.9,83.1
E00058359,17,83
E00058360,14.5,85.5
E00058361,14.5,85.5
E00058362,16.3,83.7
E00058363,14.5,85.5
E00058364,20.6,79.4
E00058365,24,76
E00058366,14.3,85.7
E00058367,16.3,83.7
E00058368,13.3,86.7
E00058369,19,81
E00058370,16.8,83.2
E00058371,16,84
E00058372,17.7,82.3
E00058373,22.8,77.2
E00058374,23.9,76.1
E00058375,20.2,79.8
E00058376,24.7,75.3
E00058377,11.5,88.5
E00058378,17.8,82.2
E00058379,13.2,86.8
E00058380,9.1,90.9
E00058381,19.6,80.4
E00058382,19.4,80.6
E00058383,23.3,76.7
E00058384,16.2,83.8
E00058385,20.7,79.3
E00058386,20.1,79.9
E00141195,22.1,77.9
E00141197,24.7,75.3
E00141236,13.8,86.3
E00141237,12.7,87.3
E00141240,12.2,87.8
E00141243,12.2,87.8
E00141247,19.1,80.9
E00141248,11.2,88.8
E00165673,15.9,84.1
E00165674,22.6,77.4
E00165696,16.7,83.3
E00170575,19.4,80.6
E00170576,20.2,79.8
E00170587,24.1,75.9
E00170589,22.2,77.8
E00170590,27.3,72.7
E00170888,21.4,78.6
E00170889,21,79
E00176203,26,74
E00176205,19.6,80.4
E00187049,15.2,84.8
E00187065,13,87
E00187075,21.4,78.6
E00187080,13.6,86.4
E00187087,7.1,92.9
E00187096,31.3,68.8
E00187131,23.4,76.6
E00187151,13.9,86.1
