areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00000005,3,28.7,55,13.4
W00000006,1.9,34,50.6,13.5
W00000008,21.8,26.9,42,9.2
W00000009,3.2,35.1,49.7,11.9
W00000010,1.4,9.7,66,22.9
W00000011,1.6,28.5,39,30.9
W00000012,2.3,15,53.4,29.3
W00000013,0,17,64.2,18.8
W00000084,7.6,30.4,43,19
W00000086,1,41.8,48,9.2
W00000087,3.5,12.9,56.5,27.1
W00000088,2.1,24.1,55.9,17.9
W00000090,4.9,27.9,50.8,16.4
W00000100,4.9,17.1,48,30.1
W00000101,2.1,29.4,53.1,15.4
W00000102,4.7,14,41.9,39.5
W00000103,3.2,22.4,53.8,20.5
W00000104,1.6,25.8,54,18.5
W00000105,3.1,10.6,52.2,34.2
W00000106,5.8,15.8,58.3,20.1
W00000107,3.1,14.3,52.8,29.8
W00000108,1.9,18.1,44.8,35.2
W00000111,1.8,17.4,48.6,32.1
W00000112,2.4,21.3,58.3,18.1
W00000138,12,28.2,53.5,6.3
W00000141,0,13.1,59.8,27.1
W00000142,4.9,15.4,39.8,39.8
W00000156,0,18.4,49.5,32
W00000157,1.9,24.4,41.7,32.1
W00000158,0.7,17.2,55.2,26.9
W00000159,1.4,17.8,70.5,10.3
W00000160,0.7,32.1,58.2,9
W00000161,3.6,12,50.6,33.7
W00000162,5.1,15.4,72.6,6.8
W00000163,5.8,24,44.2,26
W00000164,0,32.2,45.6,22.2
W00009977,23.8,38.1,26.2,11.9
W00009978,4.1,25.4,51.6,18.9
W00009979,3.3,19.2,62.5,15
W00009980,25.7,34.5,32.7,7.1
W00009981,1.7,17.6,54.6,26.1
