areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
W00000005,37.1,22.8,30.7,9.4
W00000006,39.7,25,12.2,23.1
W00000008,47.9,16,29.4,6.7
W00000009,31.3,26.4,24.2,18.1
W00000010,67.4,18.1,1.4,13.2
W00000011,64,21.6,4,10.4
W00000012,64.4,20,5.2,10.4
W00000013,30.9,22.5,34.8,11.8
W00000084,55.4,12.2,1.4,31.1
W00000086,19.8,21.8,49.5,8.9
W00000087,60.5,24.4,2.3,12.8
W00000088,54.9,18.8,13.9,12.5
W00000090,44.3,26.2,14.8,14.8
W00000100,66.4,13.6,1.6,18.4
W00000101,36.6,26.9,20,16.6
W00000102,72.1,15.5,2.3,10.1
W00000103,43.9,15.3,3.8,36.9
W00000104,40.3,34.7,8.1,16.9
W00000105,64.4,26.9,0.6,8.1
W00000106,40.3,27.3,22.3,10.1
W00000107,59.6,23.6,6.8,9.9
W00000108,59.5,17.6,7.1,15.7
W00000111,58.2,24.5,0,17.3
W00000112,39.2,24.8,25.6,10.4
W00000138,22.1,19.3,46.9,11.7
W00000141,44.4,25.9,20.4,9.3
W00000142,53.7,27.3,10.7,8.3
W00000156,49,22.1,13.5,15.4
W00000157,53.9,25.3,8.4,12.3
W00000158,65.9,24.2,0,9.8
W00000159,49.3,22.6,11,17.1
W00000160,36.3,23.7,21.5,18.5
W00000161,75.9,15.7,1.2,7.2
W00000162,31.9,16.8,41.2,10.1
W00000163,59.4,14.2,2.6,23.9
W00000164,63.3,21.1,2.2,13.3
W00009977,23.6,17.3,19.7,39.4
W00009978,43.8,22.3,6.6,27.3
W00009979,47.5,29.2,9.2,14.2
W00009980,24.1,17.9,24.1,33.9
W00009981,59.2,22.5,3.3,15
