areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
W00000005,11,61.3,27.7
W00000006,8.5,76.9,14.5
W00000008,11.7,67.6,20.7
W00000009,16.8,63,20.2
W00000010,8.5,84.2,7.3
W00000011,8.5,71.3,20.2
W00000012,6.9,80.6,12.5
W00000013,9.6,66.7,23.7
W00000084,6.9,80.6,12.5
W00000086,12.1,65.9,22
W00000087,8.5,80.9,10.6
W00000088,8.3,85.4,6.4
W00000090,4.5,69.7,25.8
W00000100,5.3,78.8,15.9
W00000101,10.3,72.2,17.5
W00000102,12.5,81.8,5.7
W00000103,4.8,77.4,17.9
W00000104,4.9,82.4,12.7
W00000105,12.4,77,10.7
W00000106,9.5,74.1,16.4
W00000107,13.5,78.4,8.1
W00000108,10.5,72,17.5
W00000111,13.2,73.6,13.2
W00000112,12.5,67.9,19.6
W00000138,6.8,65.3,28
W00000141,12,67.5,20.5
W00000142,11.1,75.2,13.7
W00000156,11.1,75.9,13
W00000157,7.8,77.9,14.3
W00000158,11.5,73.6,14.9
W00000159,13,64.9,22.1
W00000160,6.6,74.4,19
W00000161,8.3,81,10.7
W00000162,9.1,69.4,21.5
W00000163,7.2,81.7,11.1
W00000164,13.7,75.8,10.5
W00009977,17.2,60.6,22.2
W00009978,6.1,74.8,19.1
W00009979,3.9,85.4,10.7
W00009980,6.7,59.6,33.7
W00009981,6,84.6,9.4
