geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00015710,47.7,44.1,6.3,1.8
E00015711,51.9,34.4,10.7,3.1
E00015714,58.8,29.9,10.3,1
E00015715,54,38,8,0
E00015719,41.6,41.6,14.8,2
E00015720,43.7,45.8,9.9,0.7
E00015722,45.5,41.7,11.4,1.5
E00015723,42.9,47.9,8.6,0.7
E00015724,33.1,57,7.9,2
E00015726,51.2,40.2,8.7,0
E00015729,44,44.8,9.7,1.5
E00015730,48,43.2,4.8,4
E00015731,63.6,27.8,5.1,3.4
E00015848,30.8,50,13.3,5.8
E00015853,38.6,44.9,11.8,4.7
E00015854,46.6,42.5,9.6,1.4
E00015855,33.3,52.7,10.8,3.2
E00015856,37.3,39.1,19.1,4.5
E00015857,30.1,47.8,11.5,10.6
E00015859,33.3,44.7,17.5,4.4
E00015863,42.9,45.7,7.6,3.8
E00015867,58.6,35.4,6.1,0
E00015868,60.1,36.2,2.9,0.7
E00015870,41.7,47.8,8.7,1.7
E00015871,54.7,37.6,6,1.7
E00015873,33.3,44.1,18.3,4.3
E00015874,54,39.5,4.8,1.6
E00015876,42.2,38.2,14.7,4.9
E00015879,43.1,46.3,7.3,3.3
E00015880,26.4,48.1,18.9,6.6
E00015883,30.6,47.6,17.7,4
E00015884,27.8,55.7,14.4,2.1
E00015885,35.3,52.6,9.5,2.6
E00015887,46.8,29.7,19.8,3.6
E00015888,31.8,47.3,19.1,1.8
E00015889,26.5,50.4,15,8
E00017037,40.5,42.9,14.3,2.4
E00017038,41.1,48.9,8.5,1.4
E00017039,49.6,37.6,12,0.9
E00017040,42.5,47.5,9.2,0.8
E00017041,38.7,53.2,7.2,0.9
E00017043,38.8,44.6,14.9,1.7
E00017044,34.6,44.9,18.7,1.9
E00017047,54.2,38.9,6.3,0.5
E00017048,52.1,42,5.9,0
E00017051,64,33.6,2,0.4
E00017053,42,50.4,7.6,0
E00017054,45,44,9.2,1.8
E00017056,46.9,42,9.8,1.4
E00017058,40.5,43.5,13.7,2.3
E00017059,55.1,35.5,8,1.4
E00017061,41.1,45.5,10.7,2.7
E00017062,44.3,51.3,4.3,0
E00017063,40.4,44.7,13.2,1.8
E00017064,45.9,40,8.9,5.2
E00017065,27.1,54.2,11.2,7.5
E00017066,21,50.4,21,7.6
E00017067,49.1,43,5.3,2.6
E00017068,24.8,48.2,22.6,4.4
E00017070,44,40,13.6,2.4
E00017072,32.5,49.8,13.3,4.4
E00017073,37.4,43.5,13.6,5.4
E00017081,36.3,50.4,9.7,3.5
E00017082,31.2,52.6,14.5,1.7
E00017084,51.6,41.1,4.8,2.4
E00017085,60.1,34.2,5.1,0.6
E00017088,53.6,36.4,8.2,1.8
E00017089,48.1,43.1,8.8,0
E00017090,64,27.2,8.8,0
E00017091,34.3,50,12,3.7
E00017092,42.5,44,12.4,1
E00017096,40.7,51.2,7.6,0.6
E00017137,37.9,40.3,16.1,5.6
E00017138,39.7,42.1,16.5,1.7
E00017140,31.6,48.7,14.5,5.3
