geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00015710,60.1,32.8,7.1
E00015711,66.9,31.2,1.9
E00015714,71.8,22.2,6
E00015715,63,34.9,2.1
E00015719,71.3,25.9,2.9
E00015720,67.2,29.4,3.4
E00015722,63.8,31.3,4.9
E00015723,64.9,33.3,1.8
E00015724,80,15.6,4.4
E00015726,82.1,14.5,3.4
E00015729,77.1,18,4.9
E00015730,68.5,23.9,7.6
E00015731,65.2,30.2,4.6
E00015848,75.9,18,6.1
E00015853,53.1,39.4,7.5
E00015854,87.7,10.4,1.9
E00015855,65.2,29.7,5.1
E00015856,70.1,24.8,5.1
E00015857,64.8,32,3.2
E00015859,64.2,32.4,3.4
E00015863,89.2,3.8,7
E00015867,67,27.2,5.8
E00015868,63.5,33,3.5
E00015870,57.2,36,6.8
E00015871,70.1,25.1,4.8
E00015873,66,30.3,3.7
E00015874,66.2,29.2,4.7
E00015876,59.1,36.5,4.4
E00015879,74.9,19.6,5.5
E00015880,70.7,25.9,3.4
E00015883,67.6,28.3,4
E00015884,65.8,30.2,4
E00015885,62.6,32.9,4.5
E00015887,68.6,24.7,6.7
E00015888,63.3,33.6,3.1
E00015889,71.7,23.3,5
E00017037,70.6,25.4,4
E00017038,69.6,19,11.4
E00017039,68.2,24.2,7.6
E00017040,71.8,23.6,4.6
E00017041,76.3,19.5,4.1
E00017043,76.7,20.7,2.6
E00017044,68.2,25.8,6
E00017047,64.5,25,10.5
E00017048,69.5,26.6,3.9
E00017051,58.7,37.9,3.4
E00017053,71.6,21.6,6.8
E00017054,79.4,18.5,2
E00017056,73.9,22.7,3.4
E00017058,68.8,26.2,5
E00017059,63.6,29.4,7
E00017061,69.9,24.6,5.5
E00017062,73.9,20.7,5.4
E00017063,72.3,22.6,5.1
E00017064,67.7,28.5,3.8
E00017065,72,23.9,4.1
E00017066,73.9,20.4,5.8
E00017067,72.9,25.6,1.5
E00017068,64.3,28.9,6.8
E00017070,63.5,27.9,8.6
E00017072,63.2,27.7,9.1
E00017073,64.4,26.6,9
E00017081,59.6,29.9,10.5
E00017082,65.1,24.1,10.8
E00017084,66,25.7,8.3
E00017085,50.5,40.1,9.5
E00017088,63.2,25.8,11
E00017089,65.1,20.3,14.6
E00017090,69.8,23.1,7.1
E00017091,69.6,24.3,6.1
E00017092,67.7,27,5.3
E00017096,59.5,32.2,8.3
E00017137,65.2,27.4,7.4
E00017138,68.1,18.3,13.6
E00017140,63.5,28.6,7.9
E00017141,67.3,28,4.7
E00017142,64.5,32.2,3.3
E00017143,65.2,27.4,7.4
E00017144,61.1,34,4.9
E00017145,63.3,33.2,3.5
E00017146,61.8,34.2,4
E00017147,57.2,38.3,4.5
E00017148,69.7,22.8,7.5
E00017149,60.5,31.1,8.4
E00017150,65,26.7,8.3
E00017151,67.1,18.2,14.7
E00017152,73.5,23,3.5
E00017153,76.6,15.3,8.1
E00017157,68.7,22.3,8.9
E00017158,63.8,24.3,11.9
E00017159,76,13.2,10.7
E00017160,61.2,22.7,16.1
E00017161,69.9,21.4,8.7
E00017162,61.7,33.4,4.9
E00017163,70,23.9,6.1
E00017164,70.3,24.2,5.5
E00017165,68.4,26.2,5.4
E00017166,55.6,38.6,5.8
E00017167,62,33.2,4.9
E00017168,69.8,26.1,4.1
E00017169,72,25.6,2.4
E00017170,54.5,39.4,6.1
E00017171,67,27.8,5.2
E00017172,55.7,39.9,4.4
E00017173,65.6,28,6.4
E00017174,71.1,22.4,6.5
E00017175,66.1,28.9,5
E00017176,63.8,30.2,6
E00017177,62.6,32.1,5.4
E00017178,58.9,34.8,6.3
E00017179,58.2,37.2,4.6
